"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Zhang, Liangfang","CENG 176B  - Chem Engineerng Process Lab II (A)","SP12","63","11","80.0%","100.0%","9.23","B+ (3.36)","B+ (3.44)"
"Talbot, Jan B","CENG 101B  - Heat Transfer                  (A)","WI12","90","45","91.1%","64.4%","7.48","B+ (3.60)","B- (2.87)"
"Cha, Jennifer N","CENG 102   - Chemical Engin Thermodynamics  (A)","WI12","117","54","96.3%","94.3%","8.65","B+ (3.45)","B- (2.90)"
"Chau, Pao C.","CENG 124A  - Chem Plant & Process Design I  (A)","WI12","66","22","61.9%","19.0%","14.20","B+ (3.38)","B (3.24)"
"Chau, Pao C.","CENG 176A  - Chem Engineerng Process Lab I  (A)","WI12","64","16","62.5%","31.3%","11.63","B+ (3.31)","B+ (3.50)"
"Talbot, Jan B","CENG 176A  - Chem Engineerng Process Lab I  (A)","WI12","64","10","66.7%","66.7%","10.30","B+ (3.31)","B+ (3.50)"
"Zhang, Liangfang","CENG 176A  - Chem Engineerng Process Lab I  (A)","WI12","64","12","75.0%","91.7%","9.50","B+ (3.31)","B+ (3.50)"
"Talbot, Jan B","CENG 1   - Scope of Chemical Engineering  (A)","FA11","162","86","91.7%","94.0%","0.57","A (4.00)","N/A"
"Herz, Richard K","CENG 100   - Process Modl&Computn/Chem Engn (A)","FA11","116","58","86.0%","54.4%","6.75","B+ (3.36)","B- (2.88)"
"Williams, Ebonee P.","CENG 100   - Process Modl&Computn/Chem Engn (B)","FA11","49","30","79.3%","51.7%","6.71","B (3.25)","B- (2.93)"
"Miller, David R.","CENG 101A  - Introductory Fluid Mechanics   (A)","FA11","197","92","80.2%","78.0%","11.51","B (3.19)","B- (2.91)"
"Herz, Richard K","CENG 120   - Chemical Process Dynmics&Cntrl (A)","FA11","107","35","74.3%","34.3%","7.99","B (3.00)","B- (2.95)"
"Zhang, Liangfang","CENG 122   - Separation Processes           (A)","FA11","62","19","94.7%","100.0%","6.61","B+ (3.67)","B (3.29)"
"Arya, Gaurav","CENG 101C  - Mass Transfer                  (A)","SP11","72","31","96.6%","86.2%","6.43","B+ (3.43)","B (3.20)"
"Herz, Richard K","CENG 113   - Chemical Reaction Engineering  (A)","SP11","78","27","84.6%","61.5%","8.04","B (3.16)","B- (3.00)"
"Chau, Pao C.","CENG 124B  - Chem Plant & Process Design II (A)","SP11","60","17","64.7%","23.5%","14.13","A- (3.73)","B+ (3.58)"
