"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Bandaru, Prabhakar","MAE 105 - Intro To Mathematical Physics (A)","SP19","145","65","83.3%","96.6%","7.29","B- (2.97)","B (3.16)"
"Pham, Hieu Tan","MAE 107 - Computational Methods/Engineer (B)","SP19","139","48","93.5%","93.5%","6.98","B (3.29)","B (3.27)"
"Becker, Janet Maria","MAE 108 - Prob & Stats/Method/Mech Eng (A)","SP19","222","102","54.6%","50.5%","6.94","B (3.14)","B (3.25)"
"Saha, Abhishek","MAE 110 - Thermodynamic Systems (A)","SP19","12","10","100.0%","100.0%","7.61","B+ (3.38)","N/A"
"Anderegg, Francois","MAE 117A - Elementary Plasma Physics (A)","SP19","9","5","100.0%","100.0%","5.70","B (3.20)","N/A"
"Coimbra, Carlos F.","MAE 119 - Intro Renew Energ/Solar & Wind (A)","SP19","49","39","97.4%","94.7%","6.24","B+ (3.36)","B+ (3.33)"
"Arefiev, Alexey","MAE 120 - Introduction to Nuclear Energy (A)","SP19","37","35","91.4%","97.1%","5.87","B (3.12)","B+ (3.32)"
"Teranes, Jane","MAE 124 - Envrnmntl Chall: Science & Sol (A)","SP19","48","23","100.0%","100.0%","3.90","B+ (3.57)","B+ (3.35)"
"Pawlak, Geno Ronald","MAE 126B - Environmental Engineering Des. (B)","SP19","41","13","84.6%","84.6%","9.83","A- (3.75)","B+ (3.57)"
"Lubarda, Marko","MAE 130A - Mechanics I: Statics (A)","SP19","68","23","100.0%","100.0%","4.88","B+ (3.62)","B (3.10)"
"Ghazinejad, Maziar","MAE 130B - Mechanics II: Dynamics (A)","SP19","206","177","96.6%","98.9%","7.62","B (3.29)","B (3.13)"
"Friend, James Robert","MAE 130B - Mechanics II: Dynamics (B)","SP19","63","57","87.7%","98.2%","9.69","B- (2.91)","B (3.14)"
"Nemat-Nasser, Siavouche","MAE 131A - Solid Mechanics I (A)","SP19","216","90","92.9%","76.2%","6.55","B (3.25)","C+ (2.49)"
"Abi Ghanem, Maroun","MAE 131A - Solid Mechanics I (B)","SP19","110","90","94.4%","85.4%","6.57","B (3.19)","B (3.26)"
"Frazier, Michael","MAE 131B - Solid Mechanics II (A)","SP19","15","10","50.0%","50.0%","7.39","B (3.10)","N/A"
"de Oliveira, Mauricio","MAE 143B - Linear Control (B)","SP19","260","126","59.3%","76.9%","8.31","B- (2.92)","B (3.09)"
"de Oliveira, Mauricio","MAE 148 - Intro to Autonomous Vehicles (B)","SP19","18","12","100.0%","100.0%","8.50","A- (3.83)","N/A"
"Silberman, Jack","MAE 148 - Intro to Autonomous Vehicles (B)","SP19","18","12","100.0%","91.7%","8.50","A- (3.83)","N/A"
"Tolley, Michael Thomas","MAE 150 - Computer-Aided Analysis&Design (B)","SP19","66","25","91.3%","87.0%","10.07","B+ (3.48)","B- (2.92)"
"Anderson, Mark Ronald","MAE 155B - Aerospace Engineering Desgn II (C)","SP19","64","19","94.4%","100.0%","7.03","B+ (3.58)","A- (3.74)"
"Hwang, John T","MAE 155B - Aerospace Engineering Desgn II (D)","SP19","29","28","100.0%","100.0%","11.07","A- (3.71)","A- (3.75)"
"Delson, Nathan Joseph","MAE 156B - Fund. Prin/Mechanical Desgn II (A)","SP19","28","11","100.0%","100.0%","15.50","A- (3.78)","A- (3.81)"
"Gillett, David S","MAE 156B - Fund. Prin/Mechanical Desgn II (C)","SP19","33","21","95.2%","100.0%","14.12","B+ (3.57)","B+ (3.60)"
"Ghazinejad, Maziar","MAE 156B - Fund. Prin/Mechanical Desgn II (D)","SP19","20","16","93.8%","86.7%","12.38","B (3.27)","A- (3.71)"
"Evdokimenko, Ekaterina","MAE 160 - Mechanical Behavior/Materials (A)","SP19","41","26","92.0%","100.0%","5.94","B+ (3.64)","B+ (3.60)"
"Boechler,nicholas Sebastia","MAE 170 - Experimental Techniques (A)","SP19","138","98","54.6%","87.6%","9.36","B (3.07)","B+ (3.37)"
"Garay, Javier","MAE 170 - Experimental Techniques (A)","SP19","135","103","50.0%","75.2%","11.19","B (3.06)","B+ (3.37)"
"Anderson, Mark Ronald","MAE 184 - Flight Simulation Techniques (A)","SP19","46","20","100.0%","93.8%","7.25","A- (3.93)","A- (3.82)"
"Coimbra, Carlos F.","MAE 198 - Directed Group Study (A)","SP19","12","3","100.0%","100.0%","0.50","N/A","N/A"
"Coimbra, Carlos F.","MAE 198 - Directed Group Study (B)","SP19","12","3","100.0%","100.0%","1.50","N/A","N/A"
"Delson, Nathan Joseph","MAE 198 - Directed Group Study (C)","SP19","7","3","100.0%","100.0%","10.50","A (4.00)","N/A"
"Delson, Nathan Joseph","MAE 3 - Intro/Engineering Graphcs&Desn (B)","SP19","151","120","81.5%","93.3%","13.68","B+ (3.42)","B+ (3.36)"
"Morimoto, Tania","MAE 3 - Intro/Engineering Graphcs&Desn (B)","SP19","151","120","81.5%","91.5%","13.68","B+ (3.42)","B+ (3.36)"
"Gibson, Carl H.","MAE 5 - Quantitative Computer Skills (A)","SP19","96","40","77.8%","77.8%","4.78","B+ (3.60)","A- (3.82)"
"Lubarda, Marko","MAE 8 - MATLAB Program for Engr Analys (A)","SP19","194","99","90.5%","96.8%","5.13","B+ (3.51)","B+ (3.30)"
"Coimbra, Carlos F.","MAE 93 - Design Compet/Design Race Car (A)","SP19","15","7","100.0%","100.0%","6.50","N/A","N/A"
"Nomura, Keiko K.","MAE 101A - Introductory Fluid Mechanics (A)","WI19","145","57","98.1%","85.2%","7.24","B (3.11)","B (3.18)"
"Del Alamo, Juan Carlos","MAE 101A - Introductory Fluid Mechanics (B)","WI19","40","17","81.3%","68.8%","8.62","B- (2.76)","B- (3.00)"
"Llewellyn Smith, Stefan G.","MAE 101B - Advanced Fluid Mechanics (A)","WI19","15","11","90.9%","90.9%","7.41","B (3.27)","N/A"
"Miller, David R.","MAE 101B - Advanced Fluid Mechanics (B)","WI19","50","17","94.1%","88.2%","10.26","B+ (3.69)","B+ (3.44)"
"Becker, Janet Maria","MAE 105 - Intro To Mathematical Physics (A)","WI19","109","45","66.7%","86.4%","8.72","B (3.05)","B (3.17)"
"Rangamani, Padmini","MAE 11 - Thermodynamics (A)","WI19","189","170","97.6%","95.8%","7.62","B (3.29)","B- (2.97)"
"Sanchez, Antonio Luis","MAE 113 - Fundamentals of Propulsion (A)","WI19","101","14","78.6%","64.3%","8.50","B (3.15)","B- (2.97)"
"Krasheninnikov, Sergei","MAE 118 - Intro to Energy & Environment (A)","WI19","71","22","81.0%","76.2%","4.31","B+ (3.48)","B- (2.73)"
"Kleissl, Jan","MAE 123 - Intro/Transprt in Porous Media (A)","WI19","65","22","90.0%","100.0%","6.12","B+ (3.38)","B (3.25)"
"Kleissl, Jan","MAE 125 - Building Energy Efficiency (A)","WI19","37","14","85.7%","100.0%","5.88","B+ (3.31)","B+ (3.68)"
"Kleissl, Jan","MAE 126A - Environmental Enginring Lab (A)","WI19","52","15","100.0%","100.0%","8.93","A- (3.71)","B+ (3.47)"
"Nemat-Nasser, Siavouche","MAE 130A - Mechanics I: Statics (A)","WI19","274","91","95.1%","80.0%","5.07","B+ (3.33)","B- (2.98)"
"Eliasson, Veronica","MAE 130B - Mechanics II: Dynamics (A)","WI19","46","46","91.3%","93.5%","12.63","B (3.00)","C+ (2.45)"
"Amaddeo, Carmen N.","MAE 130B - Mechanics II: Dynamics (B)","WI19","69","30","88.9%","92.6%","6.36","B (3.11)","B (3.00)"
"Nesterenko, Vitali F","MAE 130C - Mechanics III: Vibrations (A)","WI19","112","42","74.4%","81.6%","6.97","B (3.00)","B (3.25)"
"Bahadori, Mohammad Yousef","MAE 131A - Solid Mechanics I (A)","WI19","34","12","91.7%","100.0%","6.00","B (3.17)","B (3.04)"
"Ghazinejad, Maziar","MAE 131B - Solid Mechanics II (A)","WI19","49","39","100.0%","100.0%","5.06","B (3.28)","B (3.22)"
"Cortes, Jorge","MAE 140 - Linear Circuits (A)","WI19","103","39","94.4%","94.4%","7.07","B (3.17)","B- (2.88)"
"Anderson, Mark Ronald","MAE 142 - Dynmcs&Control/Aerospace Vehic (A)","WI19","102","17","88.2%","100.0%","6.50","B- (2.88)","B+ (3.36)"
"Bitmead, Robert R.","MAE 143A - Signals and Systems (A)","WI19","256","95","45.5%","20.9%","9.32","B- (2.87)","B (3.04)"
"Martinez, Sonia","MAE 145 - Robotic Planning & Estimation (A)","WI19","38","8","75.0%","87.5%","7.75","B+ (3.50)","B+ (3.44)"
"Gravish, Nicholas G","MAE 150 - Computer-Aided Analysis&Design (A)","WI19","30","15","93.3%","100.0%","8.77","B (3.23)","C+ (2.66)"
"Delson, Nathan Joseph","MAE 154 - Prod. Desgn. & Entrepreneur. (A)","WI19","35","25","100.0%","95.8%","9.14","A- (3.92)","B+ (3.63)"
"Anderson, Mark Ronald","MAE 155A - Aerospace Engineering Design I (B)","WI19","91","18","100.0%","100.0%","5.79","B+ (3.44)","A- (3.78)"
"Gravish, Nicholas G","MAE 156A - Fund. Prin./Mechanical Desgn I (A)","WI19","55","18","87.5%","100.0%","9.38","B (3.13)","B (3.14)"
"Tustaniwskyj, Jerry I","MAE 156A - Fund. Prin./Mechanical Desgn I (B)","WI19","45","8","50.0%","28.6%","10.75","B (3.25)","B (3.27)"
"Tustaniwskyj, Jerry I","MAE 156B - Fund. Prin/Mechanical Desgn II (B)","WI19","36","12","81.8%","72.7%","17.77","B+ (3.64)","B+ (3.68)"
"Evdokimenko, Ekaterina","MAE 160 - Mechanical Behavior/Materials (B)","WI19","116","53","98.1%","96.2%","5.04","B+ (3.57)","B+ (3.63)"
"Seshadri, Kalyanasundaram","MAE 171A - Mechanical Engineering Lab I (A)","WI19","142","31","58.6%","65.5%","9.67","B+ (3.55)","B+ (3.45)"
"de Callafon, Raymond A","MAE 175A - Aerospace Engineering Lab (A)","WI19","104","18","61.1%","61.1%","9.39","B (3.11)","A- (3.71)"
"Bahadori, Mohammad Yousef","MAE 181 - Space Mission Analysis/Design (A)","WI19","41","15","100.0%","100.0%","7.70","B+ (3.43)","B (3.22)"
"Ghazinejad, Maziar","MAE 198 - Directed Group Study (A)","WI19","11","8","100.0%","100.0%","4.25","B+ (3.33)","N/A"
"Garay, Javier","MAE 20 - Elements of Materials Science (A)","WI19","73","25","78.3%","73.9%","6.00","B (3.08)","B- (2.93)"
"Gibson, Carl H.","MAE 5 - Quantitative Computer Skills (A)","WI19","73","36","73.5%","73.5%","4.32","B+ (3.68)","A- (3.75)"
"Delson, Nathan Joseph","MAE 7 - Spatial Visualization (A)","WI19","15","7","80.0%","100.0%","0.90","A (4.00)","N/A"
"Delson, Nathan Joseph","MAE 7 - Spatial Visualization (B)","WI19","14","11","100.0%","100.0%","2.32","A (4.00)","N/A"
"Delson, Nathan Joseph","MAE 7 - Spatial Visualization (C)","WI19","9","6","100.0%","100.0%","1.17","A (4.00)","N/A"
"Delson, Nathan Joseph","MAE 7 - Spatial Visualization (D)","WI19","9","7","100.0%","100.0%","0.50","A (4.00)","N/A"
"Pham, Hieu Tan","MAE 8 - MATLAB Program for Engr Analys (A)","WI19","159","52","80.4%","88.0%","7.62","B+ (3.33)","B (3.22)"
"Sarkar, Sutanu","MAE 101A - Introductory Fluid Mechanics (A)","FA18","88","31","83.3%","58.6%","7.47","B (3.00)","B (3.04)"
"Chen, Renkun","MAE 101C - Heat Transfer (A)","FA18","213","71","93.9%","93.8%","6.07","B+ (3.44)","B+ (3.32)"
"Wang, Qingyang","MAE 101C - Heat Transfer (B)","FA18","13","9","100.0%","100.0%","6.28","B+ (3.44)","N/A"
"Lasheras, Juan C.","MAE 104 - Aerodynamics (A)","FA18","117","34","93.9%","93.9%","7.17","B (3.24)","B- (2.78)"
"Saintillan, David","MAE 105 - Intro To Mathematical Physics (A)","FA18","215","65","88.3%","93.2%","8.33","B- (2.88)","B- (2.88)"
"McEneaney, William Michael","MAE 107 - Computational Methods/Engineer (A)","FA18","210","59","92.9%","91.1%","6.06","B+ (3.62)","B+ (3.33)"
"Nomura, Keiko K.","MAE 11 - Thermodynamics (A)","FA18","156","45","88.9%","86.7%","9.97","B+ (3.38)","B- (2.87)"
"Pawlak, Geno Ronald","MAE 122 - Flow & Transport/Environment (A)","FA18","68","25","64.0%","72.0%","8.83","B (3.26)","B (3.02)"
"Loh, Chin Hsiung","MAE 130A - Mechanics I: Statics (A)","FA18","54","23","72.7%","9.1%","5.23","C+ (2.59)","B (3.24)"
"Amaddeo, Carmen N.","MAE 130A - Mechanics I: Statics (B)","FA18","63","33","100.0%","93.8%","6.75","B (3.28)","B (3.15)"
"Zhu, Qiang","MAE 130C - Mechanics III: Vibrations (A)","FA18","114","24","95.7%","95.7%","6.50","B+ (3.39)","B (3.12)"
"Loh, Chin Hsiung","MAE 130C - Mechanics III: Vibrations (C)","FA18","4","3","100.0%","0.0%","9.83","C+ (2.33)","N/A"
"Bahadori, Mohammad Yousef","MAE 131A - Solid Mechanics I (A)","FA18","74","26","92.3%","88.5%","7.88","B (3.12)","B- (2.85)"
"de Oliveira, Mauricio","MAE 140 - Linear Circuits (A)","FA18","120","78","66.2%","71.4%","7.02","B- (2.85)","B (3.16)"
"Bewley, Thomas R","MAE 144 - Embedded Control & Robotics (A)","FA18","69","26","64.0%","44.0%","10.50","B- (2.78)","B+ (3.43)"
"de Oliveira, Mauricio","MAE 148 - Intro to Autonomous Vehicles (A)","FA18","14","6","100.0%","100.0%","9.17","A (4.00)","N/A"
"Silberman, Jack","MAE 148 - Intro to Autonomous Vehicles (A)","FA18","14","6","100.0%","100.0%","9.17","A (4.00)","N/A"
"Talke, Frank E","MAE 150 - Computer-Aided Analysis&Design (A)","FA18","125","48","75.0%","70.2%","10.21","B (3.26)","B- (2.71)"
"Friend, James Robert","MAE 150 - Computer-Aided Analysis&Design (B)","FA18","48","46","89.1%","100.0%","7.98","B+ (3.52)","B- (2.97)"
"Delson, Nathan Joseph","MAE 156A - Fund. Prin./Mechanical Desgn I (A)","FA18","39","23","91.3%","82.6%","11.28","B+ (3.57)","B+ (3.48)"
"Xu, Sheng","MAE 166 - Nanomaterials (A)","FA18","33","26","84.0%","84.0%","3.96","B (3.27)","B+ (3.65)"
"Lal, Ratnesh","MAE 170 - Experimental Techniques (A)","FA18","207","166","48.5%","57.0%","10.93","B (3.21)","B (3.11)"
"Bahadori, Mohammad Yousef","MAE 180A - Spacecraft Guidance I (A)","FA18","119","31","96.7%","93.3%","5.63","B (3.24)","C+ (2.67)"
"Anderson, Mark Ronald","MAE 2 - Intro to Aerospace Engineering (A)","FA18","132","44","97.7%","100.0%","2.92","A- (3.79)","B+ (3.35)"
"McKittrick, Joanna M","MAE 20 - Elements of Materials Science (A)","FA18","134","53","83.7%","79.6%","5.17","B+ (3.59)","B (3.19)"
"Cai, Shengqiang","MAE 21 - Aerospace Materials Science (A)","FA18","58","20","100.0%","94.7%","3.10","A- (3.85)","A- (3.75)"
"Lucas, Andrew J.","MAE 3 - Intro/Engineering Graphcs&Desn (A)","FA18","89","80","80.0%","98.8%","13.83","B+ (3.58)","B+ (3.50)"
"Tolley, Michael Thomas","MAE 3 - Intro/Engineering Graphcs&Desn (A)","FA18","86","78","82.9%","96.0%","15.05","B+ (3.57)","B+ (3.43)"
"Gibson, Carl H.","MAE 5 - Quantitative Computer Skills (A)","FA18","72","27","84.6%","84.0%","4.81","A- (3.84)","A- (3.95)"
"Pham, Hieu Tan","MAE 8 - MATLAB Program for Engr Analys (A)","FA18","208","88","90.1%","96.3%","7.62","B+ (3.44)","B (3.24)"
"Coimbra, Carlos F.","MAE 93 - Design Compet/Design Race Car (A)","FA18","19","16","100.0%","100.0%","6.25","A (4.00)","N/A"
"Bahadori, Mohammad Yousef","MAE 101B - Advanced Fluid Mechanics (A)","S218","49","16","93.3%","92.9%","8.90","B (3.00)","C+ (2.65)"
"Bahadori, Mohammad Yousef","MAE 101C - Heat Transfer (A)","S218","20","5","100.0%","100.0%","8.90","B (3.00)","B- (2.94)"
"Abi Ghanem, Maroun","MAE 130C - Mechanics III: Vibrations (A)","S218","22","21","100.0%","100.0%","8.02","B+ (3.43)","B (3.25)"
"Lubarda, Marko","MAE 131A - Solid Mechanics I (A)","S218","31","14","100.0%","92.9%","8.35","B+ (3.62)","B (3.15)"
"Silberman, Jack","MAE 148 - Intro to Autonomous Vehicles (A)","S218","13","9","100.0%","100.0%","11.83","A- (3.78)","N/A"
"Lubarda, Marko","MAE 8 - MATLAB Program for Engr Analys (A)","S218","32","24","95.8%","95.8%","6.17","B+ (3.54)","B+ (3.32)"
"Bahadori, Mohammad Yousef","MAE 101A - Introductory Fluid Mechanics (A)","S118","41","8","57.1%","85.7%","11.64","B- (2.86)","B- (2.82)"
"Bandaru, Prabhakar","MAE 105 - Intro To Mathematical Physics (A)","S118","36","10","80.0%","90.0%","10.70","B+ (3.50)","B (3.21)"
"Ezunkpe, Yawo Semanu","MAE 107 - Computational Methods/Engineer (A)","S118","46","19","78.9%","84.2%","9.13","B (3.21)","B (3.26)"
"Bahadori, Mohammad Yousef","MAE 11 - Thermodynamics (A)","S118","37","12","75.0%","75.0%","11.83","B- (2.75)","B- (2.77)"
"Lubarda, Marko","MAE 130A - Mechanics I: Statics (A)","S118","30","12","100.0%","100.0%","5.95","B+ (3.45)","B (3.03)"
"Eliasson, Veronica","MAE 130B - Mechanics II: Dynamics (A)","S118","55","49","93.9%","100.0%","12.21","B (3.10)","B- (2.82)"
"Evdokimenko, Ekaterina","MAE 20 - Elements of Materials Science (B)","S118","13","11","100.0%","100.0%","7.05","A (4.00)","N/A"
"Lubarda, Marko","MAE 8 - MATLAB Program for Engr Analys (A)","S118","32","12","100.0%","100.0%","7.59","A- (3.70)","B+ (3.43)"
"Nomura, Keiko K.","MAE 101B - Advanced Fluid Mechanics (A)","SP18","215","81","91.4%","85.7%","7.96","B+ (3.33)","N/A"
"Li, Mengying","MAE 101C - Heat Transfer (A)","SP18","42","37","97.3%","97.3%","7.83","B+ (3.43)","B+ (3.32)"
"Carreira Pedro, Hugo T","MAE 101D - Intermediate Heat Transfer (A)","SP18","9","4","100.0%","100.0%","4.00","B (3.25)","N/A"
"Becker, Janet Maria","MAE 105 - Intro To Mathematical Physics (A)","SP18","88","25","78.9%","84.2%","8.08","B (3.26)","B- (3.00)"
"Pham, Hieu Tan","MAE 107 - Computational Methods/Engineer (A)","SP18","101","26","100.0%","100.0%","6.58","B+ (3.48)","B (3.25)"
"Becker, Janet Maria","MAE 108 - Prob & Stats/Method/Mech Eng (A)","SP18","180","60","75.5%","69.8%","5.82","B+ (3.42)","B (3.28)"
"Bahadori, Mohammad Yousef","MAE 110 - Thermodynamic Systems (A)","SP18","15","8","85.7%","71.4%","8.21","B (3.00)","N/A"
"Anderegg, Francois","MAE 117A - Elementary Plasma Physics (A)","SP18","6","5","60.0%","100.0%","3.30","B+ (3.60)","N/A"
"Arefiev, Alexey","MAE 120 - Introduction to Nuclear Energy (A)","SP18","55","53","77.4%","90.6%","5.33","B (3.16)","B (3.11)"
"Teranes, Jane","MAE 124 - Envrnmntl Chall: Science & Sol (A)","SP18","81","28","100.0%","100.0%","4.19","B+ (3.35)","B (3.25)"
"Pawlak, Geno Ronald","MAE 126B - Environmental Engineering Des. (A)","SP18","46","7","83.3%","83.3%","8.21","B+ (3.57)","A- (3.70)"
"Lubarda, Marko","MAE 130A - Mechanics I: Statics (A)","SP18","52","13","100.0%","100.0%","5.23","B+ (3.30)","B (3.25)"
"Friend, James Robert","MAE 130B - Mechanics II: Dynamics (A)","SP18","174","55","71.2%","73.1%","9.14","B (3.06)","B (3.00)"
"Nemat-Nasser, Siavouche","MAE 131A - Solid Mechanics I (A)","SP18","228","61","98.2%","91.1%","6.35","B+ (3.61)","B- (2.78)"
"de Oliveira, Mauricio","MAE 143B - Linear Control (A)","SP18","253","201","57.5%","61.5%","7.09","B (3.18)","B (3.14)"
"Silberman, Jack","MAE 148 - Intro to Autonomous Vehicles (A)","SP18","14","6","100.0%","100.0%","5.70","A- (3.75)","N/A"
"Tolley, Michael Thomas","MAE 150 - Computer-Aided Analysis&Design (A)","SP18","47","25","100.0%","100.0%","8.68","B+ (3.65)","B (3.05)"
"Anderson, Mark Ronald","MAE 155B - Aerospace Engineering Desgn II (A)","SP18","59","18","100.0%","100.0%","7.13","B+ (3.63)","B+ (3.66)"
"Harrington, Steven Merrill","MAE 155B - Aerospace Engineering Desgn II (B)","SP18","13","5","100.0%","100.0%","4.90","B+ (3.40)","N/A"
"Tustaniwskyj, Jerry I","MAE 156B - Fund. Prin/Mechanical Desgn II (A)","SP18","34","19","78.9%","89.5%","16.39","B+ (3.67)","B+ (3.60)"
"Delson, Nathan Joseph","MAE 156B - Fund. Prin/Mechanical Desgn II (B)","SP18","32","15","100.0%","92.3%","14.64","B+ (3.50)","A- (3.74)"
"Gillett, David S","MAE 156B - Fund. Prin/Mechanical Desgn II (C)","SP18","30","19","89.5%","100.0%","15.34","B+ (3.58)","B+ (3.51)"
"Evdokimenko, Ekaterina","MAE 160 - Mechanical Behavior/Materials (A)","SP18","16","10","80.0%","90.0%","5.39","B+ (3.67)","N/A"
"Beg, Farhat N.","MAE 170 - Experimental Techniques (A)","SP18","161","124","59.8%","79.2%","10.52","B (3.24)","B (3.23)"
"Boechler,nicholas Sebastia","MAE 170 - Experimental Techniques (B)","SP18","133","108","70.1%","95.2%","9.98","B+ (3.34)","B (3.21)"
"Bahadori, Mohammad Yousef","MAE 180A - Spacecraft Guidance I (A)","SP18","93","36","100.0%","97.0%","6.08","B (3.19)","B- (2.98)"
"Cai, Shengqiang","MAE 21 - Aerospace Materials Science (A)","SP18","139","32","84.4%","64.5%","4.00","A- (3.72)","B+ (3.66)"
"Delson, Nathan Joseph","MAE 3 - Intro/Engineering Graphcs&Desn (A)","SP18","89","82","86.6%","88.9%","11.65","B+ (3.48)","B+ (3.40)"
"Garay, Javier","MAE 3 - Intro/Engineering Graphcs&Desn (A)","SP18","92","77","85.3%","88.0%","14.26","B+ (3.36)","B+ (3.35)"
"Gibson, Carl H.","MAE 5 - Quantitative Computer Skills (A)","SP18","68","25","72.7%","72.7%","4.31","A- (3.81)","A (4.00)"
"Lubarda, Marko","MAE 8 - MATLAB Program for Engr Analys (A)","SP18","180","71","87.0%","97.1%","5.21","B+ (3.65)","B+ (3.37)"
"Kleissl, Jan","MAE 87 - Freshman Seminar (A)","SP18","20","5","80.0%","100.0%","0.90","N/A","N/A"
"Anderson, Mark Ronald","MAE 92A - Design Competitn/Fly Aircraft (A)","SP18","9","4","100.0%","100.0%","1.83","A (4.00)","N/A"
"Coimbra, Carlos F.","MAE 93 - Design Compet/Design Race Car (A)","SP18","22","15","100.0%","100.0%","7.30","A (4.00)","N/A"
"Nomura, Keiko K.","MAE 101A - Introductory Fluid Mechanics (A)","WI18","221","103","95.1%","84.3%","7.47","B (3.09)","B (3.16)"
"Miller, David R.","MAE 101B - Advanced Fluid Mechanics (A)","WI18","59","29","92.0%","80.0%","10.50","B+ (3.38)","B (3.04)"
"Rangamani, Padmini","MAE 11 - Thermodynamics (A)","WI18","119","100","93.0%","94.9%","8.08","B (3.18)","B- (2.90)"
"Sanchez, Antonio Luis","MAE 113 - Fundamentals of Propulsion (A)","WI18","90","31","96.6%","89.3%","8.57","B+ (3.34)","B (3.06)"
"Krasheninnikov, Sergei","MAE 118 - Intro to Energy & Environment (A)","WI18","87","29","67.9%","53.6%","3.57","B (3.12)","B- (2.74)"
"Tynan, George Robert","MAE 119 - Intro Renew Energ/Solar & Wind (A)","WI18","112","51","86.0%","82.0%","5.46","B (3.29)","B (3.22)"
"Kleissl, Jan","MAE 123 - Intro/Transprt in Porous Media (A)","WI18","49","14","100.0%","100.0%","5.73","B (3.15)","B (3.16)"
"Kleissl, Jan","MAE 126A - Environmental Enginring Lab (A)","WI18","48","11","100.0%","100.0%","5.41","B+ (3.36)","B (3.30)"
"Nemat-Nasser, Siavouche","MAE 130A - Mechanics I: Statics (A)","WI18","241","91","92.8%","82.7%","5.27","B+ (3.61)","B (3.02)"
"Eliasson, Veronica","MAE 130B - Mechanics II: Dynamics (D)","WI18","35","27","92.3%","92.3%","10.42","B (3.00)","B- (2.79)"
"Eliasson, Veronica","MAE 130B - Mechanics II: Dynamics (E)","WI18","32","21","90.0%","85.0%","9.36","B (3.00)","B- (2.79)"
"Nesterenko, Vitali F","MAE 130C - Mechanics III: Vibrations (A)","WI18","134","51","75.0%","62.5%","6.76","B- (2.82)","B (3.20)"
"Boechler,nicholas Sebastia","MAE 131B - Solid Mechanics II (A)","WI18","49","45","95.6%","95.6%","6.94","B (3.23)","B (3.19)"
"Cortes, Jorge","MAE 140 - Linear Circuits (B)","WI18","154","73","88.2%","95.6%","7.62","B+ (3.48)","B- (2.99)"
"Anderson, Mark Ronald","MAE 142 - Dynmcs&Control/Aerospace Vehic (A)","WI18","88","21","100.0%","100.0%","5.07","A- (3.71)","B+ (3.47)"
"de Callafon, Raymond A","MAE 143A - Signals and Systems (B)","WI18","275","116","44.9%","44.9%","6.60","B- (2.85)","B+ (3.35)"
"Martinez, Sonia","MAE 145 - Robotic Planning & Estimation (A)","WI18","49","20","94.4%","94.4%","6.50","B (3.25)","B+ (3.31)"
"Gravish, Nicholas G","MAE 150 - Computer-Aided Analysis&Design (A)","WI18","38","24","100.0%","100.0%","7.75","B+ (3.38)","B (3.12)"
"Anderson, Mark Ronald","MAE 155A - Aerospace Engineering Design I (A)","WI18","74","16","93.8%","100.0%","4.50","A- (3.88)","A- (3.79)"
"Delson, Nathan Joseph","MAE 156A - Fund. Prin./Mechanical Desgn I (A)","WI18","62","27","38.5%","40.0%","13.12","B (3.23)","B (3.27)"
"Tustaniwskyj, Jerry I","MAE 156A - Fund. Prin./Mechanical Desgn I (B)","WI18","36","14","46.2%","23.1%","11.58","B (3.15)","B+ (3.34)"
"Tustaniwskyj, Jerry I","MAE 156B - Fund. Prin/Mechanical Desgn II (A)","WI18","27","5","100.0%","100.0%","16.00","B+ (3.50)","B+ (3.66)"
"Graeve, Olivia A","MAE 160 - Mechanical Behavior/Materials (A)","WI18","93","31","71.4%","64.3%","4.78","B+ (3.64)","B (3.17)"
"Lal, Ratnesh","MAE 171A - Mechanical Engineering Lab I (A)","WI18","122","34","50.0%","40.6%","7.40","B+ (3.50)","B+ (3.46)"
"Seshadri, Kalyanasundaram","MAE 171A - Mechanical Engineering Lab I (A)","WI18","122","34","50.0%","56.3%","7.40","B+ (3.50)","B+ (3.46)"
"de Callafon, Raymond A","MAE 175A - Aerospace Engineering Lab (A)","WI18","77","15","53.3%","80.0%","9.03","B+ (3.60)","B+ (3.63)"
"de Oliveira, Mauricio","MAE 198 - Directed Group Study (A)","WI18","28","4","100.0%","100.0%","8.00","N/A","N/A"
"Bandaru, Prabhakar","MAE 20 - Elements of Materials Science (A)","WI18","66","25","76.0%","76.0%","5.94","B (3.00)","B+ (3.31)"
"Gibson, Carl H.","MAE 5 - Quantitative Computer Skills (A)","WI18","66","29","92.6%","96.2%","5.31","A- (3.81)","A- (3.86)"
"Delson, Nathan Joseph","MAE 7 - Spatial Visualization (A)","WI18","6","4","100.0%","100.0%","0.50","A (4.00)","N/A"
"Pham, Hieu Tan","MAE 8 - MATLAB Program for Engr Analys (A)","WI18","193","72","83.1%","84.3%","6.97","B+ (3.38)","B+ (3.30)"
"Krasheninnikov, Sergei","MAE 101A - Introductory Fluid Mechanics (A)","FA17","73","24","80.0%","57.9%","6.79","B+ (3.50)","B (3.00)"
"Chen, Renkun","MAE 101C - Heat Transfer (A)","FA17","172","43","87.8%","90.2%","6.90","B+ (3.48)","B (3.30)"
