"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Shen, Kuiyi","VIS 127B - Arts of China (A)","FA15","105","34","81.8%","84.8%","4.75","B+ (3.45)","B+ (3.45)"
"Kester, Grant","VIS 128C - Topics in Modern Art History (A)","FA15","34","20","80.0%","90.0%","5.30","B+ (3.31)","B (3.25)"
"Stalbaum, Brett","VIS 141B - Computer Programming/Arts II (A)","FA15","18","10","90.0%","100.0%","5.90","B+ (3.40)","N/A"
"Grenader, Emily Ruth","VIS 147A - Electronic Technologies/Art I (A)","FA15","54","23","82.6%","82.6%","5.41","B+ (3.64)","B+ (3.46)"
"Kester, Grant","VIS 158 - Histories of Photography (A)","FA15","104","61","89.7%","94.8%","3.84","B+ (3.47)","B (3.25)"
"Wallen, Ruth","VIS 164 - Photographic Strategies (A)","FA15","26","10","100.0%","90.0%","8.50","A- (3.90)","B+ (3.68)"
"Caplan, Lana Z","VIS 171 - Digital Cinema-Theory/Productn (A)","FA15","8","4","100.0%","100.0%","9.00","A (4.00)","N/A"
"Karlic, Karolina","VIS 174 - Media Sketchbook (A)","FA15","24","9","100.0%","100.0%","7.39","A- (3.78)","B+ (3.66)"
"Wutz, Andreas E","VIS 174 - Media Sketchbook (B)","FA15","24","17","88.2%","64.7%","5.68","A- (3.81)","B+ (3.33)"
"Miller, Charles G","VIS 175 - Editing - Theory & Production (A)","FA15","19","13","92.3%","100.0%","7.12","B+ (3.38)","N/A"
"Trigilio, Michael","VIS 178 - Sound - Theory and Production (A)","FA15","21","19","100.0%","100.0%","8.39","B+ (3.47)","B+ (3.51)"
"Caplan, Lana Z","VIS 180B - Fic & Allegory/Curr Media Prac (A)","FA15","22","17","100.0%","87.5%","9.63","B+ (3.63)","B+ (3.66)"
"Wutz, Andreas E","VIS 183A - Strategies of Self (A)","FA15","19","16","68.8%","68.8%","5.00","B+ (3.50)","N/A"
"Cartwright, Lisa","VIS 183B - Strategies of Alterity (A)","FA15","19","7","100.0%","100.0%","6.79","A- (3.86)","N/A"
"Woods, Ann","VIS 20 - Introduction to Art History (A)","FA15","277","139","91.7%","97.0%","3.79","B+ (3.63)","B+ (3.51)"
"Smith, Susan L","VIS 23 - Informtn Technologies/Art Hist (A)","FA15","13","10","70.0%","60.0%","5.50","A- (3.80)","N/A"
"Stalbaum, Brett","VIS 40 - Introduction/Computing in Arts (A)","FA15","121","103","81.2%","85.1%","4.71","B+ (3.59)","B+ (3.31)"
"Karlic, Karolina","VIS 60 - Intro/Digital Photography (A)","FA15","149","94","91.0%","91.0%","6.32","A- (3.80)","B+ (3.56)"
"Trigilio, Michael","VIS 70N - Introduction to Media (A)","FA15","84","72","93.0%","95.8%","6.24","B+ (3.49)","B (3.26)"
"Williams, Alena J","VIS 84 - History Of Film (A)","FA15","164","107","89.2%","89.2%","4.48","A- (3.74)","B (3.16)"
"Lajarin-Encina, Aitor","VIS 106A - Painting:  Image Making (A)","S215","15","8","100.0%","100.0%","11.50","A- (3.86)","N/A"
"Porter, Ava Hermine","VIS 194S - Fantasy In Film (A)","S215","43","23","86.4%","95.5%","3.86","B+ (3.38)","B+ (3.49)"
"Li, Huai","VIS 105D - Aesthetics/Chinese Calligraphy (A)","S115","16","7","100.0%","100.0%","3.50","A (4.00)","N/A"
"Crasnow, Sascha Manya","VIS 128C - Topics in Modern Art History (A)","S115","11","9","77.8%","77.8%","4.72","A- (3.75)","N/A"
"Pesch, Katrin","VIS 152 - Film in Social Context (A)","S115","16","9","87.5%","75.0%","6.79","B (3.29)","N/A"
"Anderson, Shane Nicholas","VIS 165 - Camera Tech:Analog Futures (A)","S115","19","4","100.0%","75.0%","10.00","A (4.00)","N/A"
"Shen, Kuiyi","VIS 21B - Introduction/Asian Art (A)","S115","47","16","81.3%","75.0%","3.17","B+ (3.67)","B+ (3.46)"
"Anderson, Shane Nicholas","VIS 60 - Intro/Digital Photography (A)","S115","35","15","92.3%","92.3%","8.65","A- (3.78)","B+ (3.70)"
"Dominguez, Ricardo","VIS 104A - Performing the Self (A)","SP15","17","8","100.0%","100.0%","4.50","A (4.00)","N/A"
"Bryan, Edgar J","VIS 105A - Drawing: Representing/Subject (A)","SP15","28","12","91.7%","91.7%","4.50","A (4.00)","A (4.00)"
"Li, Huai","VIS 105E - Chin Calligraphy/Installation (A)","SP15","15","7","100.0%","100.0%","5.17","A- (3.83)","N/A"
"Ortiz-Torres, Ruben","VIS 106A - Painting:  Image Making (A)","SP15","21","10","90.0%","60.0%","3.50","B+ (3.63)","B+ (3.59)"
"Tannatt, Mateo Montoya","VIS 107A - Sculpture: Making the Object (A)","SP15","25","5","80.0%","80.0%","4.90","A- (3.80)","A- (3.72)"
"Park, Kyong Dong","VIS 110E - Art/Public Places/Site Specifc (A)","SP15","11","5","60.0%","80.0%","5.70","A (4.00)","N/A"
"Gallaccio, Anya","VIS 110G - Natural & Altered Environment (A)","SP15","16","8","85.7%","100.0%","7.93","A (4.00)","N/A"
"Welchman, John C.","VIS 113AN - Hist/Criticism I: Early Modern (A)","SP15","6","3","33.3%","66.7%","6.50","B (3.00)","N/A"
"Nodelman, Sheldon A.","VIS 120A - Greek Art (A)","SP15","36","12","100.0%","72.7%","3.95","B+ (3.50)","C+ (2.65)"
"Williams, Alena J","VIS 125A - Twentieth Century Art (A)","SP15","31","18","94.4%","94.4%","4.61","B+ (3.53)","B+ (3.46)"
"Welchman, John C.","VIS 125BN - Contemporary Art (A)","SP15","38","15","86.7%","86.7%","3.93","B+ (3.50)","B (3.21)"
"Wardwell, Mariana Razo","VIS 126Q - Latin American Art: 1950-Prsnt (A)","SP15","24","13","100.0%","100.0%","3.95","A- (3.92)","B+ (3.66)"
"Shen, Kuiyi","VIS 127P - Arts of Japan (A)","SP15","128","36","82.9%","85.7%","3.87","B+ (3.61)","B+ (3.33)"
"Wardwell, Mariana Razo","VIS 129D - Seminar/Art History/Americas (A)","SP15","6","3","100.0%","100.0%","4.50","A (4.00)","N/A"
"Stalbaum, Brett","VIS 141A - Computer Programming/Arts I (A)","SP15","16","10","100.0%","100.0%","5.50","A- (3.80)","N/A"
"Stalbaum, Brett","VIS 141A - Computer Programming/Arts I (B)","SP15","9","4","100.0%","100.0%","8.00","A (4.00)","N/A"
"Alexander, Amy J","VIS 145B - Time&Process Digital Media II (A)","SP15","11","9","87.5%","87.5%","7.00","B+ (3.38)","N/A"
"Washko, Angela Marie","VIS 145B - Time&Process Digital Media II (B)","SP15","15","9","87.5%","100.0%","7.75","B+ (3.50)","N/A"
"Bratton, Benjamin H.","VIS 149 - Contemporary Computer Topics (A)","SP15","15","13","91.7%","100.0%","2.83","A- (3.82)","N/A"
"Williams, Alena J","VIS 151 - History/Experimental Film (A)","SP15","46","24","70.8%","100.0%","4.92","B (3.26)","B (3.24)"
"Cartwright, Lisa","VIS 152D - IdentityThruTransnationalCinem (A)","SP15","82","29","92.6%","100.0%","5.27","A- (3.80)","B+ (3.59)"
"Anderson, Shane Nicholas","VIS 167 - Social Engagement&Photography (A)","SP15","29","8","100.0%","71.4%","6.79","B+ (3.33)","B+ (3.46)"
"Miller, Charles G","VIS 171 - Digital Cinema-Theory/Productn (A)","SP15","22","10","71.4%","57.1%","7.64","A- (3.71)","B+ (3.52)"
"Golden, Donna L","VIS 175 - Editing - Theory & Production (A)","SP15","21","4","100.0%","100.0%","11.17","B+ (3.67)","B+ (3.30)"
"Miller, Charles G","VIS 178 - Sound - Theory and Production (A)","SP15","19","3","100.0%","66.7%","7.83","A (4.00)","N/A"
"Golden, Donna L","VIS 180A - Documentary Evidence/Media Pra (A)","SP15","21","6","100.0%","100.0%","5.30","B+ (3.60)","B (3.12)"
"Caplan, Lana Z","VIS 180B - Fic & Allegory/Curr Media Prac (A)","SP15","22","7","100.0%","100.0%","10.17","A (4.00)","B+ (3.39)"
"Stone, Patricia","VIS 183A - Strategies of Self (A)","SP15","20","16","62.5%","56.3%","5.00","A- (3.94)","A- (3.79)"
"Holland, Nicole Murphy","VIS 22 - Formations of Modern Art (A)","SP15","172","61","89.7%","89.7%","3.43","B+ (3.66)","B+ (3.53)"
"Gregoire, Mathieu","VIS 3 - Intr/Art-Making:3-D Practices (A)","SP15","203","73","85.5%","85.5%","4.80","A- (3.78)","A- (3.80)"
"Stalbaum, Brett","VIS 40 - Introduction/Computing in Arts (A)","SP15","104","34","90.9%","81.8%","3.35","B+ (3.67)","B+ (3.53)"
"Anderson, Shane Nicholas","VIS 60 - Intro/Digital Photography (A)","SP15","123","49","100.0%","95.7%","4.90","B+ (3.68)","B+ (3.60)"
"Cross, Brian R","VIS 70N - Introduction to Media (A)","SP15","81","32","90.0%","96.7%","6.37","B+ (3.67)","B+ (3.32)"
"Adler, Amy","VIS 105C - Drawing: Portfolio Projects (A)","WI15","16","5","100.0%","100.0%","8.50","A (4.00)","N/A"
"Li, Huai","VIS 105D - Aesthetics/Chinese Calligraphy (A)","WI15","31","14","84.6%","92.3%","4.33","A- (3.83)","A- (3.90)"
"Ortiz-Torres, Ruben","VIS 106C - Painting: Portfolio Projects (A)","WI15","13","5","80.0%","20.0%","6.10","B+ (3.60)","N/A"
"Gallaccio, Anya","VIS 107CN - Sculpture: Portfolio Projects (A)","WI15","10","6","100.0%","100.0%","8.50","B+ (3.50)","N/A"
"Rigg, Brianna D","VIS 110A - Contemporary Issues & Practice (A)","WI15","14","5","100.0%","100.0%","7.30","A (4.00)","N/A"
"Adler, Amy","VIS 110N - Studio Honors II (A)","WI15","12","8","100.0%","100.0%","16.21","A- (3.88)","N/A"
"Park, Kyong Dong","VIS 111 - Structure of Art (A)","WI15","155","78","72.6%","56.2%","3.50","A- (3.74)","A- (3.79)"
"Welchman, John C.","VIS 112 - Art Historical Methods (A)","WI15","15","8","66.7%","83.3%","7.17","A- (3.80)","N/A"
"Newsome, Elizabeth Ann","VIS 117E - Problems in Ethnoaesthetics (A)","WI15","14","5","100.0%","100.0%","5.30","A- (3.80)","N/A"
"Sizonenko, Tatiana D","VIS 122AN - Renaissance Art (A)","WI15","39","18","61.1%","66.7%","4.72","B+ (3.67)","B+ (3.49)"
"Newsome, Elizabeth Ann","VIS 126BN - Art&Civilization/Ancient Maya (A)","WI15","40","10","90.0%","100.0%","5.10","B+ (3.43)","B+ (3.52)"
"Williams, Alena J","VIS 128C - Topics in Modern Art History (A)","WI15","21","8","100.0%","100.0%","7.00","B+ (3.50)","B- (2.92)"
"Sowell, Teri Lynne","VIS 129D - Seminar/Art History/Americas (A)","WI15","6","4","75.0%","100.0%","6.50","B (3.00)","N/A"
"Bratton, Benjamin H.","VIS 140 - Digtl Imaging:Image&Interactiv (A)","WI15","96","42","85.0%","80.0%","4.50","A- (3.77)","A- (3.82)"
"Alexander, Amy J","VIS 145A - Time&Process Digital Media I (A)","WI15","64","31","75.0%","67.9%","5.14","B+ (3.52)","B+ (3.63)"
"Wade, Nathan S","VIS 147B - Electronic Technologies/Art II (A)","WI15","8","4","100.0%","100.0%","4.50","B+ (3.67)","N/A"
"Gorin, Jean-Pierre","VIS 154 - Hard Look at the Movies (A)","WI15","42","14","63.6%","63.6%","2.50","B+ (3.44)","B+ (3.58)"
"Cartwright, Lisa","VIS 159 - History of Art and Technology (A)","WI15","124","56","79.6%","92.6%","4.24","A- (3.79)","A- (3.79)"
"Cross, Brian R","VIS 165 - Camera Techniques (A)","WI15","24","11","87.5%","87.5%","5.50","A- (3.75)","B+ (3.53)"
"Caplan, Lana Z","VIS 171 - Digital Cinema-Theory/Productn (A)","WI15","15","7","83.3%","100.0%","7.17","B+ (3.33)","N/A"
"Hock, Louis J.","VIS 174 - Media Sketchbook (A)","WI15","22","9","88.9%","100.0%","6.72","B+ (3.44)","B+ (3.48)"
"Torres, Josefina E","VIS 174 - Media Sketchbook (B)","WI15","20","6","100.0%","100.0%","12.17","B+ (3.67)","B+ (3.34)"
"Torres, Josefina E","VIS 177 - Scripting Strategies (A)","WI15","21","10","100.0%","90.0%","6.50","B+ (3.60)","B+ (3.41)"
"Trigilio, Michael","VIS 178 - Sound - Theory and Production (A)","WI15","22","19","100.0%","88.9%","9.39","B+ (3.33)","B- (2.88)"
"Cross, Brian R","VIS 180A - Documentary Evidence/Media Pra (A)","WI15","22","9","75.0%","75.0%","9.50","B+ (3.38)","B+ (3.50)"
"Mangolte, Babette","VIS 181 - Sound And Lighting (A)","WI15","22","7","85.7%","57.1%","8.50","A- (3.71)","B+ (3.48)"
"Cartwright, Lisa","VIS 183A - Strategies of Self (A)","WI15","24","11","100.0%","100.0%","6.10","A- (3.90)","A- (3.93)"
"Fagin, Steve","VIS 183B - Strategies of Alterity (A)","WI15","14","3","100.0%","100.0%","4.50","B+ (3.67)","N/A"
"Dominguez, Ricardo","VIS 2 - Intr/Art-Making:Motn&Time Base (A)","WI15","77","39","77.1%","82.9%","4.25","A- (3.78)","B+ (3.61)"
"Sowell, Teri Lynne","VIS 21A - Int/ArtAmericas/Africa/Oceania (A)","WI15","91","39","89.7%","97.4%","4.39","B+ (3.68)","B (3.21)"
"Kester, Grant","VIS 22 - Formations of Modern Art (A)","WI15","232","93","92.0%","96.6%","4.55","B+ (3.60)","B+ (3.34)"
"Stalbaum, Brett","VIS 40 - Introduction/Computing in Arts (A)","WI15","113","58","76.8%","78.6%","3.21","A- (3.75)","B+ (3.53)"
"Caplan, Lana Z","VIS 60 - Intro/Digital Photography (A)","WI15","133","62","95.2%","53.2%","4.30","A- (3.82)","A- (3.77)"
"Ortiz-Torres, Ruben","VIS 1 - Intr/Art-Making:2-D Practices (A)","FA14","310","147","78.5%","68.5%","5.21","B+ (3.68)","B+ (3.47)"
"Bryan, Edgar J","VIS 105B - Drawing: Practices and Genre (A)","FA14","28","9","100.0%","57.1%","6.21","A- (3.71)","A- (3.99)"
"Guerrero, Raul M.","VIS 106A - Painting:  Image Making (A)","FA14","15","6","100.0%","100.0%","4.83","A (4.00)","N/A"
"Bryan, Edgar J","VIS 106B - Painting: Practices and Genre (A)","FA14","22","5","100.0%","60.0%","4.90","A- (3.80)","A- (3.99)"
"Eginton, Kelly C.","VIS 107B - Sculpture: Practices & Genre (A)","FA14","9","6","100.0%","100.0%","6.00","A- (3.75)","N/A"
"Tronzo, William","VIS 121B - ChurchMosque:Med. Art and Arch (A)","FA14","87","32","82.8%","89.7%","3.88","A- (3.72)","B+ (3.60)"
"Newsome, Elizabeth Ann","VIS 126HN - Pac Coast American Indian Art (A)","FA14","25","11","100.0%","100.0%","4.32","B+ (3.55)","A- (3.81)"
"WARDWELL, MARIANA RAZO","VIS 126P - Latin American Art: 1890-1950 (A)","FA14","34","10","80.0%","80.0%","3.61","B+ (3.63)","B+ (3.67)"
"Tronzo, William","VIS 129F - Seminar/Art Theory & Criticism (A)","FA14","7","3","66.7%","66.7%","3.17","A (4.00)","N/A"
"Stalbaum, Brett","VIS 141A - Computer Programming/Arts I (A)","FA14","9","3","100.0%","100.0%","8.50","A (4.00)","N/A"
"Wade, Nathan S","VIS 147A - Electronic Technologies/Art I (A)","FA14","33","10","66.7%","77.8%","5.61","B+ (3.44)","B (3.02)"
"Arnold, Siobhan","VIS 158 - Histories of Photography (A)","FA14","130","41","76.9%","76.9%","4.24","B+ (3.69)","A- (3.70)"
"Cross, Brian R","VIS 164 - Photographic Strategies (A)","FA14","22","7","100.0%","100.0%","8.79","A- (3.71)","B+ (3.45)"
"Caplan, Lana Z","VIS 171 - Digital Cinema-Theory/Productn (A)","FA14","13","7","83.3%","83.3%","6.17","B+ (3.50)","N/A"
"Lorenz, Frederick M","VIS 174 - Media Sketchbook (A)","FA14","22","6","100.0%","50.0%","7.50","A- (3.83)","B+ (3.44)"
"Sledge, Jessica Estelle","VIS 174 - Media Sketchbook (B)","FA14","22","11","100.0%","100.0%","11.61","B+ (3.67)","B+ (3.51)"
"Miller, Charles G","VIS 175 - Editing - Theory & Production (A)","FA14","13","3","100.0%","66.7%","3.83","A (4.00)","N/A"
"Mangolte, Babette","VIS 176 - 16mm Filmmaking (A)","FA14","19","6","100.0%","60.0%","5.70","B (3.00)","N/A"
"Caplan, Lana Z","VIS 180A - Documentary Evidence/Media Pra (A)","FA14","20","7","85.7%","85.7%","5.64","B+ (3.57)","B+ (3.54)"
"Lertxundi, Laida","VIS 180B - Fic & Allegory/Curr Media Prac (B)","FA14","20","4","100.0%","100.0%","8.00","A (4.00)","A- (3.77)"
"Lertxundi, Laida","VIS 183B - Strategies of Alterity (A)","FA14","18","4","66.7%","100.0%","7.17","B+ (3.67)","N/A"
"Woods, Ann","VIS 20 - Introduction to Art History (A)","FA14","266","122","87.3%","92.4%","4.40","B+ (3.57)","B+ (3.44)"
"Greenstein, Jack M","VIS 23 - Informtn Technologies/Art Hist (A)","FA14","13","4","75.0%","100.0%","4.50","A (4.00)","N/A"
"Stalbaum, Brett","VIS 40 - Introduction/Computing in Arts (A)","FA14","126","95","88.2%","89.7%","3.92","B+ (3.63)","B+ (3.41)"
"Arnold, Siobhan","VIS 60 - Intro/Digital Photography (A)","FA14","130","63","80.8%","75.0%","5.28","A- (3.80)","B+ (3.52)"
"Cross, Brian R","VIS 70N - Introduction to Media (A)","FA14","91","35","93.8%","90.6%","6.06","B+ (3.45)","B+ (3.56)"
"Mangolte, Babette","VIS 84 - History Of Film (A)","FA14","117","46","54.8%","26.2%","4.70","B (3.22)","B+ (3.40)"
"Mameni, Sara","VIS 22 - Formations of Modern Art (A)","S214","31","9","100.0%","100.0%","6.75","B (3.14)","B (3.23)"
"Grenader, Emily Ruth","VIS 105A - Drawing: Representing/Subject (B)","S114","9","5","100.0%","100.0%","8.10","A- (3.80)","N/A"
"Li, Huai","VIS 105D - Aesthetics/Chinese Calligraphy (B)","S114","14","5","100.0%","100.0%","3.30","A (4.00)","N/A"
"Goodman, Emily Elizabeth","VIS 128C - Topics in Modern Art History (A)","S114","20","10","90.0%","100.0%","4.90","B+ (3.30)","B+ (3.37)"
"Anderson, Shane Nicholas","VIS 165 - Camera Techniques (A)","S114","17","4","100.0%","100.0%","6.00","B+ (3.67)","N/A"
"Shen, Kuiyi","VIS 21B - Introduction/Asian Art (A)","S114","68","22","90.0%","95.0%","5.70","A (4.00)","B+ (3.66)"
"Anderson, Shane Nicholas","VIS 60 - Intro/Digital Photography (A)","S114","40","12","83.3%","75.0%","5.33","B+ (3.63)","B (3.15)"
"Cruz, Edwin Teddy","VIS 100 - Introduction to Public Culture (A)","SP14","15","8","100.0%","100.0%","4.75","B+ (3.50)","N/A"
"Yuasa, Ryuhei","VIS 105A - Drawing: Representing/Subject (A)","SP14","20","20","90.0%","85.0%","6.80","B+ (3.53)","B+ (3.67)"
"Adler, Amy","VIS 105C - Drawing: Portfolio Projects (A)","SP14","14","10","100.0%","100.0%","7.70","A- (3.80)","N/A"
"Li, Huai","VIS 105E - Chin Calligraphy/Installation (A)","SP14","14","6","100.0%","100.0%","4.50","A (4.00)","N/A"
"Rich, Matthew T","VIS 106A - Painting:  Image Making (A)","SP14","25","20","100.0%","95.0%","9.00","A- (3.85)","B+ (3.62)"
"Eginton, Kelly C.","VIS 107A - Sculpture: Making the Object (A)","SP14","16","7","85.7%","85.7%","9.36","A- (3.83)","N/A"
"Gallaccio, Anya","VIS 107CN - Sculpture: Portfolio Projects (A)","SP14","7","4","100.0%","100.0%","10.50","A (4.00)","N/A"
"Park, Kyong Dong","VIS 110A - Contemporary Issues & Practice (A)","SP14","17","7","42.9%","42.9%","7.93","B+ (3.43)","N/A"
"Greenstein, Jack M","VIS 122D - Michelangelo (A)","SP14","59","16","80.0%","86.7%","3.17","B (3.18)","B (3.26)"
"Nodelman, Sheldon A.","VIS 125DN - Marcel Duchamp (A)","SP14","14","8","42.9%","14.3%","2.50","B+ (3.40)","N/A"
"Newsome, Elizabeth Ann","VIS 126AN - PreColumbian Art/Anc Mex&C Amr (A)","SP14","49","16","75.0%","75.0%","3.38","B+ (3.50)","B (3.22)"
"Tronzo, William","VIS 128A - Topics/Pre-Modern Art History (A)","SP14","51","14","54.5%","72.7%","3.59","A- (3.80)","B+ (3.50)"
"Welchman, John C.","VIS 128C - Topics in Modern Art History (A)","SP14","12","4","100.0%","100.0%","5.50","A- (3.75)","N/A"
"Bryson, William N","VIS 128C - Topics in Modern Art History (B)","SP14","35","13","75.0%","91.7%","4.33","B+ (3.33)","B- (2.96)"
"Nodelman, Sheldon A.","VIS 128C - Topics in Modern Art History (B)","SP14","35","14","66.7%","41.7%","4.50","B+ (3.30)","B- (2.96)"
"Newsome, Elizabeth Ann","VIS 129C - Seminar/Modern Art History (A)","SP14","12","5","100.0%","100.0%","2.90","A (4.00)","N/A"
"Welchman, John C.","VIS 129H - Art Hist Hon Directed Grp Stdy (A)","SP14","4","3","100.0%","100.0%","6.50","B (3.00)","N/A"
"Trigilio, Michael","VIS 131 - Special Projects in Media (A)","SP14","8","3","100.0%","100.0%","9.83","A (4.00)","N/A"
"Stalbaum, Brett","VIS 141B - Computer Programming/Arts II (A)","SP14","10","4","100.0%","100.0%","11.50","A (4.00)","N/A"
"Mehrmand, Elizabeth","VIS 147B - Electronic Technologies/Art II (B)","SP14","9","8","100.0%","100.0%","8.25","A- (3.88)","N/A"
"Mangolte, Babette","VIS 152 - Film in Social Context (A)","SP14","62","12","90.0%","100.0%","5.70","A- (3.88)","B+ (3.47)"
"Anderson, Shane Nicholas","VIS 164 - Photographic Strategies (A)","SP14","26","8","100.0%","100.0%","6.50","B (3.17)","B+ (3.43)"
"Diaz, Misael Giovanni","VIS 167 - Social Engagement/Photography (A)","SP14","12","3","100.0%","100.0%","9.83","A (4.00)","N/A"
"Miller, Charles G","VIS 171 - Digital Cinema-Theory/Productn (A)","SP14","20","3","100.0%","66.7%","10.50","A (4.00)","B+ (3.47)"
"Lertxundi, Laida","VIS 175 - Editing - Theory & Production (A)","SP14","26","10","60.0%","60.0%","8.90","B+ (3.60)","B+ (3.67)"
"Miller, Charles G","VIS 177 - Scripting Strategies (B)","SP14","20","4","100.0%","100.0%","5.00","A- (3.75)","B+ (3.48)"
"Hock, Louis J.","VIS 180A - Documentary Evidence/Media Pra (A)","SP14","21","5","100.0%","100.0%","6.10","B+ (3.60)","B+ (3.43)"
"Lertxundi, Laida","VIS 180B - Fic & Allegory/Curr Media Prac (A)","SP14","17","7","85.7%","85.7%","7.93","A- (3.71)","N/A"
"Mangolte, Babette","VIS 182 - Advanced Editing (A)","SP14","14","3","66.7%","66.7%","6.50","B (3.00)","N/A"
"Stone, Patricia","VIS 183A - Strategies of Self (A)","SP14","22","8","85.7%","85.7%","7.50","A- (3.71)","B (3.12)"
"WARDWELL, MARIANA RAZO","VIS 183B - Strategies of Alterity (A)","SP14","20","4","100.0%","100.0%","5.83","A- (3.75)","A- (3.79)"
"Holland, Nicole Murphy","VIS 22 - Formations of Modern Art (A)","SP14","183","80","85.3%","82.7%","3.65","B+ (3.61)","B+ (3.46)"
"Gregoire, Mathieu","VIS 3 - Intr/Art-Making:3-D Practices (A)","SP14","186","64","70.5%","77.0%","5.50","B+ (3.70)","B+ (3.52)"
"Stalbaum, Brett","VIS 40 - Introduction/Computing in Arts (A)","SP14","97","77","81.3%","90.7%","5.23","A- (3.74)","B+ (3.48)"
"Anderson, Shane Nicholas","VIS 60 - Intro/Digital Photography (A)","SP14","116","37","91.7%","94.4%","6.22","B+ (3.43)","B+ (3.41)"
"Trigilio, Michael","VIS 70N - Introduction to Media (A)","SP14","81","29","96.2%","80.8%","6.27","B+ (3.65)","B+ (3.32)"
"Rigg, Brianna D","VIS 105A - Drawing: Representing/Subject (A)","WI14","16","8","100.0%","100.0%","7.75","A (4.00)","N/A"
"Ortiz-Torres, Ruben","VIS 105B - Drawing: Practices and Genre (A)","WI14","14","6","100.0%","100.0%","5.50","A (4.00)","N/A"
"Cruz, Edwin Teddy","VIS 105C - Drawing: Portfolio Projects (A)","WI14","9","3","33.3%","33.3%","2.50","A (4.00)","N/A"
"Li, Huai","VIS 105D - Aesthetics/Chinese Calligraphy (A)","WI14","24","7","85.7%","57.1%","3.36","A (4.00)","A- (3.89)"
"Guerrero, Raul M.","VIS 106B - Painting: Practices and Genre (A)","WI14","14","3","100.0%","100.0%","7.83","A (4.00)","N/A"
"Gutierrez, Abel Sanchez","VIS 106C - Painting: Portfolio Projects (A)","WI14","17","13","100.0%","92.3%","8.96","A- (3.85)","N/A"
"Eginton, Kelly C.","VIS 107B - Sculpture: Practices & Genre (A)","WI14","14","5","100.0%","100.0%","7.00","A- (3.75)","N/A"
"Gallaccio, Anya","VIS 108 - Advanced Projects in Art (A)","WI14","10","4","75.0%","50.0%","6.00","B+ (3.33)","N/A"
"Adler, Amy","VIS 110N - Studio Honors II (A)","WI14","11","5","100.0%","100.0%","8.10","A (4.00)","N/A"
"Park, Kyong Dong","VIS 111 - Structure of Art (A)","WI14","156","59","40.7%","18.5%","4.61","A- (3.72)","B+ (3.61)"
"WARDWELL, MARIANA RAZO","VIS 112 - Art Historical Methods (A)","WI14","17","6","66.7%","83.3%","3.17","B+ (3.50)","N/A"
"Bryson, William N","VIS 124BN - Art and the Enlightenment (A)","WI14","65","18","83.3%","94.4%","3.39","B+ (3.47)","B (3.04)"
"Newsome, Elizabeth Ann","VIS 126C - Problems/Mesoamerican Art Hist (A)","WI14","16","4","75.0%","100.0%","3.50","A- (3.75)","N/A"
"Newsome, Elizabeth Ann","VIS 126I - Southwest American Indian Art (A)","WI14","27","7","71.4%","57.1%","4.50","A- (3.71)","B+ (3.69)"
"WARDWELL, MARIANA RAZO","VIS 126Q - Latin American Art: 1950-Prsnt (A)","WI14","21","10","88.9%","100.0%","3.25","A- (3.83)","A- (3.87)"
"Shen, Kuiyi","VIS 127C - Arts of Modern China (B)","WI14","121","39","91.7%","86.1%","5.19","A- (3.84)","B+ (3.63)"
"Tronzo, William","VIS 129F - Seminar/Art Theory & Criticism (A)","WI14","12","5","100.0%","100.0%","5.70","B+ (3.60)","N/A"
"Stalbaum, Brett","VIS 141A - Computer Programming/Arts I (A)","WI14","9","4","100.0%","75.0%","7.50","A- (3.75)","N/A"
"Alexander, Amy J","VIS 145B - Time&Process Digital Media II (A)","WI14","14","6","83.3%","83.3%","5.83","B+ (3.50)","N/A"
"Mehrmand, Elizabeth","VIS 147A - Electronic Technologies/Art I (A)","WI14","29","11","80.0%","90.0%","6.10","A- (3.80)","B (3.04)"
"Mangolte, Babette","VIS 154 - Hard Look at the Movies (A)","WI14","79","27","91.7%","79.2%","3.28","B+ (3.50)","B (3.23)"
"Bratton, Benjamin H.","VIS 159 - History of Art and Technology (A)","WI14","55","22","70.0%","75.0%","6.20","B+ (3.44)","B (3.27)"
"Anderson, Shane Nicholas","VIS 165 - Camera Techniques (A)","WI14","22","4","100.0%","100.0%","7.00","B+ (3.33)","B+ (3.39)"
"Hock, Louis J.","VIS 174 - Media Sketchbook (A)","WI14","23","6","100.0%","100.0%","5.70","B+ (3.40)","B+ (3.37)"
"Miller, Charles G","VIS 174 - Media Sketchbook (B)","WI14","17","8","87.5%","100.0%","10.25","A- (3.75)","N/A"
"Cross, Brian R","VIS 174 - Media Sketchbook (C)","WI14","15","5","100.0%","100.0%","6.50","A (4.00)","N/A"
"Trigilio, Michael","VIS 177 - Scripting Strategies (A)","WI14","21","8","87.5%","100.0%","7.00","B+ (3.38)","C+ (2.37)"
"Cross, Brian R","VIS 180A - Documentary Evidence/Media Pra (A)","WI14","23","8","87.5%","100.0%","7.25","B+ (3.63)","A- (3.70)"
"Sweetman, Katherine A","VIS 180B - Fic & Allegory/Curr Media Prac (A)","WI14","17","5","75.0%","75.0%","6.50","A- (3.75)","N/A"
