"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Simon, Elizabeth A","EDS 124BR - Teach Computational Thinking (A)","WI21","64","16","100.0%","100.0%","6.23","A- (3.87)","A- (3.85)"
"Eguchi, Emi","EDS 124BR - Teach Computational Thinking (C)","WI21","36","16","100.0%","100.0%","8.63","A- (3.92)","A- (3.94)"
"Aragon, Maria Jose","EDS 125 - Hist,Polic&Theory/Bilingual Ed (A)","WI21","38","15","100.0%","93.3%","4.23","A- (3.80)","A- (3.71)"
"Jones, Makeba","EDS 126 - Social Organization/Education (A)","WI21","58","20","95.0%","90.0%","4.90","A (4.00)","A- (3.77)"
"Pappas, Elizabeth","EDS 128A - Intro/Teaching&Learning (Elem) (A)","WI21","55","27","100.0%","100.0%","5.02","A- (3.96)","A- (3.72)"
"Black, Alison Michelle","EDS 129B - Intro/Teach&Learn (Secondary) (A)","WI21","42","26","92.0%","76.0%","4.92","A- (3.92)","A- (3.90)"
"Drake, Kristy Nicole","EDS 130 - Intro/Acad Ment/Elem Schl Stdn (A)","WI21","33","14","100.0%","100.0%","5.42","A- (3.92)","A- (3.74)"
"Cohen, Shana R","EDS 131 - Early Child Dev & Education (A)","WI21","16","9","77.8%","77.8%","8.28","A (4.00)","N/A"
"Bintliff, Amy S.V.","EDS 133 - Counsel, Mentor, Advise (P-12) (A)","WI21","23","10","100.0%","100.0%","4.90","A (4.00)","A- (3.94)"
"Chung, Luz Marina","EDS 136 - Intro/Acad Tut/Second Schl Std (A)","WI21","32","14","100.0%","100.0%","5.50","A- (3.92)","A- (3.82)"
"Chung, Luz Marina","EDS 140 - Intro Action Rsrch P-12 Edu (A)","WI21","9","7","100.0%","100.0%","5.50","A (4.00)","N/A"
"Wishard Guerra, Alison G.","EDS 164R - Early Childhood Policy (A)","WI21","11","9","100.0%","100.0%","5.61","A- (3.89)","N/A"
"Dean, Dallawrence Edward","EDS 23 - Higher Education Second Year (A)","WI21","100","39","97.4%","100.0%","1.32","A (4.00)","N/A"
