"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Baker, Corey E.","ECE 158B - Data Networks II (B)","SP16","43","41","90.0%","92.5%","7.27","B+ (3.58)","A- (3.84)"
"Vasconcelos, Nuno","ECE 161C - Apps of Digital Signal Process (A)","SP16","58","54","85.2%","81.5%","6.76","B- (2.94)","B- (2.86)"
"Bott-Suzuki, Simon Charles","ECE 163 - Electronic Circuits & Systems (A)","SP16","76","21","90.0%","100.0%","10.94","B+ (3.56)","B (3.12)"
"Eldon, John","ECE 165 - Digtl Integrated Circuit Desgn (A)","SP16","121","28","75.0%","57.1%","8.35","B+ (3.41)","B+ (3.61)"
"Sworder, David D.","ECE 171A - Linear Control System Theory (B)","SP16","182","59","91.2%","80.7%","6.89","B+ (3.66)","B+ (3.37)"
"Kreutz-Delgado, Kenneth","ECE 175B - Prob Reasoning & Graphical Mod (A)","SP16","62","23","90.9%","95.5%","7.86","B+ (3.45)","B+ (3.61)"
"Ghoudjehbaklou, Hassan","ECE 180 - Topics in ECE (B)","SP16","56","13","84.6%","53.8%","7.33","B (3.18)","B (3.12)"
"Ford, Joseph Earl","ECE 181 - Physical Optics&Fourier Optics (A)","SP16","14","4","100.0%","100.0%","6.00","B (3.25)","N/A"
"Papen, George C.","ECE 185 - Lasers and Modulators (A)","SP16","14","5","100.0%","100.0%","10.50","B (3.00)","N/A"
"Cetin, Ahmet Enis","ECE 188 - Topics in ECE with Lab (B)","SP16","27","11","100.0%","100.0%","5.10","A- (3.78)","B+ (3.62)"
"Cosman, Pamela C.","ECE 191 - Engineering Group Design Proj (A)","SP16","75","17","93.8%","93.8%","12.13","B+ (3.67)","B+ (3.56)"
"Das, Pankaj K","ECE 191 - Engineering Group Design Proj (A)","SP16","75","17","93.8%","81.3%","12.13","B+ (3.67)","B+ (3.56)"
"Liu, Zhaowei","ECE 25 - Introduction to Digital Design (A)","SP16","29","11","81.8%","81.8%","6.68","B+ (3.30)","B (3.24)"
"Mir Arabbaygi, Siavash","ECE 30 - Intro to Computer Engineering (A)","SP16","147","79","80.3%","82.9%","8.07","B (3.19)","B (3.02)"
"Radic, Stojan","ECE 35 - Introduction to Analog Design (B)","SP16","114","46","76.2%","66.7%","7.72","C+ (2.64)","C (2.10)"
"Franceschetti, Massimo","ECE 45 - Circuits and Systems (A)","SP16","105","24","76.2%","66.7%","8.00","B- (2.86)","B- (2.99)"
"Sievenpiper, Daniel F.","ECE 65 - Components & Circuits Lab (A)","SP16","156","46","89.1%","80.4%","6.86","B (3.09)","C+ (2.69)"
"Kante, Boubacar","ECE 100 - Linear Electronic Systems (A)","WI16","86","73","88.9%","83.3%","8.56","B (3.03)","C+ (2.45)"
"Siegel, Paul H.","ECE 101 - Linear Systems Fundamentals (A)","WI16","155","69","89.1%","95.3%","8.18","B (3.10)","C+ (2.49)"
"Hall, Drew A.","ECE 102 - Intro/Active Circuit Design (A)","WI16","220","102","84.0%","86.2%","12.94","B- (2.90)","C+ (2.56)"
"Tu, Charles","ECE 103 - Fundamntls/Devices & Materials (A)","WI16","107","72","80.6%","65.3%","6.87","B- (2.87)","B- (2.80)"
"Kante, Boubacar","ECE 107 - Electromagnetism (A)","WI16","89","73","74.6%","62.0%","7.76","C+ (2.62)","C (2.11)"
"Zeger, Kenneth A.","ECE 109 - Engineering Probability&Stats (A)","WI16","107","46","78.6%","78.6%","7.32","C+ (2.65)","C+ (2.32)"
"Lin, Bill","ECE 111 - Advanced Digital Design Proj (A)","WI16","70","22","81.8%","81.8%","7.83","B (3.29)","B+ (3.40)"
"Lin, Bill","ECE 111 - Advanced Digital Design Proj (B)","WI16","68","9","88.9%","77.8%","6.28","B+ (3.33)","B+ (3.40)"
"Lin, Bill","ECE 111 - Advanced Digital Design Proj (C)","WI16","46","18","78.6%","85.7%","9.64","B (3.23)","B+ (3.40)"
"Esmaili, Gholamreza","ECE 121 - Energy Conversion (A)","WI16","54","18","93.8%","100.0%","8.21","B (3.21)","B- (2.75)"
"Asbeck, Peter Michael","ECE 125A - Intro to Power Electronics I (A)","WI16","55","17","100.0%","64.7%","9.83","B (3.19)","B+ (3.34)"
"Tu, Charles","ECE 135A - Semiconductor Physics (A)","WI16","17","12","90.9%","72.7%","6.86","B+ (3.40)","N/A"
"Dayeh, Shadi Ahmad","ECE 136L - Microelectronics Laboratory (A)","WI16","20","8","100.0%","100.0%","13.50","B (3.13)","B (3.30)"
"Milstein, Laurence B.","ECE 154B - Communications Systems II (A)","WI16","29","13","92.3%","92.3%","7.88","B (3.23)","B- (2.94)"
"Gilja, Vikash","ECE 16 - Rapid Hardware & Software Dsn (A)","WI16","21","9","100.0%","100.0%","7.25","A- (3.83)","B+ (3.43)"
"Nguyen, Truong Quang","ECE 161B - Digital Signal Processing I (A)","WI16","78","28","92.6%","100.0%","7.39","B (3.22)","B (3.22)"
"Trivedi, Mohan M.","ECE 172A - Introductn/Intelligent Systems (A)","WI16","148","48","85.1%","80.9%","7.73","B+ (3.54)","B (3.02)"
"Vasconcelos, Nuno","ECE 175A - Pattrn Recogn and Machine Lrng (A)","WI16","110","111","92.7%","86.4%","9.11","B (3.22)","B- (2.79)"
"Kunin, Jay Stuart","ECE 180 - Topics in ECE (B)","WI16","34","8","100.0%","85.7%","4.50","B+ (3.57)","B+ (3.54)"
"McAulay, Alastair D","ECE 183 - Optical Electronics (A)","WI16","27","12","91.7%","50.0%","5.00","B+ (3.64)","B+ (3.50)"
"Fainman, Yeshaiahu","ECE 184 - Optical Info Proces&Holography (A)","WI16","14","8","100.0%","100.0%","7.07","B+ (3.43)","N/A"
"Cosman, Pamela C.","ECE 191 - Engineering Group Design Proj (A)","WI16","48","13","91.7%","100.0%","10.67","A- (3.75)","B+ (3.55)"
"Das, Pankaj K","ECE 191 - Engineering Group Design Proj (A)","WI16","48","12","91.7%","66.7%","10.67","A- (3.75)","B+ (3.55)"
"Dey, Sujit","ECE 25 - Introduction to Digital Design (A)","WI16","137","71","92.3%","81.5%","6.88","B+ (3.34)","B- (2.88)"
"Mir Arabbaygi, Siavash","ECE 30 - Intro to Computer Engineering (A)","WI16","59","18","82.4%","94.1%","7.75","B+ (3.47)","C+ (2.56)"
"Ford, Joseph Earl","ECE 35 - Introduction to Analog Design (A)","WI16","113","41","84.2%","78.9%","7.97","B- (2.95)","B- (2.70)"
"Lugannani, Robert","ECE 45 - Circuits and Systems (A)","WI16","281","100","84.2%","86.3%","7.48","B (3.13)","C+ (2.55)"
"Eldon, John","ECE 5 - Intro to ECE (A)","WI16","14","8","100.0%","100.0%","2.50","A (4.00)","N/A"
"Gilja, Vikash","ECE 5 - Intro to ECE (A)","WI16","14","8","100.0%","100.0%","2.79","A (4.00)","N/A"
"Hall, Drew A.","ECE 5 - Intro to ECE (A)","WI16","14","8","100.0%","85.7%","2.79","A (4.00)","N/A"
"Nguyen, Truong Quang","ECE 5 - Intro to ECE (A)","WI16","14","8","100.0%","71.4%","2.79","A (4.00)","N/A"
"Taur, Yuan","ECE 65 - Components & Circuits Lab (A)","WI16","338","127","94.4%","81.5%","7.60","B (3.15)","C+ (2.51)"
"Sievenpiper, Daniel F.","ECE 100 - Linear Electronic Systems (A)","FA15","244","195","94.8%","86.5%","9.21","B (3.13)","B (3.09)"
"Quest, Kevin B","ECE 101 - Linear Systems Fundamentals (A)","FA15","211","75","75.0%","69.1%","8.87","B- (2.84)","C+ (2.35)"
"Tu, Charles","ECE 103 - Fundamntls/Devices & Materials (A)","FA15","74","52","76.5%","72.5%","8.42","B (3.10)","C+ (2.60)"
"Orlitsky, Alon","ECE 15 - Engineering Computation (A)","FA15","252","114","79.8%","79.8%","7.56","B (3.16)","C+ (2.51)"
"Lugannani, Robert","ECE 153 - Probability&Random Process/Eng (A)","FA15","112","32","83.3%","83.3%","6.97","B+ (3.57)","C+ (2.67)"
"Milstein, Laurence B.","ECE 154A - Communications Systems I (A)","FA15","25","11","90.0%","100.0%","9.61","B+ (3.30)","C+ (2.46)"
"Franceschetti, Massimo","ECE 158A - Data Networks I (A)","FA15","69","20","76.5%","88.2%","6.26","B (3.19)","B- (2.87)"
"Javidi, Tara","ECE 161A - Intr/Digital Signal Processing (A)","FA15","110","30","88.9%","63.0%","9.38","B (3.00)","B- (2.73)"
"Hall, Drew A.","ECE 164 - Analog Integrtd Circuit Design (A)","FA15","83","27","96.2%","92.3%","12.19","B+ (3.65)","B- (2.94)"
"Rebeiz, Gabriel","ECE 166 - Microwave Systems and Circuits (A)","FA15","97","36","97.0%","93.9%","11.60","B+ (3.48)","B- (2.98)"
"Sworder, David D.","ECE 171B - Linear Control System Theory (A)","FA15","68","19","94.4%","88.9%","7.50","B+ (3.69)","B+ (3.40)"
"Kreutz-Delgado, Kenneth","ECE 174 - Intro/Linear&Nonlinear Optimiz (A)","FA15","143","47","67.4%","65.1%","9.17","B (3.03)","B- (2.88)"
"Kumar, Rakesh","ECE 180 - Topics in ECE (A)","FA15","46","14","100.0%","100.0%","3.50","B+ (3.69)","B+ (3.54)"
"Shevchenko, Valentin I","ECE 182 - Electromagnetic Optcs/GW&FbrOp (A)","FA15","17","5","80.0%","40.0%","7.70","B (3.20)","N/A"
"Liu, Zhaowei","ECE 187 - Intro/Biomed Imaging & Sensing (A)","FA15","42","13","84.6%","84.6%","5.12","B+ (3.42)","B (3.30)"
"Esmaili, Gholamreza","ECE 188 - Topics in ECE with Lab (A)","FA15","93","33","90.0%","93.3%","10.02","B (3.11)","B- (2.88)"
"Cosman, Pamela C.","ECE 191 - Engineering Group Design Proj (A)","FA15","33","5","75.0%","100.0%","9.00","A- (3.75)","B+ (3.32)"
"Tu, Charles","ECE 191 - Engineering Group Design Proj (A)","FA15","33","5","75.0%","75.0%","9.00","A- (3.75)","B+ (3.32)"
"Liu, Zhaowei","ECE 25 - Introduction to Digital Design (A)","FA15","62","30","89.7%","82.8%","6.57","B+ (3.36)","B+ (3.38)"
"Taur, Yuan","ECE 35 - Introduction to Analog Design (A)","FA15","184","66","88.3%","88.3%","8.00","B- (2.93)","C+ (2.32)"
"Xiang, Jie","ECE 35 - Introduction to Analog Design (B)","FA15","100","51","93.6%","93.6%","10.28","B- (2.87)","C+ (2.46)"
"Zeger, Kenneth A.","ECE 45 - Circuits and Systems (A)","FA15","179","79","88.2%","89.5%","7.30","B- (2.97)","C+ (2.31)"
"Quest, Kevin B","ECE 101 - Linear Systems Fundamentals (A)","S215","77","12","90.9%","100.0%","9.23","A- (3.70)","C+ (2.67)"
"Shevchenko, Valentin I","ECE 107 - Electromagnetism (A)","S215","52","8","62.5%","37.5%","12.50","C+ (2.63)","B- (2.79)"
"Schurgers, Curt","ECE 25 - Introduction to Digital Design (A)","S215","16","3","100.0%","100.0%","11.83","A (4.00)","N/A"
"Alcantara, Eldridge Escubido","ECE 101 - Linear Systems Fundamentals (A)","S115","77","75","97.3%","96.0%","11.17","B+ (3.44)","B (3.19)"
"Sworder, David D.","ECE 171A - Linear Control System Theory (A)","S115","43","9","77.8%","66.7%","9.00","B (3.22)","B (3.19)"
"Shevchenko, Valentin I","ECE 45 - Circuits and Systems (A)","S115","58","35","94.1%","91.2%","9.29","B (3.13)","B+ (3.30)"
"Fullerton, Eric E","ECE 107 - Electromagnetism (A)","SP15","183","48","88.4%","83.7%","9.62","B (3.03)","C+ (2.41)"
"Zeger, Kenneth A.","ECE 109 - Engineering Probability&Stats (A)","SP15","106","36","86.1%","83.3%","6.63","B- (2.80)","C+ (2.39)"
"Lugannani, Robert","ECE 109 - Engineering Probability&Stats (B)","SP15","212","57","75.0%","80.8%","6.66","B (3.19)","C+ (2.59)"
"Coles, William A.","ECE 123 - Antenna Systems Engineering (A)","SP15","15","3","100.0%","66.7%","13.17","B+ (3.33)","N/A"
"Esmaili, Gholamreza","ECE 125B - Intro to Power Electronics II (A)","SP15","38","13","100.0%","100.0%","9.95","B+ (3.50)","B- (3.00)"
"Dayeh, Shadi Ahmad","ECE 135B - Electronic Devices (A)","SP15","27","10","100.0%","100.0%","13.10","B+ (3.44)","B (3.18)"
"Hildebrand, John A","ECE 145CL - Acoustics Laboratory (C)","SP15","26","7","100.0%","100.0%","5.64","A- (3.86)","B+ (3.56)"
"Javidi, Tara","ECE 153 - Probability&Random Process/Eng (A)","SP15","54","22","75.0%","70.0%","9.55","B (3.20)","C+ (2.66)"
"Kim, Young-Han","ECE 154C - Communications SystemsIII (A)","SP15","16","4","100.0%","100.0%","9.50","A (4.00)","N/A"
"Vasconcelos, Nuno","ECE 161C - Apps of Digital Signal Process (A)","SP15","58","54","90.6%","88.7%","6.88","B (3.27)","B- (2.82)"
"Song, Bang Sup","ECE 163 - Electronic Circuits & Systems (A)","SP15","88","37","75.0%","37.5%","9.88","B+ (3.31)","B- (2.90)"
"Mercier, Patrick Philip","ECE 165 - Digtl Integrated Circuit Desgn (A)","SP15","82","32","100.0%","100.0%","11.81","B+ (3.38)","B (3.09)"
"Sworder, David D.","ECE 171A - Linear Control System Theory (A)","SP15","167","46","83.7%","51.2%","6.26","B+ (3.36)","B+ (3.36)"
"Kreutz-Delgado, Kenneth","ECE 175B - Prob Reasoning & Graphical Mod (A)","SP15","28","6","83.3%","83.3%","9.50","B+ (3.33)","B (3.19)"
"Ford, Joseph Earl","ECE 181 - Physical Optics&Fourier Optics (A)","SP15","20","7","100.0%","100.0%","7.36","B+ (3.57)","B+ (3.35)"
"Cosman, Pamela C.","ECE 191 - Engineering Group Design Proj (A)","SP15","46","10","100.0%","100.0%","12.75","A- (3.71)","B+ (3.49)"
"Tu, Charles","ECE 191 - Engineering Group Design Proj (A)","SP15","46","10","100.0%","88.9%","12.28","A- (3.75)","B+ (3.49)"
"Quest, Kevin B","ECE 25 - Introduction to Digital Design (A)","SP15","45","17","100.0%","84.6%","5.73","B+ (3.38)","C+ (2.45)"
"Lanckriet, Gert","ECE 30 - Intro to Computer Engineering (A)","SP15","143","39","83.3%","86.1%","11.70","B+ (3.38)","B (3.03)"
"Lanckriet, Gert","ECE 30 - Intro to Computer Engineering (B)","SP15","149","37","83.3%","97.2%","10.73","B (3.26)","B (3.03)"
"Taur, Yuan","ECE 35 - Introduction to Analog Design (A)","SP15","210","79","84.7%","81.9%","7.14","B (3.00)","C+ (2.41)"
"Xiang, Jie","ECE 35 - Introduction to Analog Design (B)","SP15","171","59","92.9%","96.4%","10.39","B- (2.89)","C+ (2.57)"
"Franceschetti, Massimo","ECE 45 - Circuits and Systems (A)","SP15","112","42","81.6%","71.1%","7.15","B (3.06)","B- (2.87)"
"Bott-Suzuki, Simon Charles","ECE 65 - Components & Circuits Lab (A)","SP15","240","76","90.4%","82.2%","6.53","B+ (3.59)","B (3.08)"
"Kante, Boubacar","ECE 100 - Linear Electronic Systems (A)","WI15","101","75","90.5%","89.2%","9.05","B (3.20)","C+ (2.65)"
"Quest, Kevin B","ECE 101 - Linear Systems Fundamentals (A)","WI15","138","53","84.6%","82.7%","8.54","B- (2.92)","B- (2.71)"
"Hall, Drew A.","ECE 102 - Intro/Active Circuit Design (A)","WI15","150","65","93.5%","96.8%","11.29","B (3.17)","C+ (2.58)"
"Dayeh, Shadi Ahmad","ECE 103 - Fundamntls/Devices & Materials (A)","WI15","85","39","91.9%","100.0%","10.33","B (3.05)","B (3.27)"
"Lomakin, Vitaliy","ECE 107 - Electromagnetism (A)","WI15","109","41","83.8%","67.6%","8.56","B (3.05)","C+ (2.52)"
"Zeger, Kenneth A.","ECE 109 - Engineering Probability&Stats (A)","WI15","129","44","88.1%","81.0%","6.50","B- (2.79)","C+ (2.53)"
"Lin, Bill","ECE 111 - Advanced Digital Design Proj (A)","WI15","71","19","100.0%","93.8%","9.03","B+ (3.64)","B+ (3.35)"
"Lin, Bill","ECE 111 - Advanced Digital Design Proj (B)","WI15","74","17","87.5%","93.8%","9.38","B+ (3.50)","B+ (3.35)"
"Lin, Bill","ECE 111 - Advanced Digital Design Proj (C)","WI15","19","10","85.7%","85.7%","15.07","A- (3.71)","N/A"
"Esmaili, Gholamreza","ECE 125A - Intro to Power Electronics I (A)","WI15","59","17","100.0%","100.0%","9.97","B- (2.71)","B- (2.97)"
"Tu, Charles","ECE 135A - Semiconductor Physics (A)","WI15","31","9","100.0%","100.0%","7.61","B (3.22)","C+ (2.66)"
"Dayeh, Shadi Ahmad","ECE 136L - Microelectronics Laboratory (A)","WI15","22","7","71.4%","85.7%","16.21","B (3.00)","B (3.09)"
"Lau, Silvanus S","ECE 136L - Microelectronics Laboratory (A)","WI15","22","7","71.4%","85.7%","16.21","B (3.00)","B (3.09)"
"Hildebrand, John A","ECE 145BL - Acoustics Lab (A)","WI15","10","3","100.0%","100.0%","7.83","A (4.00)","N/A"
"Vardy, Alexander","ECE 15 - Engineering Computation (A)","WI15","135","51","68.8%","81.3%","9.85","B- (2.84)","C+ (2.56)"
"Milstein, Laurence B.","ECE 154B - Communications Systems II (A)","WI15","19","7","85.7%","85.7%","8.50","B+ (3.57)","N/A"
"Song, Hee Chun","ECE 161B - Digital Signal Processing I (B)","WI15","68","20","89.5%","89.5%","6.94","B+ (3.32)","B+ (3.44)"
"Trivedi, Mohan M.","ECE 172A - Introductn/Intelligent Systems (A)","WI15","112","44","85.4%","70.7%","9.35","B (3.15)","B (3.30)"
"Vasconcelos, Nuno","ECE 175A - Pattrn Recogn and Machine Lrng (A)","WI15","58","54","81.5%","68.5%","9.97","B (3.00)","C+ (2.57)"
"Fainman, Yeshaiahu","ECE 184 - Optical Info Proces&Holography (A)","WI15","7","4","100.0%","75.0%","5.00","B+ (3.50)","N/A"
"Das, Pankaj K","ECE 191 - Engineering Group Design Proj (A)","WI15","62","16","100.0%","93.8%","10.63","A- (3.88)","B+ (3.63)"
"Tu, Charles","ECE 191 - Engineering Group Design Proj (A)","WI15","62","16","100.0%","93.8%","10.63","A- (3.88)","B+ (3.63)"
"Vasconcelos, Manuela","ECE 25 - Introduction to Digital Design (A)","WI15","165","90","94.2%","54.7%","5.99","B+ (3.45)","B- (2.85)"
"Radic, Stojan","ECE 35 - Introduction to Analog Design (A)","WI15","275","97","84.8%","84.8%","8.37","C+ (2.70)","D+ (1.47)"
"Lugannani, Robert","ECE 45 - Circuits and Systems (A)","WI15","158","54","93.6%","93.6%","6.50","B+ (3.55)","B (3.17)"
"Bott-Suzuki, Simon Charles","ECE 65 - Components & Circuits Lab (A)","WI15","283","86","95.1%","80.2%","6.88","B+ (3.59)","C+ (2.62)"
"Sievenpiper, Daniel F.","ECE 100 - Linear Electronic Systems (A)","FA14","227","61","100.0%","78.2%","9.34","B (3.09)","C+ (2.43)"
"Siegel, Paul H.","ECE 101 - Linear Systems Fundamentals (A)","FA14","207","76","91.5%","97.2%","7.88","B (3.13)","C+ (2.63)"
"Hall, Drew A.","ECE 102 - Intro/Active Circuit Design (A)","FA14","66","33","93.8%","96.9%","9.98","B+ (3.33)","C+ (2.56)"
"Tu, Charles","ECE 103 - Fundamntls/Devices & Materials (A)","FA14","194","60","88.2%","66.7%","8.14","B (3.24)","C+ (2.53)"
"Hildebrand, John A","ECE 145AL - Acoustics Laboratory (A)","FA14","14","3","100.0%","100.0%","8.50","B+ (3.67)","N/A"
"Gilja, Vikash","ECE 15 - Engineering Computation (A)","FA14","188","81","71.8%","91.5%","10.84","B- (2.97)","C+ (2.51)"
"Vardy, Alexander","ECE 15 - Engineering Computation (B)","FA14","172","112","75.9%","75.9%","10.50","B- (2.94)","C+ (2.56)"
"Lugannani, Robert","ECE 153 - Probability&Random Process/Eng (B)","FA14","101","35","96.9%","93.8%","8.11","B (3.25)","B (3.07)"
"Minero, Paolo","ECE 158A - Data Networks I (B)","FA14","35","17","100.0%","100.0%","6.68","B+ (3.45)","B (3.11)"
"Rao, Bhaskar D.","ECE 161A - Intr/Digital Signal Processing (A)","FA14","111","29","92.6%","92.6%","7.78","B- (2.80)","B- (2.87)"
"Buckwalter, James","ECE 164 - Analog Integrtd Circuit Design (A)","FA14","65","21","77.8%","88.9%","8.06","B+ (3.44)","B (3.24)"
"Rebeiz, Gabriel","ECE 166 - Microwave Systems and Circuits (A)","FA14","63","21","84.2%","84.2%","9.24","A- (3.71)","B (3.02)"
"Sworder, David D.","ECE 171B - Linear Control System Theory (A)","FA14","40","12","100.0%","87.5%","7.00","B+ (3.38)","B+ (3.34)"
"Kreutz-Delgado, Kenneth","ECE 174 - Intro/Linear&Nonlinear Optimiz (A)","FA14","86","56","81.1%","81.1%","9.12","B (3.04)","C+ (2.70)"
"Esmaili, Gholamreza","ECE 180 - Topics in ECE (A)","FA14","41","17","92.3%","84.6%","7.73","B (3.00)","C+ (2.62)"
"Lomakin, Vitaliy","ECE 182 - Electromagnetic Optcs/GW&FbrOp (A)","FA14","11","5","80.0%","80.0%","6.50","B+ (3.40)","N/A"
"Liu, Zhaowei","ECE 187 - Intro/Biomed Imaging & Sensing (A)","FA14","29","12","72.7%","72.7%","5.05","B+ (3.40)","B (3.20)"
"Cosman, Pamela C.","ECE 191 - Engineering Group Design Proj (A)","FA14","21","8","100.0%","87.5%","12.21","B+ (3.57)","B+ (3.60)"
"Das, Pankaj K","ECE 191 - Engineering Group Design Proj (A)","FA14","23","8","100.0%","50.0%","11.64","B+ (3.57)","B+ (3.60)"
"Lin, Bill","ECE 25 - Introduction to Digital Design (A)","FA14","178","74","91.4%","94.3%","5.86","B+ (3.48)","B- (2.93)"
"Galton, Ian A","ECE 35 - Introduction to Analog Design (A)","FA14","182","68","74.2%","41.9%","10.21","B- (2.72)","C (2.09)"
"Zeger, Kenneth A.","ECE 45 - Circuits and Systems (A)","FA14","159","48","90.9%","88.6%","7.45","B (3.26)","C (2.26)"
"Quest, Kevin B","ECE 101 - Linear Systems Fundamentals (A)","S114","82","14","90.9%","81.8%","14.14","B (3.10)","C+ (2.61)"
"Sworder, David D.","ECE 171A - Linear Control System Theory (A)","S114","61","5","40.0%","40.0%","11.30","C+ (2.50)","B (3.25)"
"Shevchenko, Valentin I","ECE 45 - Circuits and Systems (A)","S114","56","15","100.0%","85.7%","10.21","B+ (3.43)","B+ (3.31)"
"Fullerton, Eric E","ECE 107 - Electromagnetism (A)","SP14","119","35","78.8%","81.8%","10.38","B- (2.80)","C+ (2.60)"
"Mookherjea, Shayan","ECE 108 - Digital Circuits (A)","SP14","63","16","80.0%","73.3%","7.57","B+ (3.40)","B+ (3.35)"
"Lugannani, Robert","ECE 109 - Engineering Probability&Stats (A)","SP14","331","114","82.2%","86.1%","6.02","B+ (3.35)","C+ (2.45)"
"Lin, Bill","ECE 111 - Advanced Digital Design Proj (A)","SP14","78","23","100.0%","85.7%","7.64","B+ (3.62)","B (3.26)"
"Guest, Clark C","ECE 118 - Computer Interfacing (A)","SP14","52","13","91.7%","75.0%","9.17","B+ (3.33)","B (3.11)"
"Quest, Kevin B","ECE 120 - Solar System Physics (A)","SP14","71","21","100.0%","94.7%","2.61","B+ (3.56)","B- (2.85)"
"Coles, William A.","ECE 123 - Antenna Systems Engineering (A)","SP14","14","6","60.0%","60.0%","10.10","B (3.20)","N/A"
"Dayeh, Shadi Ahmad","ECE 135B - Electronic Devices (A)","SP14","11","6","100.0%","83.3%","8.50","B+ (3.40)","N/A"
"Wang, Deli","ECE 138L - Microstructure Processing Tech (A)","SP14","14","6","100.0%","100.0%","6.90","B+ (3.67)","N/A"
"Kim, Young-Han","ECE 153 - Probability&Random Process/Eng (A)","SP14","45","17","81.3%","75.0%","8.77","B- (2.77)","B- (2.94)"
"Javidi, Tara","ECE 154C - Communications SystemsIII (A)","SP14","6","3","100.0%","100.0%","8.50","B+ (3.33)","N/A"
"Vasconcelos, Nuno","ECE 161C - Apps of Digital Signal Process (A)","SP14","29","26","92.3%","84.6%","10.12","B (3.04)","B- (2.87)"
"Song, Bang Sup","ECE 163 - Electronic Circuits & Systems (A)","SP14","71","31","88.9%","40.7%","10.13","B+ (3.32)","B (3.08)"
"Mercier, Patrick Philip","ECE 165 - Digtl Integrated Circuit Desgn (A)","SP14","77","24","100.0%","100.0%","12.50","B+ (3.39)","B (3.17)"
"Sworder, David D.","ECE 171A - Linear Control System Theory (A)","SP14","60","20","76.5%","70.6%","6.50","B (3.25)","B (3.19)"
"Kreutz-Delgado, Kenneth","ECE 175B - Prob Reasoning & Graphical Mod (A)","SP14","15","5","100.0%","100.0%","8.10","B+ (3.60)","N/A"
"Wang, Deli","ECE 180 - Topics in ECE (A)","SP14","6","3","100.0%","100.0%","3.83","B+ (3.67)","N/A"
"Esmaili, Gholamreza","ECE 180 - Topics in ECE (B)","SP14","28","10","100.0%","100.0%","10.75","A- (3.88)","B (3.14)"
"Cosman, Pamela C.","ECE 191 - Engineering Group Design Proj (A)","SP14","30","6","100.0%","100.0%","11.50","B+ (3.50)","B+ (3.55)"
"Liu, Zhaowei","ECE 25 - Introduction to Digital Design (A)","SP14","122","52","88.0%","76.0%","5.81","B+ (3.36)","B (3.07)"
"Lanckriet, Gert","ECE 30 - Intro to Computer Engineering (A)","SP14","174","65","93.4%","95.1%","10.93","B (3.20)","C+ (2.70)"
"Xiang, Jie","ECE 35 - Introduction to Analog Design (A)","SP14","342","102","88.3%","88.3%","10.04","B (3.17)","C+ (2.60)"
"Franceschetti, Massimo","ECE 45 - Circuits and Systems (A)","SP14","127","57","92.7%","69.1%","8.98","B- (2.83)","C+ (2.54)"
"Sievenpiper, Daniel F.","ECE 65 - Components & Circuits Lab (A)","SP14","240","181","91.2%","63.5%","8.11","B- (2.97)","C+ (2.39)"
"Kante, Boubacar","ECE 100 - Linear Electronic Systems (A)","WI14","52","24","63.6%","22.7%","8.05","B (3.10)","C+ (2.54)"
"Vardy, Alexander","ECE 101 - Linear Systems Fundamentals (A)","WI14","104","37","75.0%","81.3%","8.50","B (3.20)","C+ (2.62)"
"Hall, Drew A.","ECE 102 - Intro/Active Circuit Design (A)","WI14","63","30","96.6%","93.1%","11.40","B (3.28)","C+ (2.61)"
"Tu, Charles","ECE 103 - Fundamntls/Devices & Materials (A)","WI14","103","27","69.2%","73.1%","8.04","B (3.15)","C+ (2.50)"
"Lomakin, Vitaliy","ECE 107 - Electromagnetism (A)","WI14","93","37","86.1%","83.3%","7.89","B (3.21)","C+ (2.51)"
"Zeger, Kenneth A.","ECE 109 - Engineering Probability&Stats (A)","WI14","85","31","85.2%","77.8%","6.98","B (3.04)","C+ (2.34)"
"Rao, Ramesh R","ECE 109 - Engineering Probability&Stats (B)","WI14","78","20","84.2%","84.2%","7.72","C+ (2.63)","B- (2.92)"
"Yu, Paul K L","ECE 135A - Semiconductor Physics (A)","WI14","15","5","100.0%","100.0%","6.90","B (3.25)","N/A"
"Lau, Silvanus S","ECE 136L - Microelectronics Laboratory (A)","WI14","15","11","100.0%","100.0%","13.90","B+ (3.38)","N/A"
"Vardy, Alexander","ECE 15 - Engineering Computation (A)","WI14","132","54","78.4%","68.6%","9.72","B- (2.73)","C+ (2.44)"
"Milstein, Laurence B.","ECE 154B - Communications Systems II (A)","WI14","7","3","66.7%","100.0%","4.50","B+ (3.33)","N/A"
"Nguyen, Truong Quang","ECE 161B - Digital Signal Processing I (A)","WI14","43","17","93.8%","93.8%","7.75","B+ (3.56)","B+ (3.35)"
"Trivedi, Mohan M.","ECE 172A - Introductn/Intelligent Systems (A)","WI14","76","28","96.3%","88.9%","5.83","B+ (3.50)","B (3.09)"
"Vasconcelos, Nuno","ECE 175A - Pattrn Recogn and Machine Lrng (A)","WI14","30","25","91.7%","95.8%","9.63","B (3.21)","B- (2.96)"
"Mookherjea, Shayan","ECE 183 - Optical Electronics (A)","WI14","15","9","100.0%","100.0%","7.17","B (3.25)","N/A"
