"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Ehrich, Kristine R","MGT 103 - Product Marketing & Management (A)","FA22","86","20","88.9%","100.0%","3.76","B (3.28)","B- (2.80)"
"Ehrich, Kristine R","MGT 103 - Product Marketing & Management (B)","FA22","87","31","86.2%","86.2%","5.43","B+ (3.34)","B- (2.80)"
"Eberhard, Craig A","MGT 103 - Product Marketing & Management (C)","FA22","66","55","84.9%","84.9%","3.90","B+ (3.38)","B- (2.78)"
"Eberhard, Craig A","MGT 103 - Product Marketing & Management (D)","FA22","82","61","90.2%","91.7%","4.03","B (3.28)","B- (2.86)"
"Demill, Burritt","MGT 103 - Product Marketing & Management (E)","FA22","85","77","100.0%","100.0%","4.58","B+ (3.62)","B+ (3.44)"
"Bates, Kenneth Walter","MGT 103 - Product Marketing & Management (F)","FA22","89","80","93.8%","92.5%","4.68","B+ (3.33)","B (3.04)"
"Bates, Kenneth Walter","MGT 103 - Product Marketing & Management (G)","FA22","82","76","98.7%","96.1%","5.00","B+ (3.40)","B- (2.97)"
"Campbell, Robert Harold","MGT 105 - Product Promotion & Brand Mgt (A)","FA22","111","89","97.8%","95.5%","4.30","A- (3.76)","B+ (3.41)"
"Eberhard, Craig A","MGT 106 - Sales and Sales Management (A)","FA22","78","65","76.9%","72.3%","3.91","B (3.13)","B- (2.91)"
"Amir, On","MGT 108R - Applied Market Research (A)","FA22","226","169","98.2%","97.6%","4.75","A- (3.95)","A- (3.93)"
"Campbell, Colin Leslie","MGT 109 - Topics in Marketing (A)","FA22","83","76","86.8%","93.4%","4.71","B+ (3.53)","B+ (3.35)"
"Somasundaram, Tyagarajan","MGT 112 - Global Business Strategy (A)","FA22","39","26","80.8%","80.8%","6.66","B+ (3.56)","B (3.27)"
"Somasundaram, Tyagarajan","MGT 112 - Global Business Strategy (B)","FA22","33","25","76.0%","72.0%","7.06","B+ (3.64)","B+ (3.39)"
"Ehrich, Kristine R","MGT 112 - Global Business Strategy (C)","FA22","35","10","88.9%","100.0%","5.83","B+ (3.44)","B+ (3.43)"
"Zimmermann, Carsten","MGT 112 - Global Business Strategy (D)","FA22","88","63","88.9%","88.9%","4.98","B+ (3.59)","B+ (3.49)"
"Pecore, Joseph P.","MGT 12 - Personal Financial Management (A)","FA22","98","28","95.8%","91.3%","2.90","A- (3.75)","B+ (3.40)"
"Lindenberger, Wade Douglas","MGT 12 - Personal Financial Management (B)","FA22","98","81","97.5%","97.5%","3.56","A- (3.85)","A- (3.82)"
"Wang, Helen Shan","MGT 121A - Innovation to Market A (A)","FA22","65","44","88.6%","97.7%","5.32","A- (3.79)","B+ (3.69)"
"Wang, Helen Shan","MGT 121A - Innovation to Market A (B)","FA22","64","47","89.1%","95.7%","6.07","A- (3.80)","B+ (3.66)"
"Houskeeper, Robert","MGT 131A - Intermediate Accounting A (A)","FA22","71","48","81.3%","72.9%","6.54","B- (2.98)","C (2.29)"
"Blakley, Bruce","MGT 132 - Auditing (A)","FA22","48","19","93.8%","81.3%","8.13","B (3.06)","B- (2.80)"
"Houskeeper, Robert","MGT 134 - Federal Taxation-Individuals (A)","FA22","26","12","75.0%","75.0%","5.33","B (3.29)","B+ (3.63)"
"Anderson, John Charles","MGT 135 - Federal Taxation-Companies (A)","FA22","47","41","97.6%","95.1%","6.55","B+ (3.46)","B (3.29)"
"Perols, Johan Lars","MGT 139 - Accounting Information Systems (A)","FA22","23","9","100.0%","88.9%","4.72","B+ (3.57)","B+ (3.69)"
"Perols, Johan Lars","MGT 153 - Business Analytics (A)","FA22","80","31","90.0%","100.0%","5.19","B+ (3.38)","B (3.11)"
"Phiroz, Zal Navroze","MGT 153 - Business Analytics (B)","FA22","83","32","87.1%","90.3%","5.21","B+ (3.63)","A- (3.72)"
"Phiroz, Zal Navroze","MGT 153 - Business Analytics (C)","FA22","89","23","90.9%","95.2%","5.36","A- (3.84)","B+ (3.57)"
"Campbell, Robert Harold","MGT 16 - Personal Ethics at Work (A)","FA22","97","54","92.5%","92.3%","3.56","B+ (3.69)","B- (2.89)"
"Campbell, Robert Harold","MGT 16 - Personal Ethics at Work (B)","FA22","107","68","95.5%","97.0%","3.68","B+ (3.65)","B- (2.97)"
"Lindenberger, Wade Douglas","MGT 16 - Personal Ethics at Work (C)","FA22","110","97","99.0%","100.0%","3.43","A- (3.99)","A- (3.95)"
"Lindenberger, Wade Douglas","MGT 16 - Personal Ethics at Work (D)","FA22","107","91","100.0%","97.8%","3.23","A- (3.90)","A- (3.82)"
"Buchanan, Harold G","MGT 16 - Personal Ethics at Work (E)","FA22","99","82","97.6%","98.8%","4.03","B+ (3.48)","B (3.25)"
"Gneezy, Uri","MGT 162R - Negotiations (A)","FA22","200","49","100.0%","100.0%","4.63","A- (3.88)","B+ (3.68)"
"McKay, Mary A","MGT 164 - Business and Org Leadership (A)","FA22","86","24","87.0%","87.0%","6.15","B (3.05)","C+ (2.48)"
"Meyer, Alison Bloomfield","MGT 164 - Business and Org Leadership (B)","FA22","84","80","85.0%","83.8%","5.45","A- (3.73)","B+ (3.44)"
"Smith, Pamela Karen","MGT 164 - Business and Org Leadership (C)","FA22","90","32","89.7%","93.1%","5.21","B+ (3.54)","B (3.26)"
"Moran, Cathleen L.","MGT 166 - Corp Social Responsibility (A)","FA22","45","33","87.9%","81.8%","3.89","B+ (3.31)","B (3.03)"
"Moran, Cathleen L.","MGT 166 - Corp Social Responsibility (B)","FA22","64","53","81.1%","84.9%","6.08","B (3.27)","B- (2.81)"
"Moran, Cathleen L.","MGT 166 - Corp Social Responsibility (C)","FA22","16","11","81.8%","90.9%","5.23","B (3.18)","N/A"
"Demill, Burritt","MGT 166 - Corp Social Responsibility (D)","FA22","89","87","95.4%","95.4%","5.88","B+ (3.56)","B+ (3.52)"
"Klaas, Jeffrey David","MGT 167 - Social Entrepreneurship (A)","FA22","72","58","94.8%","96.5%","4.02","B+ (3.68)","B (3.29)"
"Jacob, Jo Dee C","MGT 167 - Social Entrepreneurship (B)","FA22","87","45","100.0%","100.0%","3.50","A- (3.83)","B+ (3.55)"
"Phiroz, Zal Navroze","MGT 171 - Operations Management (A)","FA22","73","26","78.3%","91.3%","4.85","A- (3.78)","B+ (3.53)"
"Hedges, Kathleen","MGT 172 - Business Project Management (A)","FA22","97","81","95.0%","97.5%","5.28","B+ (3.50)","B+ (3.43)"
"Royal, Rebecca","MGT 172 - Business Project Management (A)","FA22","97","81","95.0%","93.8%","5.28","B+ (3.50)","B+ (3.43)"
"Hedges, Kathleen","MGT 172 - Business Project Management (B)","FA22","89","71","100.0%","97.2%","4.44","B+ (3.68)","B+ (3.63)"
"Zimmermann, Carsten","MGT 172 - Business Project Management (C)","FA22","84","57","84.2%","96.5%","4.64","B+ (3.39)","B+ (3.38)"
"Hayes, Sherry Lorine","MGT 173 - Project Mgt- Health Services (A)","FA22","100","88","96.6%","98.9%","4.32","A- (3.94)","A- (3.83)"
"Gopal, Christopher S.","MGT 175 - Supply Chain Management (A)","FA22","80","32","90.3%","93.5%","5.92","B (3.23)","B (3.11)"
"McKay, Michael J","MGT 18 - Managing Diverse Teams (A)","FA22","85","22","72.7%","86.4%","2.68","B+ (3.50)","B- (2.81)"
"McKay, Michael J","MGT 18 - Managing Diverse Teams (B)","FA22","86","36","88.2%","94.1%","2.74","B+ (3.66)","B- (2.86)"
"McKay, Michael J","MGT 18 - Managing Diverse Teams (C)","FA22","83","40","73.0%","86.5%","2.78","B+ (3.47)","B- (2.87)"
"McKay, Mary A","MGT 18 - Managing Diverse Teams (D)","FA22","87","35","82.9%","76.5%","5.19","B+ (3.40)","B- (2.89)"
"McKay, Mary A","MGT 18 - Managing Diverse Teams (E)","FA22","84","33","59.4%","48.4%","5.25","B+ (3.34)","C+ (2.69)"
"Buchanan, Harold G","MGT 181 - Enterprise Finance (A)","FA22","63","57","87.7%","87.7%","6.92","B+ (3.33)","B- (2.94)"
"Buchanan, Harold G","MGT 181 - Enterprise Finance (B)","FA22","112","103","93.2%","89.3%","6.23","B (3.23)","B (3.02)"
"Bliss, Barbara Ann","MGT 181 - Enterprise Finance (C)","FA22","113","101","94.1%","98.0%","5.51","B+ (3.49)","B (3.25)"
"Dunn, Louis Jean","MGT 185 - Investment Banking (A)","FA22","67","19","76.5%","88.2%","7.91","B+ (3.59)","B (3.23)"
"Dunn, Louis Jean","MGT 187 - New Venture Finance (A)","FA22","142","41","91.9%","83.8%","4.61","B+ (3.67)","B (3.24)"
"Wagner, Timothy Ryan","MGT 3 - Quant Methods in Business (A)","FA22","76","27","92.3%","100.0%","6.13","B (3.25)","B (3.01)"
"Pecore, Joseph P.","MGT 45 - Principles of Accounting (A)","FA22","139","119","89.8%","93.2%","6.26","B (3.18)","B- (2.90)"
"Pecore, Joseph P.","MGT 45 - Principles of Accounting (B)","FA22","141","119","89.1%","92.4%","5.65","B+ (3.39)","B (3.17)"
"Houskeeper, Robert","MGT 5 - Managerial Accounting (A)","FA22","165","113","74.3%","72.6%","5.58","B (3.21)","C+ (2.63)"
"Deal, Jennifer Jean","MGT 52 - Test & Measurement at Work (A)","FA22","86","67","89.4%","93.9%","3.17","A- (3.75)","B+ (3.41)"
"August, Terrence","MGT 71 - Business & Operations Mgt (A)","FA22","91","76","86.7%","96.0%","5.81","B+ (3.53)","B+ (3.39)"
"Ehrich, Kristine R","MGT 103 - Product Marketing & Management (A)","S222","82","12","100.0%","91.7%","6.90","B+ (3.36)","B+ (3.36)"
"Ehrich, Kristine R","MGT 112 - Global Business Strategy (A)","S222","78","21","81.0%","81.0%","7.93","A- (3.71)","B+ (3.48)"
"Lindenberger, Wade Douglas","MGT 12 - Personal Financial Management (A)","S222","84","64","100.0%","100.0%","4.21","A- (3.97)","A- (3.90)"
"Maki, Kanetaka","MGT 121A - Innovation to Market A (A)","S222","52","11","100.0%","100.0%","6.72","A (4.00)","B+ (3.48)"
"Anderson, John Charles","MGT 131B - Intermediate Accounting B (A)","S222","45","41","90.2%","95.1%","8.74","B+ (3.34)","B (3.16)"
"Lindenberger, Wade Douglas","MGT 136 - Advanced Accounting (A)","S222","30","23","87.0%","91.3%","7.63","A- (3.74)","A- (3.83)"
"Chamberlain, Travis Dean","MGT 18 - Managing Diverse Teams (A)","S222","28","23","87.0%","100.0%","5.63","A- (3.72)","B+ (3.65)"
"Anderson, John Charles","MGT 4 - Financial Accounting (A)","S222","61","49","87.8%","83.7%","8.13","B+ (3.36)","B (3.11)"
"Eberhard, Craig A","MGT 103 - Product Marketing & Management (A)","S122","77","74","86.5%","81.1%","6.69","B+ (3.50)","B (3.04)"
"Houskeeper, Robert","MGT 131A - Intermediate Accounting A (A)","S122","35","9","77.8%","66.7%","10.28","B+ (3.67)","B- (2.88)"
"Anderson, John Charles","MGT 132 - Auditing (A)","S122","20","17","87.5%","100.0%","7.75","B (3.25)","B+ (3.35)"
"Anderson, John Charles","MGT 135 - Federal Taxation-Companies (A)","S122","28","24","95.8%","95.8%","7.08","B+ (3.54)","B+ (3.45)"
"Yavorsky, Daniel Ryan","MGT 153 - Business Analytics (A)","S122","80","36","97.1%","100.0%","8.39","A- (3.89)","B+ (3.56)"
"McKay, Michael J","MGT 16 - Personal Ethics at Work (A)","S122","47","4","75.0%","100.0%","6.50","A (4.00)","B (3.19)"
"McKay, Mary A","MGT 164 - Business and Org Leadership (A)","S122","48","9","66.7%","55.6%","4.94","B+ (3.44)","C+ (2.45)"
"Hedges, Kathleen","MGT 172 - Business Project Management (A)","S122","84","74","93.2%","97.3%","7.23","B+ (3.68)","B+ (3.36)"
"McKay, Michael J","MGT 18 - Managing Diverse Teams (A)","S122","27","7","100.0%","100.0%","4.90","B+ (3.60)","B (3.08)"
"Dunn, Louis Jean","MGT 181 - Enterprise Finance (A)","S122","83","8","83.3%","83.3%","7.70","B+ (3.60)","A- (3.71)"
"Pecore, Joseph P.","MGT 45 - Principles of Accounting (A)","S122","70","16","100.0%","100.0%","7.97","B (3.29)","B (3.10)"
"Houskeeper, Robert","MGT 5 - Managerial Accounting (A)","S122","52","13","76.9%","76.9%","6.04","A- (3.83)","B- (2.90)"
"Wilbur, Kenneth C","MGT 100 - Customer Analytics (A)","SP22","49","38","97.4%","97.4%","6.97","B+ (3.61)","B+ (3.44)"
"Wilbur, Kenneth C","MGT 102 - E-Commerce (A)","SP22","81","52","86.3%","90.2%","5.99","B+ (3.70)","B (3.17)"
"Ehrich, Kristine R","MGT 103 - Product Marketing & Management (A)","SP22","87","35","93.5%","90.3%","3.94","B+ (3.48)","B (3.06)"
"Eberhard, Craig A","MGT 103 - Product Marketing & Management (B)","SP22","17","12","100.0%","100.0%","3.33","B+ (3.33)","N/A"
"Eberhard, Craig A","MGT 103 - Product Marketing & Management (C)","SP22","40","27","85.2%","81.5%","3.54","B+ (3.46)","B- (2.88)"
"Demill, Burritt","MGT 103 - Product Marketing & Management (D)","SP22","87","86","98.8%","97.7%","4.64","B+ (3.65)","B+ (3.53)"
"Bates, Kenneth Walter","MGT 103 - Product Marketing & Management (E)","SP22","80","65","90.8%","89.2%","4.37","B+ (3.34)","B (3.18)"
"Bates, Kenneth Walter","MGT 103 - Product Marketing & Management (F)","SP22","69","52","98.1%","98.1%","4.50","B+ (3.43)","B (3.02)"
"Demill, Burritt","MGT 103 - Product Marketing & Management (G)","SP22","88","85","98.8%","98.8%","5.14","B+ (3.51)","B+ (3.54)"
"Campbell, Robert Harold","MGT 105 - Product Promotion & Brand Mgt (A)","SP22","112","85","90.6%","90.6%","3.77","B+ (3.61)","B+ (3.39)"
"Eberhard, Craig A","MGT 106 - Sales and Sales Management (A)","SP22","81","60","88.3%","86.7%","3.53","B (3.12)","B- (2.96)"
"Somasundaram, Tyagarajan","MGT 112 - Global Business Strategy (A)","SP22","32","26","88.5%","92.3%","6.42","B+ (3.54)","B+ (3.55)"
"Somasundaram, Tyagarajan","MGT 112 - Global Business Strategy (B)","SP22","17","16","68.8%","75.0%","3.75","B+ (3.50)","N/A"
"Ehrich, Kristine R","MGT 112 - Global Business Strategy (C)","SP22","84","50","90.0%","90.0%","6.50","B+ (3.44)","B+ (3.34)"
"Ehrich, Kristine R","MGT 112 - Global Business Strategy (D)","SP22","77","44","97.7%","93.2%","5.59","B+ (3.51)","B+ (3.39)"
"Samek, Anya","MGT 112 - Global Business Strategy (E)","SP22","61","46","95.7%","97.8%","3.93","B+ (3.53)","B+ (3.36)"
"Anderson, Jon Marcus","MGT 119 - Topics in Business (A)","SP22","43","36","100.0%","100.0%","4.04","A- (3.88)","A- (3.79)"
"Davis, Kathleen Ann","MGT 119 - Topics in Business (B)","SP22","23","3","100.0%","100.0%","3.17","A (4.00)","B+ (3.54)"
"Pecore, Joseph P.","MGT 12 - Personal Financial Management (A)","SP22","94","23","100.0%","90.5%","2.21","B+ (3.56)","B+ (3.33)"
"Lindenberger, Wade Douglas","MGT 12 - Personal Financial Management (B)","SP22","114","81","98.8%","100.0%","3.23","A- (3.97)","A- (3.90)"
"Lindenberger, Wade Douglas","MGT 12 - Personal Financial Management (C)","SP22","112","83","100.0%","100.0%","3.11","A- (3.95)","A- (3.85)"
"Pecore, Joseph P.","MGT 12 - Personal Financial Management (D)","SP22","98","31","100.0%","92.9%","2.71","B+ (3.61)","B (3.17)"
"Klaas, Jeffrey David","MGT 121B - Innovation to Market B (A)","SP22","64","62","96.8%","98.4%","4.82","B+ (3.50)","B+ (3.50)"
"Krishnan, Viswanathan","MGT 128R - Business Innovation & Growth (A)","SP22","79","68","89.7%","92.6%","4.62","B+ (3.51)","B+ (3.43)"
"Houskeeper, Robert","MGT 131A - Intermediate Accounting A (A)","SP22","52","41","90.2%","92.7%","6.45","B (3.00)","C+ (2.47)"
"Houskeeper, Robert","MGT 131B - Intermediate Accounting B (A)","SP22","33","25","92.0%","91.7%","5.86","B+ (3.44)","B- (2.71)"
"Blakley, Bruce","MGT 132 - Auditing (A)","SP22","55","16","60.0%","86.7%","5.03","B (3.20)","B- (2.70)"
"Lindenberger, Wade Douglas","MGT 136 - Advanced Accounting (A)","SP22","32","28","100.0%","100.0%","4.43","B+ (3.62)","B+ (3.58)"
"Anderson, John Charles","MGT 147 - Not-for-profit & Govt Acct (A)","SP22","26","23","95.7%","100.0%","4.33","B+ (3.50)","B+ (3.32)"
"Perols, Johan Lars","MGT 153 - Business Analytics (A)","SP22","70","20","89.5%","94.4%","6.71","B (3.22)","B- (2.93)"
"Phiroz, Zal Navroze","MGT 153 - Business Analytics (B)","SP22","79","34","77.4%","83.9%","5.85","B+ (3.52)","B+ (3.41)"
"Bliss, Barbara Ann","MGT 158 - Real Estate & the Tech Sector (A)","SP22","77","50","98.0%","96.0%","4.34","B+ (3.66)","B+ (3.33)"
"Campbell, Robert Harold","MGT 16 - Personal Ethics at Work (A)","SP22","109","87","94.1%","94.0%","3.64","B+ (3.60)","B- (2.98)"
"Campbell, Robert Harold","MGT 16 - Personal Ethics at Work (B)","SP22","113","93","93.4%","95.6%","3.50","B+ (3.69)","B (3.03)"
"Buchanan, Harold G","MGT 16 - Personal Ethics at Work (C)","SP22","98","87","91.9%","90.7%","3.37","B+ (3.63)","B+ (3.39)"
"Sadoff, Sally","MGT 160 - Experiments in Firms (A)","SP22","94","79","93.6%","97.4%","5.21","A- (3.83)","A- (3.91)"
"Demill, Burritt","MGT 162 - Negotiations (A)","SP22","82","76","98.7%","100.0%","3.79","A- (3.83)","A- (3.73)"
"McKay, Mary A","MGT 164 - Business and Org Leadership (A)","SP22","50","17","82.4%","87.5%","5.44","B (3.29)","B- (2.94)"
"McKay, Mary A","MGT 164 - Business and Org Leadership (B)","SP22","78","19","84.2%","84.2%","6.29","B (3.11)","C+ (2.55)"
"Meyer, Alison Bloomfield","MGT 164 - Business and Org Leadership (C)","SP22","83","78","85.9%","93.6%","5.22","A- (3.83)","B+ (3.62)"
"Zimmermann, Carsten","MGT 164 - Business and Org Leadership (D)","SP22","82","65","89.2%","87.7%","4.41","B+ (3.65)","B+ (3.40)"
"Moran, Cathleen L.","MGT 166 - Corp Social Responsibility (A)","SP22","56","48","83.3%","79.2%","5.33","B (3.06)","B (3.11)"
"Moran, Cathleen L.","MGT 166 - Corp Social Responsibility (B)","SP22","67","54","77.8%","72.2%","6.80","B (3.15)","B- (2.78)"
"Moran, Cathleen L.","MGT 166 - Corp Social Responsibility (C)","SP22","40","27","81.5%","85.2%","5.31","B+ (3.40)","B (3.03)"
"Phiroz, Zal Navroze","MGT 171 - Operations Management (A)","SP22","69","24","78.3%","86.4%","3.80","B- (2.77)","B+ (3.32)"
"Hedges, Kathleen","MGT 172 - Business Project Management (A)","SP22","102","86","95.3%","98.8%","4.55","B+ (3.68)","B+ (3.62)"
"Royal, Rebecca","MGT 172 - Business Project Management (A)","SP22","102","85","95.2%","97.6%","4.55","B+ (3.68)","B+ (3.62)"
"Hedges, Kathleen","MGT 172 - Business Project Management (B)","SP22","86","64","93.7%","98.4%","4.92","B+ (3.59)","B+ (3.49)"
"Moghadas Khorasani, Sina","MGT 172 - Business Project Management (C)","SP22","82","75","93.3%","97.3%","3.84","B+ (3.54)","B (3.28)"
"Moghadas Khorasani, Sina","MGT 172 - Business Project Management (D)","SP22","81","72","95.8%","97.2%","4.16","B+ (3.55)","B (3.05)"
"Hayes, Sherry Lorine","MGT 173 - Project Mgt- Health Services (A)","SP22","95","87","97.7%","95.4%","4.43","A- (3.91)","A- (3.88)"
"Gopal, Christopher S.","MGT 175 - Supply Chain Management (A)","SP22","81","24","87.0%","90.9%","4.50","B+ (3.36)","B (3.25)"
"Gopal, Christopher S.","MGT 176 - Strategic Cost Management (A)","SP22","70","13","92.3%","92.3%","3.73","B+ (3.46)","B+ (3.50)"
"McKay, Michael J","MGT 18 - Managing Diverse Teams (A)","SP22","61","15","92.9%","92.9%","2.35","A- (3.90)","C+ (2.60)"
"McKay, Michael J","MGT 18 - Managing Diverse Teams (B)","SP22","83","34","93.3%","100.0%","3.73","B+ (3.62)","B (3.01)"
"McKay, Michael J","MGT 18 - Managing Diverse Teams (C)","SP22","84","29","100.0%","92.0%","3.46","B+ (3.52)","B (3.05)"
"McKay, Mary A","MGT 18 - Managing Diverse Teams (D)","SP22","80","31","74.2%","74.2%","5.02","B+ (3.41)","B- (2.74)"
"Buchanan, Harold G","MGT 181 - Enterprise Finance (A)","SP22","102","95","88.4%","87.4%","5.93","B+ (3.35)","B- (2.97)"
"Buchanan, Harold G","MGT 181 - Enterprise Finance (B)","SP22","98","97","87.6%","87.6%","6.29","B (3.24)","B (3.11)"
"Banerjee, Snehal","MGT 183 - Financial Investments (A)","SP22","81","21","95.2%","90.5%","5.26","B+ (3.67)","B (3.16)"
"Dunn, Louis Jean","MGT 185 - Investment Banking (A)","SP22","64","16","100.0%","100.0%","7.88","B+ (3.53)","B- (2.83)"
"Dunn, Louis Jean","MGT 187 - New Venture Finance (A)","SP22","133","37","85.3%","85.3%","4.15","B+ (3.52)","B (3.13)"
"Wagner, Timothy Ryan","MGT 3 - Quant Methods in Business (A)","SP22","64","23","77.3%","81.8%","7.23","B- (2.73)","C (2.15)"
"Pecore, Joseph P.","MGT 45 - Principles of Accounting (A)","SP22","142","49","95.7%","95.7%","5.97","B+ (3.46)","B (3.06)"
"Perez Silva, Andreya Marie","MGT 45 - Principles of Accounting (B)","SP22","82","34","91.2%","91.2%","5.91","B (3.29)","B (3.09)"
"Perez Silva, Andreya Marie","MGT 45 - Principles of Accounting (C)","SP22","83","32","93.5%","96.7%","5.21","B (3.26)","B (3.24)"
"Houskeeper, Robert","MGT 5 - Managerial Accounting (A)","SP22","167","142","79.6%","78.7%","4.56","B (3.18)","C+ (2.37)"
"Deal, Jennifer Jean","MGT 52 - Test & Measurement at Work (A)","SP22","92","76","98.7%","96.1%","3.43","A- (3.78)","A- (3.74)"
"August, Terrence","MGT 71 - Business & Operations Mgt (A)","SP22","118","94","88.3%","94.7%","5.84","B+ (3.48)","B (3.16)"
"Yavorsky, Daniel Ryan","MGT 100 - Customer Analytics (A)","WI22","79","57","98.2%","96.5%","6.25","B+ (3.58)","B+ (3.46)"
"Eberhard, Craig A","MGT 103 - Product Marketing & Management (A)","WI22","7","6","100.0%","100.0%","6.17","B+ (3.67)","N/A"
"Eberhard, Craig A","MGT 103 - Product Marketing & Management (B)","WI22","28","18","94.4%","88.9%","3.61","B+ (3.56)","B- (2.87)"
"Eberhard, Craig A","MGT 103 - Product Marketing & Management (C)","WI22","63","49","91.7%","87.2%","3.00","B+ (3.43)","B (3.06)"
"Ehrich, Kristine R","MGT 103 - Product Marketing & Management (D)","WI22","82","27","92.6%","85.2%","5.02","B+ (3.33)","B (3.12)"
"Demill, Burritt","MGT 103 - Product Marketing & Management (E)","WI22","81","77","93.5%","96.1%","4.95","B+ (3.64)","B+ (3.52)"
"Bates, Kenneth Walter","MGT 103 - Product Marketing & Management (F)","WI22","83","68","88.2%","83.8%","3.94","B+ (3.52)","B+ (3.61)"
"Bates, Kenneth Walter","MGT 103 - Product Marketing & Management (G)","WI22","80","71","94.4%","97.2%","4.61","B+ (3.61)","A- (3.73)"
"Demill, Burritt","MGT 103 - Product Marketing & Management (H)","WI22","87","87","93.1%","97.7%","4.68","B+ (3.55)","B+ (3.57)"
"Gershon, Rachel M","MGT 107 - Consumer Behavior (A)","WI22","77","28","96.4%","96.4%","3.79","B+ (3.68)","B+ (3.57)"
"Gershon, Rachel M","MGT 107 - Consumer Behavior (B)","WI22","83","29","100.0%","100.0%","3.74","A- (3.79)","A- (3.80)"
"Gershon, Rachel M","MGT 107 - Consumer Behavior (C)","WI22","69","33","100.0%","100.0%","4.26","A- (3.90)","A- (3.80)"
"Zimmermann, Carsten","MGT 112 - Global Business Strategy (A)","WI22","82","65","86.2%","87.7%","5.48","B+ (3.43)","B+ (3.57)"
"Somasundaram, Tyagarajan","MGT 112 - Global Business Strategy (B)","WI22","36","16","81.3%","81.3%","7.75","B+ (3.63)","B+ (3.41)"
"Somasundaram, Tyagarajan","MGT 112 - Global Business Strategy (C)","WI22","24","13","100.0%","100.0%","4.00","A- (3.92)","B+ (3.69)"
"Ehrich, Kristine R","MGT 112 - Global Business Strategy (D)","WI22","81","64","96.8%","92.1%","5.90","B+ (3.65)","B+ (3.58)"
"Ehrich, Kristine R","MGT 112 - Global Business Strategy (E)","WI22","12","9","100.0%","100.0%","5.61","A- (3.88)","N/A"
"Felke, Magnus Roland","MGT 119 - Topics in Business (A)","WI22","23","22","100.0%","100.0%","4.32","B+ (3.56)","B+ (3.59)"
"Pecore, Joseph P.","MGT 12 - Personal Financial Management (A)","WI22","97","39","94.7%","94.7%","2.87","B+ (3.48)","B+ (3.32)"
"Pecore, Joseph P.","MGT 12 - Personal Financial Management (B)","WI22","102","34","97.1%","94.1%","2.50","B+ (3.56)","B+ (3.39)"
"Klaas, Jeffrey David","MGT 121A - Innovation to Market A (A)","WI22","71","64","96.9%","93.8%","5.78","B+ (3.61)","B+ (3.53)"
"Zhu, Kevin Xiaoguo","MGT 127 - Innovation and Tech Strategy (A)","WI22","72","55","65.5%","65.5%","4.72","B+ (3.56)","B+ (3.59)"
"Houskeeper, Robert","MGT 131A - Intermediate Accounting A (A)","WI22","57","45","91.1%","88.9%","5.30","B+ (3.44)","B- (2.85)"
"Houskeeper, Robert","MGT 131B - Intermediate Accounting B (A)","WI22","61","43","95.2%","88.1%","5.50","A- (3.71)","B- (2.89)"
"Anderson, John Charles","MGT 135 - Federal Taxation-Companies (A)","WI22","40","32","100.0%","100.0%","5.19","B+ (3.50)","B (3.30)"
"Lindenberger, Wade Douglas","MGT 136 - Advanced Accounting (A)","WI22","61","52","98.1%","100.0%","6.34","A- (3.75)","A- (3.77)"
"Lindenberger, Wade Douglas","MGT 137 - Financial Statement Analysis (A)","WI22","68","60","100.0%","100.0%","4.50","A- (3.88)","A- (3.96)"
"Maffett, Mark G","MGT 148 - Mergers and Acquisitions (A)","WI22","23","14","100.0%","100.0%","4.79","B+ (3.69)","B+ (3.57)"
"Perols, Johan Lars","MGT 153 - Business Analytics (A)","WI22","69","17","93.8%","93.8%","5.70","B+ (3.31)","B (3.05)"
"Phiroz, Zal Navroze","MGT 153 - Business Analytics (B)","WI22","87","26","92.3%","100.0%","5.58","B (3.20)","B+ (3.42)"
"Campbell, Robert Harold","MGT 16 - Personal Ethics at Work (A)","WI22","106","79","92.3%","82.1%","3.83","A- (3.70)","B (3.29)"
"Campbell, Robert Harold","MGT 16 - Personal Ethics at Work (B)","WI22","100","85","94.1%","95.3%","3.70","B+ (3.70)","B+ (3.36)"
"Campbell, Robert Harold","MGT 16 - Personal Ethics at Work (C)","WI22","116","89","85.2%","83.7%","3.98","B+ (3.66)","B (3.22)"
"Buchanan, Harold G","MGT 16 - Personal Ethics at Work (D)","WI22","97","90","94.4%","90.0%","3.50","B+ (3.58)","B (3.23)"
"Buchanan, Harold G","MGT 16 - Personal Ethics at Work (E)","WI22","95","92","95.7%","98.9%","3.26","B+ (3.55)","B+ (3.32)"
"Gneezy, Uri","MGT 162R - Negotiations (A)","WI22","196","60","98.2%","96.4%","3.93","A- (3.89)","A- (3.76)"
"McKay, Mary A","MGT 164 - Business and Org Leadership (A)","WI22","52","22","81.8%","81.8%","4.95","B+ (3.32)","B- (2.84)"
"McKay, Mary A","MGT 164 - Business and Org Leadership (B)","WI22","75","28","89.3%","85.7%","4.00","B+ (3.50)","C+ (2.58)"
"Zimmermann, Carsten","MGT 164 - Business and Org Leadership (C)","WI22","85","67","95.5%","96.9%","5.14","A- (3.70)","B+ (3.39)"
"Meyer, Alison Bloomfield","MGT 164 - Business and Org Leadership (D)","WI22","83","76","92.0%","94.7%","4.72","B+ (3.67)","B+ (3.42)"
