"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Hepfer, Jonathan D","MUS 95E - Chamber Orchestra (A)","FA14","19","11","100.0%","100.0%","3.17","A (4.00)","N/A"
"Anderson, Kenneth","MUS 95G - Gospel Choir (A)","FA14","236","99","98.9%","98.9%","1.60","A (4.00)","N/A"
"Anderson, Kenneth","MUS 95G - Gospel Choir (B)","FA14","143","77","98.6%","98.6%","1.34","A (4.00)","N/A"
"Kenyatta, Kamau","MUS 95JC - Jazz Chamber Ensembles (A)","FA14","17","4","100.0%","100.0%","2.50","A (4.00)","N/A"
"Larson, Philip Clarion","MUS 95K - Chamber Singers (A)","FA14","11","6","100.0%","100.0%","0.83","A (4.00)","N/A"
"Zelickman, Robert A","MUS 95L - Wind Ensemble (A)","FA14","39","13","100.0%","100.0%","1.12","A (4.00)","A (4.00)"
"Seshadri, Kartik","MUS 95W - World Music Ensembles (B)","FA14","69","13","100.0%","91.7%","3.00","A (4.00)","A- (3.86)"
"Donahue, Dustin Wayne","MUS 14 - Contemporary Music (A)","S214","18","6","100.0%","100.0%","3.70","A (4.00)","N/A"
"Cantrell, Joe Leo","MUS 15 - Popular Music (A)","S214","15","3","100.0%","100.0%","3.17","B+ (3.33)","N/A"
"Larson, Philip Clarion","MUS 15 - Popular Music (C)","S214","21","5","100.0%","100.0%","3.70","A (4.00)","A- (3.97)"
"Borgo, David Garcia","MUS 175 - Musical Psychoacoustics (A)","S214","16","14","92.9%","100.0%","6.07","B+ (3.64)","N/A"
"Dubnov, Shlomo","MUS 5 - Sound in Time (A)","S214","27","9","88.9%","66.7%","6.28","A- (3.88)","B+ (3.57)"
"Surges, Gregory S","MUS 8 - American Music (A)","S214","27","9","87.5%","100.0%","5.25","A- (3.86)","B+ (3.60)"
"Ben Yosef Talmon, Ori","MUS 107 - Critical Studies Seminar (A)","S114","12","11","90.9%","90.9%","4.32","A- (3.91)","N/A"
"Beteta, Francisco Xavier","MUS 11 - Folk Music (A)","S114","22","6","100.0%","100.0%","2.90","A- (3.80)","B+ (3.54)"
"Hembree, Paul James","MUS 112 - Topic/European Mus before 1750 (A)","S114","12","6","83.3%","100.0%","5.50","B+ (3.67)","N/A"
"Welsh, Meghann Elise","MUS 15 - Popular Music (B)","S114","25","8","87.5%","100.0%","5.25","A- (3.80)","B+ (3.63)"
"Lytle, Cecil William","MUS 150GS - Jazz in Paris (A)","S114","25","3","100.0%","66.7%","2.50","B+ (3.67)","B+ (3.51)"
"Fuste, Jose Ignacio","MUS 151 - Race, Culture & Social Change (A)","S114","10","3","100.0%","100.0%","6.50","B+ (3.33)","N/A"
"Mariglio, Joseph Anthony","MUS 6 - Electronic Music (A)","S114","23","13","92.3%","100.0%","4.04","A- (3.90)","B+ (3.49)"
"Jackson, Yvette Janine","MUS 7 - Music, Science and Computers (A)","S114","11","3","66.7%","66.7%","6.50","A (4.00)","N/A"
"Larson, Philip Clarion","MUS 80 - Special Topics in Music (A)","S114","9","5","100.0%","100.0%","3.30","A (4.00)","N/A"
"Warren, Ariana March","MUS 9 - Symphony (A)","S114","14","5","100.0%","100.0%","3.70","A (4.00)","N/A"
"Wu, Yiheng Yvonne","MUS 101C - Music Theory and Practice III (A)","SP14","9","7","100.0%","100.0%","9.83","B+ (3.50)","N/A"
"Liang, Lei","MUS 102C - Music Theory and Practice VI (A)","SP14","8","8","100.0%","100.0%","6.79","B+ (3.57)","N/A"
"Lewis, Stephen E","MUS 114 - Music of The 20th Century (A)","SP14","110","47","72.7%","61.4%","3.59","B+ (3.56)","B (3.08)"
"Blecharz, Wojciech A","MUS 12 - Opera (A)","SP14","63","19","100.0%","100.0%","4.03","A- (3.73)","B (3.02)"
"Cimini, Amy Marie","MUS 120C - Hist Mus in Westrn Culture III (A)","SP14","19","7","83.3%","100.0%","8.17","B+ (3.50)","N/A"
"Borgo, David Garcia","MUS 127B - Jazz Since 1946:Freedom & Form (A)","SP14","99","77","84.0%","88.0%","4.34","B+ (3.64)","B+ (3.41)"
"Ohnishi, Takae","MUS 130 - Chamber Music Performance (A)","SP14","37","9","100.0%","100.0%","2.75","A (4.00)","A (4.00)"
"Kenyatta, Kamau","MUS 137C - Jazz Theory and Improvisation (A)","SP14","9","5","100.0%","100.0%","2.10","A (4.00)","N/A"
"Chen, Carolyn","MUS 13AS - World Music/Asia and Oceania (A)","SP14","175","123","75.6%","60.2%","3.21","B+ (3.43)","B+ (3.47)"
"Steiger, Rand","MUS 143 - Department Seminar (A)","SP14","30","9","88.9%","88.9%","0.50","N/A","N/A"
"Burr, Anthony I","MUS 15 - Popular Music (A)","SP14","353","103","86.1%","90.1%","3.73","B+ (3.49)","B (3.09)"
"Beteta, Francisco Xavier","MUS 15 - Popular Music (B)","SP14","118","52","92.2%","96.1%","2.46","A- (3.76)","B+ (3.38)"
"Davis, Anthony Curtis","MUS 150 - Jazz & Music/African Diaspora (A)","SP14","19","5","100.0%","100.0%","3.30","A (4.00)","N/A"
"Erbe, Tom","MUS 172 - Computer Music II (A)","SP14","21","7","100.0%","100.0%","7.93","A- (3.86)","B- (2.97)"
"Erbe, Tom","MUS 174C - Audio&MIDI StudioTechniquesIII (A)","SP14","16","5","100.0%","100.0%","3.30","B+ (3.60)","N/A"
"Smyth, Tamara R.","MUS 175 - Musical Psychoacoustics (A)","SP14","11","8","75.0%","75.0%","3.25","B+ (3.50)","N/A"
"Teyssier, Alice","MUS 1C - Fundamentals of Music C (A)","SP14","38","14","92.3%","100.0%","2.96","A (4.00)","A- (3.74)"
"Derr, Eric John","MUS 2C - Basic Musicianship (A)","SP14","11","5","100.0%","100.0%","5.70","B (3.20)","N/A"
"Derr, Eric John","MUS 2C - Basic Musicianship (B)","SP14","17","5","100.0%","100.0%","5.30","A (4.00)","N/A"
"Rowan, Kyle Edward","MUS 33C - Introdction to Composition III (A)","SP14","7","5","100.0%","100.0%","11.70","A (4.00)","N/A"
"Gomez Cano, Pablo Jose","MUS 4 - Introduction to Western Music (A)","SP14","193","77","61.6%","49.3%","3.08","B+ (3.43)","B (3.23)"
"Warren, Christopher D","MUS 7 - Music, Science and Computers (A)","SP14","88","31","82.8%","89.7%","2.19","A- (3.77)","B+ (3.64)"
"Schick, Steven","MUS 87 - Freshman Seminar (A)","SP14","19","11","100.0%","100.0%","0.50","N/A","N/A"
"Larson, Philip Clarion","MUS 95C - Concert Choir (A)","SP14","61","14","100.0%","100.0%","0.93","A (4.00)","A (4.00)"
"Chase, David Allen","MUS 95D - Symphonic Chorus (A)","SP14","12","4","100.0%","100.0%","3.50","A (4.00)","N/A"
"Medine, David E","MUS 95E - Chamber Orchestra (A)","SP14","24","9","100.0%","88.9%","4.72","A (4.00)","A (4.00)"
"Anderson, Kenneth","MUS 95G - Gospel Choir (A)","SP14","227","91","98.9%","100.0%","1.13","A- (3.92)","N/A"
"Anderson, Kenneth","MUS 95G - Gospel Choir (B)","SP14","158","74","100.0%","100.0%","1.30","A (4.00)","N/A"
"Larson, Philip Clarion","MUS 95K - Chamber Singers (A)","SP14","15","9","100.0%","100.0%","2.00","A (4.00)","N/A"
"Zelickman, Robert A","MUS 95L - Wind Ensemble (A)","SP14","29","13","100.0%","100.0%","3.00","A (4.00)","A (4.00)"
"Seshadri, Kartik","MUS 95W - World Music Ensembles (A)","SP14","96","23","95.5%","90.9%","2.39","A- (3.95)","A- (3.73)"
"Karis, Aleck","MUS 101B - Music Theory and Practice II (B)","WI14","8","4","100.0%","100.0%","6.00","A- (3.75)","N/A"
"Guy, Nancy","MUS 111 - Topics/World Music Traditions (A)","WI14","88","31","86.2%","89.7%","3.05","A- (3.82)","B+ (3.56)"
"Pasler, Jann Corinne","MUS 113 - Topic/Classic&Romantc & Modern (A)","WI14","21","11","70.0%","80.0%","3.70","B+ (3.56)","B+ (3.38)"
"Blecharz, Wojciech A","MUS 120B - Hist Mus in Westrn Culture II (A)","WI14","18","4","75.0%","100.0%","4.50","B (3.25)","N/A"
"Weinstein, Joshua Irving","MUS 127A - Jazz Roots/Erly Dev(1900-1943) (A)","WI14","108","81","93.8%","93.8%","3.40","B+ (3.49)","B+ (3.38)"
"Negyesy, Janos","MUS 130 - Chamber Music Performance (A)","WI14","26","9","100.0%","100.0%","3.00","A (4.00)","N/A"
"Ohnishi, Takae","MUS 130 - Chamber Music Performance (A)","WI14","26","11","100.0%","100.0%","4.10","A (4.00)","A (4.00)"
"Kenyatta, Kamau","MUS 137B - Jazz Theory and Improvisation (A)","WI14","11","7","100.0%","100.0%","3.36","A (4.00)","N/A"
"DuMouchelle, Tiffany Anne","MUS 13AF - World Music/Africa (A)","WI14","129","67","80.0%","70.8%","3.18","B+ (3.65)","B+ (3.58)"
"Rowan, Kyle Edward","MUS 14 - Contemporary Music (A)","WI14","57","21","85.0%","90.0%","3.76","A- (3.80)","B (3.29)"
"Steiger, Rand","MUS 143 - Department Seminar (A)","WI14","28","10","100.0%","100.0%","0.50","N/A","N/A"
"Allen, Andrew Stewart","MUS 15 - Popular Music (A)","WI14","189","96","97.8%","97.8%","2.77","A- (3.86)","B+ (3.66)"
"Pierzak, Robert Janusz","MUS 15 - Popular Music (B)","WI14","282","104","95.0%","84.0%","2.98","B+ (3.53)","B+ (3.43)"
"Smyth, Tamara R.","MUS 171 - Computer Music I (A)","WI14","28","8","37.5%","62.5%","6.00","C+ (2.50)","B+ (3.31)"
"Dubnov, Shlomo","MUS 173 - Mixing & Editing (A)","WI14","14","5","100.0%","75.0%","3.50","B+ (3.50)","N/A"
"Erbe, Tom","MUS 174B - Audio&MIDI StudioTechniques II (A)","WI14","22","10","100.0%","100.0%","6.90","A- (3.89)","A- (3.85)"
"Teyssier, Alice","MUS 1B - Fundamentals of Music B (A)","WI14","39","16","100.0%","100.0%","3.27","B+ (3.67)","A- (3.75)"
"Derr, Eric John","MUS 2B - Basic Musicianship (A)","WI14","15","10","100.0%","100.0%","3.75","A- (3.75)","N/A"
"Derr, Eric John","MUS 2B - Basic Musicianship (B)","WI14","15","9","100.0%","100.0%","2.94","B+ (3.56)","N/A"
"Ohnishi, Takae","MUS 2BK - Basic Keyboard (B)","WI14","6","5","100.0%","100.0%","2.90","A- (3.80)","N/A"
"Beteta, Francisco Xavier","MUS 33B - Introduction to Composition II (A)","WI14","7","3","100.0%","100.0%","7.83","A (4.00)","N/A"
"Bowden, Sean Leah","MUS 5 - Sound in Time (A)","WI14","109","48","74.4%","79.1%","2.45","A- (3.70)","A- (3.70)"
"Kenyatta, Kamau","MUS 8 - American Music (A)","WI14","138","54","98.0%","96.0%","2.75","A- (3.82)","B+ (3.56)"
"Narucki, Susan M","MUS 87 - Freshman Seminar (A)","WI14","16","8","100.0%","100.0%","0.75","A (4.00)","N/A"
"Guy, Nancy","MUS 87 - Freshman Seminar (B)","WI14","19","12","91.7%","83.3%","1.33","N/A","N/A"
"Schick, Steven","MUS 87 - Freshman Seminar (C)","WI14","18","6","100.0%","80.0%","0.50","A (4.00)","N/A"
"Schick, Steven","MUS 9 - Symphony (A)","WI14","128","63","93.4%","95.1%","2.47","A- (3.89)","A- (3.79)"
"Chase, David Allen","MUS 95D - Symphonic Chorus (A)","WI14","10","4","100.0%","100.0%","2.50","A (4.00)","N/A"
"Medine, David E","MUS 95E - Chamber Orchestra (A)","WI14","25","11","100.0%","100.0%","3.90","A (4.00)","A (4.00)"
"Anderson, Kenneth","MUS 95G - Gospel Choir (A)","WI14","158","65","100.0%","100.0%","1.37","A (4.00)","N/A"
"Anderson, Kenneth","MUS 95G - Gospel Choir (B)","WI14","100","40","100.0%","100.0%","2.92","A (4.00)","N/A"
"Kenyatta, Kamau","MUS 95JC - Jazz Chamber Ensembles (A)","WI14","13","6","100.0%","100.0%","3.50","A (4.00)","N/A"
"Zelickman, Robert A","MUS 95L - Wind Ensemble (A)","WI14","28","16","100.0%","100.0%","1.12","A (4.00)","A (4.00)"
"Seshadri, Kartik","MUS 95W - World Music Ensembles (A)","WI14","67","16","93.8%","93.8%","1.30","A (4.00)","A- (3.84)"
"Burr, Anthony I","MUS 101A - Music Theory and Practice I (A)","FA13","11","4","100.0%","100.0%","4.50","B (3.25)","N/A"
"Fonville, John Winston","MUS 102A - Music Theory and Practice IV (A)","FA13","11","3","66.7%","100.0%","6.50","B+ (3.33)","N/A"
"Liang, Lei","MUS 103A - Seminar in Composition I (A)","FA13","3","3","100.0%","100.0%","8.50","A (4.00)","N/A"
"Pasler, Jann Corinne","MUS 107 - Critical Studies Seminar (A)","FA13","5","3","100.0%","100.0%","5.50","B+ (3.50)","N/A"
"Zelickman, Robert A","MUS 11 - Folk Music (A)","FA13","124","62","85.2%","88.5%","2.47","A- (3.82)","B+ (3.34)"
"Jung, Eun-Young","MUS 116 - Popular Music Studies Seminar (A)","FA13","22","21","100.0%","95.2%","5.17","A- (3.78)","B+ (3.52)"
"Stevens, Jane","MUS 120A - Hist Mus in Westrn Culture I (A)","FA13","20","8","100.0%","66.7%","6.83","B (3.20)","B- (2.99)"
"Weinstein, Joshua Irving","MUS 126 - Blues: An Oral Tradition (A)","FA13","148","118","98.3%","98.3%","3.64","A- (3.75)","B+ (3.53)"
"Negyesy, Janos","MUS 130 - Chamber Music Performance (A)","FA13","15","5","100.0%","100.0%","4.00","A (4.00)","N/A"
"Kenyatta, Kamau","MUS 137A - Jazz Theory and Improvisation (A)","FA13","14","7","100.0%","100.0%","6.50","A- (3.86)","N/A"
"Tinkle, Adam Gregory","MUS 13AM - World Music/Multicultural Amer (A)","FA13","164","88","86.0%","88.4%","3.32","B+ (3.51)","B+ (3.43)"
"Steiger, Rand","MUS 143 - Department Seminar (A)","FA13","40","14","100.0%","100.0%","2.07","A- (3.86)","N/A"
"Jung, Eun-Young","MUS 15 - Popular Music (A)","FA13","371","318","79.7%","80.3%","3.58","B+ (3.50)","B+ (3.43)"
"Leytham, Leslie Ann","MUS 15 - Popular Music (B)","FA13","282","136","94.7%","97.7%","3.07","A- (3.71)","B+ (3.41)"
"Puckette, Miller S.","MUS 170 - Musical Acoustics (B)","FA13","56","19","83.3%","55.6%","4.28","B+ (3.39)","B (3.14)"
"Warren, Christopher D","MUS 173 - Mixing & Editing (A)","FA13","8","3","100.0%","100.0%","6.50","A (4.00)","N/A"
"Erbe, Tom","MUS 174A - Audio&MIDI StudioTechniques I (A)","FA13","26","10","100.0%","100.0%","5.39","A- (3.89)","A- (3.90)"
"Teyssier, Alice","MUS 1A - Fundamentals of Music A (A)","FA13","151","62","90.0%","95.0%","3.23","A- (3.79)","A- (3.70)"
"Derr, Eric John","MUS 2A - Basic Musicianship (A)","FA13","15","12","100.0%","100.0%","3.77","B (3.13)","N/A"
"Derr, Eric John","MUS 2A - Basic Musicianship (B)","FA13","17","12","100.0%","100.0%","5.00","B+ (3.60)","N/A"
"Ohnishi, Takae","MUS 2AK - Basic Keyboard (B)","FA13","6","4","100.0%","75.0%","3.50","A (4.00)","N/A"
"Lewis, Stephen E","MUS 33A - Introduction to Composition I (A)","FA13","8","3","100.0%","100.0%","4.50","A (4.00)","N/A"
"Gomez Cano, Pablo Jose","MUS 4 - Introduction to Western Music (A)","FA13","185","68","80.6%","71.6%","3.02","B+ (3.65)","B+ (3.31)"
"Gao, Mingfei Mike","MUS 6 - Electronic Music (A)","FA13","98","33","80.6%","38.7%","2.37","A- (3.72)","B (3.14)"
"Dubnov, Shlomo","MUS 87 - Freshman Seminar (A)","FA13","13","8","37.5%","62.5%","0.50","N/A","N/A"
"Karis, Aleck","MUS 87 - Freshman Seminar (B)","FA13","18","11","63.6%","90.9%","1.05","A (4.00)","N/A"
"Ohnishi, Takae","MUS 95B - Instrument Choir (A)","FA13","7","6","100.0%","100.0%","2.50","A (4.00)","N/A"
"Larson, Philip Clarion","MUS 95C - Concert Choir (A)","FA13","58","20","100.0%","100.0%","1.34","A- (3.89)","A (4.00)"
"Medine, David E","MUS 95E - Chamber Orchestra (A)","FA13","26","12","100.0%","100.0%","2.50","A (4.00)","A (4.00)"
"Anderson, Kenneth","MUS 95G - Gospel Choir (A)","FA13","156","74","100.0%","100.0%","0.80","A (4.00)","N/A"
"Anderson, Kenneth","MUS 95G - Gospel Choir (B)","FA13","113","66","100.0%","100.0%","1.04","A (4.00)","N/A"
"Kenyatta, Kamau","MUS 95JC - Jazz Chamber Ensembles (A)","FA13","15","8","100.0%","100.0%","3.75","A (4.00)","N/A"
"Larson, Philip Clarion","MUS 95K - Chamber Singers (A)","FA13","9","8","100.0%","100.0%","1.25","A (4.00)","N/A"
"Zelickman, Robert A","MUS 95L - Wind Ensemble (A)","FA13","35","14","100.0%","100.0%","2.35","A (4.00)","A (4.00)"
"Seshadri, Kartik","MUS 95W - World Music Ensembles (A)","FA13","71","17","100.0%","94.1%","2.26","A (4.00)","A- (3.77)"
"Beteta, Francisco Xavier","MUS 11 - Folk Music (A)","S213","21","5","100.0%","100.0%","3.30","A (4.00)","B+ (3.48)"
"Larson, Philip Clarion","MUS 15 - Popular Music (B)","S213","15","4","100.0%","100.0%","1.50","A (4.00)","N/A"
"Leytham, Leslie Ann","MUS 15 - Popular Music (D)","S213","24","9","100.0%","100.0%","3.83","A (4.00)","A- (3.97)"
"Warren, Christopher D","MUS 173 - Mixing & Editing (A)","S213","11","4","100.0%","100.0%","5.00","A (4.00)","N/A"
"Surges, Gregory S","MUS 8 - American Music (A)","S213","28","9","100.0%","100.0%","2.25","A- (3.75)","B+ (3.54)"
"Solook, Stephen James","MUS 95W - World Music Ensembles (A)","S213","18","4","100.0%","100.0%","3.00","A (4.00)","N/A"
"Kaiser, Jeffrey Glenn","MUS 111 - Topics/World Music Traditions (A)","S113","27","15","100.0%","100.0%","3.64","A- (3.73)","B+ (3.65)"
"Derr, Eric John","MUS 15 - Popular Music (A)","S113","22","9","100.0%","100.0%","3.50","A- (3.83)","A- (3.91)"
"Weinstein, Joshua Irving","MUS 15 - Popular Music (B)","S113","43","13","100.0%","100.0%","4.33","A- (3.85)","B+ (3.60)"
"Bowden, Sean Leah","MUS 15 - Popular Music (C)","S113","17","6","83.3%","83.3%","2.17","A (4.00)","N/A"
"Lytle, Cecil William","MUS 150GS - Jazz in Paris (A)","S113","18","8","100.0%","87.5%","5.00","A- (3.71)","N/A"
"Fuste, Jose Ignacio","MUS 151 - Race, Culture & Social Change (A)","S113","11","6","83.3%","100.0%","4.83","B+ (3.50)","N/A"
"Mariglio, Joseph Anthony","MUS 6 - Electronic Music (A)","S113","26","7","71.4%","85.7%","5.93","A (4.00)","B (3.17)"
"Larson, Philip Clarion","MUS 80 - Special Topics in Music (A)","S113","15","3","100.0%","100.0%","3.83","A (4.00)","N/A"
"Lytle, Cecil William","MUS 8GS - American Music (A)","S113","18","8","87.5%","87.5%","4.75","A- (3.71)","N/A"
"Lamon-Anderson, Ariana March","MUS 9 - Symphony (A)","S113","23","5","80.0%","100.0%","4.10","A (4.00)","A- (3.87)"
"Liang, Lei","MUS 102C - Music Theory and Practice VI (A)","SP13","12","10","100.0%","100.0%","6.50","B (3.20)","N/A"
"Ung, Chinary","MUS 103C - Seminar in Composition III (A)","SP13","5","3","100.0%","100.0%","13.17","A (4.00)","N/A"
"Borgo, David Garcia","MUS 104 - Jazz Transcription & Analysis (A)","SP13","10","7","100.0%","100.0%","5.64","B+ (3.57)","N/A"
"Zelickman, Robert A","MUS 11 - Folk Music (A)","SP13","201","62","86.7%","90.0%","3.14","B+ (3.69)","B+ (3.52)"
"Power, Benjamin","MUS 110 - Intro/Ethnomusicology Seminar (A)","SP13","20","4","100.0%","100.0%","4.50","B+ (3.67)","B+ (3.67)"
"Curtis, Charles Rector","MUS 114 - Music of The 20th Century (A)","SP13","149","52","88.5%","90.4%","2.66","A- (3.83)","A- (3.76)"
"Jung, Eun-Young","MUS 116 - Popular Music Studies Seminar (A)","SP13","23","21","95.2%","95.2%","5.17","A- (3.89)","A- (3.89)"
"Rosenberger, Katharina","MUS 120C - Hist Mus in Westrn Culture III (A)","SP13","19","9","77.8%","88.9%","4.94","B+ (3.67)","N/A"
"Williams, James G","MUS 127B - Jazz Since 1946:Freedom & Form (A)","SP13","94","51","50.0%","46.0%","2.78","B+ (3.54)","B (3.21)"
"Kenyatta, Kamau","MUS 137C - Jazz Theory and Improvisation (A)","SP13","16","4","100.0%","100.0%","2.00","A (4.00)","N/A"
"Dresser, Mark Stuart","MUS 143 - Department Seminar (A)","SP13","40","12","90.9%","90.9%","0.50","A (4.00)","N/A"
"Weinstein, Joshua Irving","MUS 15 - Popular Music (A)","SP13","367","253","98.0%","98.4%","3.18","A- (3.79)","B+ (3.47)"
"Johnson, Kyle","MUS 15 - Popular Music (B)","SP13","78","36","91.4%","94.3%","3.19","A- (3.88)","B+ (3.63)"
"Erbe, Tom","MUS 172 - Computer Music II (A)","SP13","24","12","90.9%","90.9%","6.50","B+ (3.45)","B+ (3.32)"
"Erbe, Tom","MUS 174C - Audio&MIDI StudioTechniquesIII (A)","SP13","18","7","100.0%","100.0%","6.21","A (4.00)","N/A"
"Teyssier, Alice","MUS 1C - Fundamentals of Music C (A)","SP13","31","16","85.7%","85.7%","4.07","B+ (3.56)","B+ (3.65)"
"Gomez Cano, Pablo Jose","MUS 4 - Introduction to Western Music (A)","SP13","200","68","80.9%","72.1%","2.69","B+ (3.67)","B+ (3.36)"
"Kenyatta, Kamau","MUS 8 - American Music (A)","SP13","187","62","95.2%","95.2%","2.57","A- (3.88)","B+ (3.63)"
"Steiger, Rand","MUS 87 - Freshman Seminar (B)","SP13","11","7","100.0%","100.0%","1.36","N/A","N/A"
"Narucki, Susan M","MUS 87 - Freshman Seminar (C)","SP13","15","7","85.7%","100.0%","1.36","B+ (3.50)","N/A"
"Larson, Philip Clarion","MUS 95C - Concert Choir (A)","SP13","59","25","100.0%","100.0%","1.14","A (4.00)","A- (3.97)"
"Medine, David E","MUS 95E - Chamber Orchestra (A)","SP13","34","13","84.6%","84.6%","3.27","A (4.00)","A (4.00)"
"Anderson, Kenneth","MUS 95G - Gospel Choir (A)","SP13","175","70","100.0%","100.0%","1.28","A (4.00)","N/A"
"Anderson, Kenneth","MUS 95G - Gospel Choir (B)","SP13","110","34","100.0%","100.0%","1.05","A (4.00)","N/A"
"Kenyatta, Kamau","MUS 95JC - Jazz Chamber Ensembles (A)","SP13","13","8","100.0%","100.0%","3.25","A (4.00)","N/A"
"Larson, Philip Clarion","MUS 95K - Chamber Singers (A)","SP13","15","3","100.0%","100.0%","1.83","A (4.00)","N/A"
"Zelickman, Robert A","MUS 95L - Wind Ensemble (A)","SP13","48","19","100.0%","100.0%","1.68","A (4.00)","A (4.00)"
"Seshadri, Kartik","MUS 95W - World Music Ensembles (A)","SP13","89","18","88.9%","94.4%","1.94","A (4.00)","A- (3.93)"
"Karis, Aleck","MUS 101B - Music Theory and Practice II (A)","WI13","22","4","100.0%","100.0%","3.17","B+ (3.67)","B+ (3.45)"
"Pierzak, Robert Janusz","MUS 102B - Music Theory and Practice V (A)","WI13","13","3","66.7%","100.0%","5.83","B+ (3.33)","N/A"
"Pasler, Jann Corinne","MUS 115 - Women In Music (A)","WI13","65","25","72.0%","56.0%","3.08","A- (3.76)","B+ (3.58)"
"Blecharz, Wojciech A","MUS 120B - Hist Mus in Westrn Culture II (A)","WI13","20","10","66.7%","88.9%","6.28","B+ (3.56)","C+ (2.62)"
"Borgo, David Garcia","MUS 127A - Jazz Roots/Erly Dev(1900-1943) (B)","WI13","148","91","84.6%","89.0%","3.16","B+ (3.43)","B+ (3.43)"
"Negyesy, Janos","MUS 130 - Chamber Music Performance (A)","WI13","22","12","100.0%","100.0%","2.86","A (4.00)","A (4.00)"
"Negyesy, Janos","MUS 133 - Projects/New Music Performance (A)","WI13","26","5","100.0%","100.0%","2.90","A (4.00)","A (4.00)"
"Kenyatta, Kamau","MUS 137B - Jazz Theory and Improvisation (A)","WI13","21","7","100.0%","100.0%","3.93","A (4.00)","A- (3.80)"
"Kaiser, Jeffrey G","MUS 13AF - World Music/Africa (A)","WI13","171","76","80.0%","86.7%","3.65","A- (3.75)","B+ (3.56)"
"Griffeath-Loeb, Brian","MUS 14 - Contemporary Music (A)","WI13","128","57","56.4%","58.2%","4.28","B+ (3.32)","B (3.15)"
"Larson, Philip Clarion","MUS 143 - Department Seminar (A)","WI13","45","13","100.0%","100.0%","0.50","A (4.00)","N/A"
"Narucki, Susan M","MUS 15 - Popular Music (A)","WI13","218","131","89.3%","94.7%","3.18","B+ (3.68)","B+ (3.45)"
"Davis, Anthony Curtis","MUS 150 - Jazz & Music/African Diaspora (A)","WI13","17","5","80.0%","80.0%","2.90","B+ (3.50)","N/A"
"Puckette, Miller S.","MUS 171 - Computer Music I (A)","WI13","39","20","100.0%","94.7%","6.39","B+ (3.67)","B+ (3.56)"
"Warren, Christopher D","MUS 173 - Mixing & Editing (A)","WI13","25","14","92.3%","92.3%","6.19","A- (3.92)","A- (3.96)"
"Erbe, Tom","MUS 174B - Audio&MIDI StudioTechniques II (A)","WI13","27","12","91.7%","91.7%","8.17","A (4.00)","A- (3.76)"
"Teyssier, Alice","MUS 1B - Fundamentals of Music B (A)","WI13","47","26","84.6%","92.3%","3.94","B+ (3.63)","B+ (3.63)"
"Ohnishi, Takae","MUS 2B - Basic Musicianship (B)","WI13","17","10","100.0%","88.9%","6.50","B+ (3.63)","N/A"
"Blair, Kyle Adam","MUS 2BK - Basic Keyboard (A)","WI13","8","5","100.0%","100.0%","3.30","A (4.00)","N/A"
"Blair, Kyle Adam","MUS 2BK - Basic Keyboard (B)","WI13","5","3","100.0%","100.0%","1.17","A (4.00)","N/A"
"Steiger, Rand","MUS 87 - Freshman Seminar (A)","WI13","18","11","100.0%","100.0%","0.70","N/A","N/A"
"Narucki, Susan M","MUS 87 - Freshman Seminar (B)","WI13","14","9","88.9%","100.0%","0.94","N/A","N/A"
"Ohnishi, Takae","MUS 95B - Instrument Choir (A)","WI13","10","3","100.0%","100.0%","2.50","A (4.00)","N/A"
"Larson, Philip Clarion","MUS 95C - Concert Choir (A)","WI13","61","23","95.7%","100.0%","1.11","A (4.00)","A- (4.00)"
"Chase, David Allen","MUS 95D - Symphonic Chorus (A)","WI13","8","4","100.0%","100.0%","3.50","A (4.00)","N/A"
"Medine, David E","MUS 95E - Chamber Orchestra (A)","WI13","28","13","91.7%","91.7%","2.50","A (4.00)","A (4.00)"
"Anderson, Kenneth","MUS 95G - Gospel Choir (A)","WI13","143","61","98.4%","98.4%","1.50","A- (3.75)","N/A"
"Anderson, Kenneth","MUS 95G - Gospel Choir (B)","WI13","78","36","100.0%","100.0%","1.70","A (4.00)","N/A"
"Kenyatta, Kamau","MUS 95JC - Jazz Chamber Ensembles (A)","WI13","12","6","100.0%","100.0%","1.17","A (4.00)","N/A"
"Zelickman, Robert A","MUS 95L - Wind Ensemble (A)","WI13","39","19","100.0%","100.0%","2.28","A- (3.93)","A (4.00)"
"Seshadri, Kartik","MUS 95W - World Music Ensembles (A)","WI13","88","31","100.0%","100.0%","1.37","A (4.00)","A- (3.87)"
"Burr, Anthony I","MUS 101A - Music Theory and Practice I (A)","FA12","22","10","90.0%","100.0%","6.10","B (3.20)","B (3.00)"
"Fonville, John Winston","MUS 102A - Music Theory and Practice IV (A)","FA12","13","4","100.0%","100.0%","9.00","B+ (3.50)","N/A"
"Liang, Lei","MUS 103A - Seminar in Composition I (A)","FA12","5","5","100.0%","100.0%","10.50","A (4.00)","N/A"
"Ung, Chinary","MUS 111 - Topics/World Music Traditions (A)","FA12","111","39","57.9%","42.1%","3.56","B (3.19)","B (3.19)"
"Stevens, Jane","MUS 120A - Hist Mus in Westrn Culture I (A)","FA12","20","9","50.0%","37.5%","6.00","B (3.25)","B+ (3.32)"
