"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Oberrecht, Stephen Patrick","SE 130B - Structural Analysis II (A)","S215","31","9","100.0%","75.0%","13.25","A- (3.88)","B- (2.91)"
"Kim, Dong Won","SE 150 - Design of Steel Structures (A)","S215","24","8","100.0%","87.5%","11.25","B+ (3.38)","B+ (3.32)"
"Pantoli, Elide","SE 180 - Earthquake Engineering (A)","S215","19","18","100.0%","100.0%","8.06","B+ (3.33)","N/A"
"Kad, Bimal K.","SE 2 - Structural Materials (A)","S215","14","13","69.2%","69.2%","10.33","B- (2.75)","N/A"
"Kad, Bimal K.","SE 2L - Stuctural Materials Lab (A)","S215","15","11","81.8%","81.8%","8.30","A- (3.90)","N/A"
"Hillman, Michael C","SE 9 - Algorithims&Programming for SE (A)","S215","25","7","83.3%","83.3%","7.17","B (3.00)","B- (2.90)"
"Pantoli, Elide","SE 1 - Intro. to Structures & Design (A)","S115","12","4","100.0%","100.0%","5.00","A (4.00)","N/A"
"Oberrecht, Stephen Patrick","SE 130A - Structural Analysis I (A)","S115","28","4","100.0%","50.0%","13.50","A- (3.75)","B- (2.76)"
"Whisler, Daniel A","SE 131 - Finite Element Analysis (A)","S115","17","17","82.4%","88.2%","7.91","B- (2.94)","N/A"
"Warcholik, Geoffrey Micah","SE 154 - Design of Timber Structures (A)","S115","66","14","100.0%","84.6%","11.12","A- (3.77)","B+ (3.38)"
"Hoger Conn, Anne","SE 101B - Mechanics II: Dynamics (A)","SP15","74","17","87.5%","43.8%","7.13","C+ (2.69)","N/A"
"Chen, Jiun-Shyan","SE 101C - Mechanics III: Vibrations (A)","SP15","92","38","54.1%","51.4%","10.67","B- (2.94)","B (3.20)"
"Asaro, Robert J","SE 102 - Numricl,Computnl&GraphclTls I (A)","SP15","174","69","42.2%","29.7%","9.13","B+ (3.37)","B+ (3.51)"
"Nemat-Nasser, Siavouche","SE 110A - Solid Mechanics I (A)","SP15","47","10","100.0%","100.0%","6.06","B (3.22)","B- (2.91)"
"Zhu, Qiang","SE 110B - Solid Mechanics II (A)","SP15","141","59","96.6%","89.8%","6.32","B (3.25)","B (3.06)"
"Mosqueda, Gilberto","SE 130B - Structural Analysis II (A)","SP15","160","129","95.2%","85.7%","8.17","B (3.25)","B- (2.95)"
"Van Den Einde, Yael Dahlia","SE 140 - Structures & Materials Lab (A)","SP15","156","78","65.8%","68.4%","10.39","B+ (3.43)","B+ (3.48)"
"Megally, Sami Hanna","SE 151B - Design of Prestressed Concrete (B)","SP15","118","54","98.1%","90.6%","10.50","B+ (3.45)","B (3.15)"
"Kim, Dong Won","SE 152 - Seismic Design of Structures (A)","SP15","96","36","91.2%","82.4%","9.68","B (3.26)","B (3.18)"
"Noel, Shane N","SE 152 - Seismic Design of Structures (A)","SP15","96","37","91.2%","73.5%","9.68","B (3.26)","B (3.18)"
"Kosmatka, John B","SE 160B - Aerospace Structural Mechs II (A)","SP15","77","65","95.4%","78.5%","11.50","C+ (2.65)","C+ (2.45)"
"Lanza Di Scalea, Francesco","SE 163 - Nondestructive Evaluation (A)","SP15","62","55","94.5%","96.4%","5.82","B+ (3.60)","B+ (3.67)"
"Kim, Hyonny","SE 171 - Aerospace Structures Repair (A)","SP15","51","33","100.0%","100.0%","6.70","B (3.26)","B- (2.83)"
"Hutchinson, Tara","SE 182 - Foundation Engineering (A)","SP15","23","19","100.0%","89.5%","9.97","B (3.21)","C (2.27)"
"Qiao, Yu","SE 2 - Structural Materials (A)","SP15","239","82","78.8%","53.8%","5.51","B (3.18)","B (3.04)"
"Qiao, Yu","SE 2L - Stuctural Materials Lab (0)","SP15","135","54","87.0%","72.2%","6.27","B+ (3.60)","B (3.24)"
"Van Den Einde, Yael Dahlia","SE 1 - Intro. to Structures & Design (A)","WI15","141","63","78.0%","74.6%","6.25","B (3.18)","B- (2.96)"
"Hoger Conn, Anne","SE 101A - Mechanics I: Statics (A)","WI15","53","14","100.0%","100.0%","8.35","B (3.15)","B- (2.85)"
"Benson, David J","SE 101B - Mechanics II: Dynamics (A)","WI15","127","54","70.4%","48.1%","8.01","B- (2.72)","C+ (2.53)"
"Lanza Di Scalea, Francesco","SE 110A - Solid Mechanics I (A)","WI15","100","72","94.2%","82.6%","7.85","B (3.06)","B- (2.81)"
"Zhu, Qiang","SE 115 - Fluid Mechanics/Structural Eng (A)","WI15","195","62","85.2%","80.3%","5.37","B+ (3.31)","B (3.11)"
"Van Den Einde, Yael Dahlia","SE 120 - Eng Graph/Comp Aided Struc Des (A)","WI15","149","66","83.6%","90.2%","6.50","B+ (3.62)","B+ (3.46)"
"Uang, Chia-Ming","SE 130A - Structural Analysis I (A)","WI15","112","36","88.6%","97.1%","10.85","B (3.22)","B- (2.81)"
"Krysl, Petr","SE 131 - Finite Element Analysis (A)","WI15","141","91","80.0%","77.8%","7.39","B+ (3.34)","B- (2.81)"
"Whisler, Daniel A","SE 142 - Design of Composite Structures (A)","WI15","32","33","97.0%","84.8%","9.59","B- (2.81)","B (3.04)"
"Restrepo, Jose","SE 151A - Design of Reinforced Concrete (A)","WI15","123","54","85.7%","69.4%","11.63","B (3.15)","B (3.09)"
"Kosmatka, John B","SE 160A - Aerospace Structural Mechs I (A)","WI15","84","70","92.9%","88.6%","10.27","B (3.22)","B- (2.98)"
"Fox, Patrick Joseph","SE 181 - Geotechnical Engineering (A)","WI15","59","19","100.0%","100.0%","7.88","B (3.29)","B (3.07)"
"Kuester, Falko","SE 9 - Algorithims&Programming for SE (A)","WI15","168","52","92.2%","72.5%","7.40","B+ (3.57)","B+ (3.43)"
"Van Den Einde, Yael Dahlia","SE 101A - Mechanics I: Statics (A)","FA14","151","93","93.2%","75.0%","8.25","B- (2.97)","C+ (2.61)"
"Murakami, Hidenori","SE 101C - Mechanics III: Vibrations (A)","FA14","62","14","83.3%","83.3%","6.83","B+ (3.50)","B- (2.73)"
"Van Den Einde, Yael Dahlia","SE 103 - Conceptual Structural Design (A)","FA14","192","76","81.4%","65.7%","8.26","B+ (3.32)","B (3.14)"
"Cai, Shengqiang","SE 110A - Solid Mechanics I (A)","FA14","19","8","85.7%","100.0%","7.93","A- (3.86)","N/A"
"Krysl, Petr","SE 121 - Computatnl&Graphical Tools II (A)","FA14","166","88","45.9%","80.0%","7.32","B (3.17)","C+ (2.70)"
"Conte, Joel P","SE 125 - Stats, Probability&Reliability (A)","FA14","189","60","85.2%","92.6%","8.92","B (3.25)","B- (2.89)"
"Mosqueda, Gilberto","SE 130A - Structural Analysis I (A)","FA14","56","19","94.7%","100.0%","6.25","B- (2.72)","B (3.18)"
"Bisagni, Chiara","SE 142 - Design of Composite Structures (A)","FA14","29","19","94.7%","78.9%","7.87","B+ (3.39)","B (3.14)"
"Uang, Chia-Ming","SE 150 - Design of Steel Structures (A)","FA14","113","39","97.1%","97.1%","10.44","B+ (3.37)","B- (2.82)"
"Elgamal, Ahmed","SE 180 - Earthquake Engineering (A)","FA14","83","26","88.5%","84.6%","6.12","B+ (3.42)","B (3.27)"
"Qiao, Yu","SE 2L - Stuctural Materials Lab (A)","FA14","27","8","100.0%","100.0%","4.50","A (4.00)","B- (2.96)"
"Murakami, Hidenori","SE 101B - Mechanics II: Dynamics (A)","S214","32","4","75.0%","75.0%","9.00","B+ (3.50)","B- (2.88)"
"Krysl, Petr","SE 101C - Mechanics III: Vibrations (A)","S214","21","4","50.0%","50.0%","8.50","B+ (3.50)","B (3.11)"
"Lubarda, Marko","SE 110A - Solid Mechanics I (A)","S214","17","5","100.0%","100.0%","8.50","B (3.00)","N/A"
"Oberrecht, Stephen Patrick","SE 130B - Structural Analysis II (A)","S214","37","5","100.0%","100.0%","13.30","B+ (3.60)","B- (2.80)"
"Kim, Dong Won","SE 150 - Design of Steel Structures (A)","S214","19","7","100.0%","100.0%","10.50","B+ (3.57)","N/A"
"Hillman, Michael C","SE 9 - Algorithims&Programming for SE (A)","S214","24","3","100.0%","100.0%","4.50","A (4.00)","B- (2.98)"
"Lanning, Joel T","SE 1 - Intro. to Structures & Design (A)","S114","21","6","83.3%","66.7%","7.50","B+ (3.33)","B+ (3.37)"
"Lubarda, Marko","SE 101A - Mechanics I: Statics (A)","S114","22","7","85.7%","85.7%","8.50","B (3.14)","B- (2.98)"
"Kim, Hyonny","SE 110B - Solid Mechanics II (A)","S114","39","14","100.0%","100.0%","9.00","B+ (3.46)","B- (2.97)"
"Oberrecht, Stephen Patrick","SE 130A - Structural Analysis I (A)","S114","50","16","86.7%","86.7%","14.50","B (3.29)","C+ (2.70)"
"Whisler, Daniel A","SE 131 - Finite Element Analysis (A)","S114","8","6","83.3%","100.0%","9.83","B (3.17)","N/A"
"Warcholik, Geoffrey Micah","SE 154 - Design of Timber Structures (A)","S114","39","11","80.0%","90.0%","8.30","B+ (3.40)","B (3.11)"
"Kad, Bimal K.","SE 2 - Structural Materials (A)","S114","36","19","66.7%","77.8%","7.39","B- (2.94)","B- (2.75)"
"Kad, Bimal K.","SE 2L - Stuctural Materials Lab (A)","S114","17","10","90.0%","90.0%","3.83","A- (3.89)","N/A"
"Kad, Bimal K.","SE 2L - Stuctural Materials Lab (B)","S114","15","4","100.0%","100.0%","5.83","A (4.00)","N/A"
"Kad, Bimal K.","SE 2L - Stuctural Materials Lab (C)","S114","14","5","100.0%","80.0%","7.70","B+ (3.60)","N/A"
"Murakami, Hidenori","SE 101B - Mechanics II: Dynamics (A)","SP14","54","19","63.2%","42.1%","7.34","B- (2.79)","B- (2.73)"
"Bazilevs, Yuri","SE 101C - Mechanics III: Vibrations (A)","SP14","104","44","83.7%","93.0%","7.82","B+ (3.37)","B (3.28)"
"Asaro, Robert J","SE 102 - Numricl,Computnl&GraphclTls I (A)","SP14","178","76","45.3%","29.3%","8.14","B (3.27)","B- (2.99)"
"Nemat-Nasser, Siavouche","SE 110A - Solid Mechanics I (A)","SP14","75","23","100.0%","95.7%","6.50","B+ (3.57)","B+ (3.44)"
"Zhu, Qiang","SE 110B - Solid Mechanics II (A)","SP14","169","67","93.8%","87.5%","6.30","B+ (3.44)","B- (2.93)"
"Mosqueda, Gilberto","SE 130B - Structural Analysis II (A)","SP14","137","96","92.7%","86.5%","8.48","B (3.27)","B (3.22)"
"Qiao, Yu","SE 140 - Structures & Materials Lab (A)","SP14","125","52","83.7%","75.5%","9.07","B+ (3.60)","B (3.28)"
"Van Den Einde, Yael Dahlia","SE 140 - Structures & Materials Lab (A)","SP14","125","48","87.0%","84.8%","8.72","B+ (3.60)","B (3.28)"
"Shing, P. Benson","SE 151B - Design of Prestressed Concrete (A)","SP14","104","35","91.2%","85.3%","10.74","B (3.21)","C+ (2.70)"
"Noel, Shane N","SE 152 - Seismic Design of Structures (A)","SP14","96","41","87.5%","72.5%","11.35","B (3.28)","B+ (3.32)"
"Uang, Chia-Ming","SE 152 - Seismic Design of Structures (A)","SP14","96","37","94.4%","100.0%","10.78","B (3.25)","B+ (3.32)"
"Kosmatka, John B","SE 160B - Aerospace Structural Mechs II (A)","SP14","81","65","93.8%","95.4%","10.28","B (3.00)","B- (2.73)"
"Lanza Di Scalea, Francesco","SE 163 - Nondestructive Evaluation (A)","SP14","63","46","97.8%","95.7%","5.39","B+ (3.65)","B (3.28)"
"Todd, Michael","SE 168 - Structural Sys Test/Model Corr (A)","SP14","5","5","100.0%","100.0%","8.50","B+ (3.50)","N/A"
"Kim, Hyonny","SE 171 - Aerospace Structures Repair (A)","SP14","30","21","100.0%","100.0%","7.45","B+ (3.40)","B- (2.99)"
"Hutchinson, Tara","SE 182 - Foundation Engineering (A)","SP14","24","21","100.0%","81.0%","8.79","B (3.11)","B- (2.79)"
"Hutchinson, Tara","SE 184 - Ground Improvement (A)","SP14","16","15","86.7%","86.7%","8.90","B- (2.93)","N/A"
"Qiao, Yu","SE 2 - Structural Materials (A)","SP14","186","53","63.5%","55.8%","5.81","B (3.08)","B (3.05)"
"Qiao, Yu","SE 2L - Stuctural Materials Lab (A)","SP14","135","43","84.6%","69.2%","5.62","B+ (3.66)","B (3.21)"
"Kim, Hyonny","SE 87 - Freshman Seminar (A)","SP14","12","6","100.0%","100.0%","0.50","N/A","N/A"
"Van Den Einde, Yael Dahlia","SE 1 - Intro. to Structures & Design (A)","WI14","248","149","72.4%","74.5%","6.99","B+ (3.31)","B- (2.93)"
"Cai, Shengqiang","SE 101A - Mechanics I: Statics (A)","WI14","54","18","88.9%","77.8%","6.88","B+ (3.44)","B+ (3.32)"
"Van Den Einde, Yael Dahlia","SE 101B - Mechanics II: Dynamics (A)","WI14","112","79","90.7%","89.3%","10.14","B (3.08)","C+ (2.50)"
"Murakami, Hidenori","SE 101C - Mechanics III: Vibrations (A)","WI14","14","6","80.0%","40.0%","7.30","C+ (2.60)","N/A"
"Lanza Di Scalea, Francesco","SE 110A - Solid Mechanics I (A)","WI14","125","101","90.0%","61.0%","8.21","B (3.02)","B- (2.93)"
"Shing, P. Benson","SE 111B - Steel Bridge Design Comp B (A)","WI14","11","6","100.0%","100.0%","8.90","A (4.00)","N/A"
"Van Den Einde, Yael Dahlia","SE 112B - Concrete Canoe Design Comp B (B)","WI14","21","12","63.6%","100.0%","6.90","B+ (3.60)","B+ (3.62)"
"Zhu, Qiang","SE 115 - Fluid Mechanics/Structural Eng (B)","WI14","131","65","93.8%","95.3%","5.78","B+ (3.35)","B (3.12)"
"Kuester, Falko","SE 120 - Eng Graph/Comp Aided Struc Des (A)","WI14","133","79","75.7%","75.7%","8.16","B+ (3.51)","A- (3.71)"
"Mosqueda, Gilberto","SE 130A - Structural Analysis I (A)","WI14","144","107","94.4%","83.2%","9.74","B (3.08)","B- (2.90)"
"Krysl, Petr","SE 131 - Finite Element Analysis (A)","WI14","126","116","80.2%","87.1%","7.30","B+ (3.33)","B+ (3.51)"
"Bisagni, Chiara","SE 142 - Design of Composite Structures (A)","WI14","28","22","95.5%","90.9%","6.88","B+ (3.32)","B (3.29)"
"Restrepo, Jose","SE 151A - Design of Reinforced Concrete (A)","WI14","114","103","91.3%","71.8%","11.91","B (3.12)","B (3.07)"
"Kosmatka, John B","SE 160A - Aerospace Structural Mechs I (A)","WI14","86","82","97.5%","91.4%","10.30","B (3.05)","B- (2.81)"
"Fox, Patrick Joseph","SE 181 - Geotechnical Engineering (A)","WI14","66","39","97.4%","100.0%","7.96","B+ (3.45)","B- (2.80)"
"Kuester, Falko","SE 9 - Algorithims&Programming for SE (A)","WI14","189","101","68.8%","51.6%","8.63","B+ (3.36)","B (3.23)"
"Sander, Andrew Christopher","SE 101A - Mechanics I: Statics (A)","FA13","144","57","94.4%","98.1%","10.06","B (3.07)","C+ (2.53)"
"Hoger Conn, Anne","SE 101B - Mechanics II: Dynamics (A)","FA13","17","7","85.7%","85.7%","9.64","B (3.14)","N/A"
"Murakami, Hidenori","SE 101C - Mechanics III: Vibrations (A)","FA13","40","15","92.9%","50.0%","9.42","B (3.15)","C+ (2.59)"
"Van Den Einde, Yael Dahlia","SE 103 - Conceptual Structural Design (A)","FA13","148","89","84.1%","69.3%","7.86","B+ (3.33)","B- (2.78)"
"Cai, Shengqiang","SE 110A - Solid Mechanics I (A)","FA13","22","5","100.0%","60.0%","7.30","B (3.20)","B+ (3.51)"
"Shing, P. Benson","SE 111A - Steel Bridge Design Comp A (A)","FA13","12","4","75.0%","100.0%","5.50","B (3.25)","N/A"
"Van Den Einde, Yael Dahlia","SE 112A - Concrete Canoe Design Comp A (A)","FA13","22","15","84.6%","100.0%","4.00","B+ (3.69)","B+ (3.59)"
"Krysl, Petr","SE 121 - Computatnl&Graphical Tools II (A)","FA13","120","88","72.4%","88.5%","6.99","B (3.23)","B (3.03)"
"Conte, Joel P","SE 125 - Stats, Probability&Reliability (A)","FA13","133","51","74.0%","90.0%","9.78","B (3.15)","B- (2.91)"
"Uang, Chia-Ming","SE 150 - Design of Steel Structures (A)","FA13","114","52","92.0%","94.0%","11.00","B (3.26)","B- (2.71)"
"Kosmatka, John B","SE 160B - Aerospace Structural Mechs II (A)","FA13","83","76","88.2%","78.9%","11.59","B- (2.86)","B- (2.76)"
"Qiao, Yu","SE 2 - Structural Materials (A)","FA13","57","20","84.2%","52.6%","7.03","B+ (3.32)","B (3.06)"
"Lubarda, Vlado","SE 101B - Mechanics II: Dynamics (A)","S213","30","5","100.0%","80.0%","8.90","B (3.20)","B- (2.79)"
"Cover, Jennifer Lisa","SE 154 - Design of Timber Structures (A)","S213","36","8","100.0%","100.0%","8.75","A- (3.75)","B (3.29)"
"Kad, Bimal K.","SE 2 - Structural Materials (A)","S213","33","6","100.0%","83.3%","8.50","B- (2.83)","B (3.12)"
"Kad, Bimal K.","SE 1 - Intro. to Structures & Design (A)","S113","15","6","83.3%","33.3%","4.50","B+ (3.33)","N/A"
"Lubarda, Vlado","SE 101A - Mechanics I: Statics (A)","S113","27","9","100.0%","100.0%","7.25","B+ (3.33)","C+ (2.59)"
"Hoger Conn, Anne","SE 101B - Mechanics II: Dynamics (A)","SP13","43","11","90.9%","72.7%","9.59","B- (2.82)","C+ (2.31)"
"Mosqueda, Gilberto","SE 101C - Mechanics III: Vibrations (A)","SP13","73","28","75.0%","46.4%","7.61","B (3.14)","B (3.08)"
"Asaro, Robert J","SE 102 - Numricl,Computnl&GraphclTls I (A)","SP13","128","41","31.7%","19.5%","7.33","B+ (3.32)","B- (2.99)"
"Nemat-Nasser, Siavouche","SE 110A - Solid Mechanics I (A)","SP13","36","9","100.0%","77.8%","5.61","B+ (3.33)","B (3.03)"
"Zhu, Qiang","SE 110B - Solid Mechanics II (A)","SP13","145","40","97.4%","100.0%","6.45","B+ (3.39)","B (3.05)"
"Mosqueda, Gilberto","SE 130B - Structural Analysis II (A)","SP13","137","54","77.8%","53.7%","10.69","B (3.02)","B- (2.71)"
"Qiao, Yu","SE 140 - Structures & Materials Lab (A)","SP13","132","42","53.7%","43.9%","9.67","B+ (3.63)","B (3.13)"
"Shing, P. Benson","SE 151B - Design of Prestressed Concrete (A)","SP13","104","25","96.0%","88.0%","8.58","B (3.13)","B- (2.79)"
"Restrepo, Jose","SE 152 - Seismic Design of Structures (A)","SP13","88","20","95.0%","85.0%","9.80","B (3.28)","B (3.12)"
"Uang, Chia-Ming","SE 152 - Seismic Design of Structures (A)","SP13","88","20","100.0%","100.0%","10.00","B (3.26)","B (3.12)"
"Kosmatka, John B","SE 160A - Aerospace Structural Mechs I (A)","SP13","99","31","87.1%","74.2%","10.56","B- (2.73)","B- (2.78)"
"Lanza Di Scalea, Francesco","SE 163 - Nondestructive Evaluation (A)","SP13","62","35","97.1%","97.1%","5.36","B+ (3.70)","B+ (3.32)"
"Hutchinson, Tara","SE 182 - Foundation Engineering (A)","SP13","29","14","100.0%","85.7%","5.21","B+ (3.38)","C+ (2.53)"
"Hutchinson, Tara","SE 184 - Ground Improvement (A)","SP13","17","10","90.0%","80.0%","5.39","B (3.22)","N/A"
"Qiao, Yu","SE 2 - Structural Materials (A)","SP13","179","64","73.4%","42.2%","6.03","B+ (3.31)","B- (2.78)"
"Van Den Einde, Yael Dahlia","SE 1 - Intro. to Structures & Design (A)","WI13","257","211","85.8%","83.4%","6.21","B+ (3.37)","B- (2.95)"
"Hoger Conn, Anne","SE 101A - Mechanics I: Statics (A)","WI13","40","22","95.5%","95.5%","7.68","B (3.23)","C+ (2.64)"
"Van Den Einde, Yael Dahlia","SE 101B - Mechanics II: Dynamics (A)","WI13","84","71","90.1%","84.5%","10.36","B (3.07)","C+ (2.59)"
"Murakami, Hidenori","SE 101C - Mechanics III: Vibrations (A)","WI13","18","9","55.6%","77.8%","5.83","C+ (2.63)","N/A"
"Stewart, Lauren Krista","SE 110A - Solid Mechanics I (A)","WI13","74","41","100.0%","97.6%","7.04","B+ (3.65)","B (3.16)"
"Shing, P. Benson","SE 111B - Steel Bridge Design Comp B (A)","WI13","10","6","100.0%","66.7%","3.83","B+ (3.67)","N/A"
"Van Den Einde, Yael Dahlia","SE 112B - Concrete Canoe Design Comp B (A)","WI13","15","7","85.7%","71.4%","5.36","B+ (3.43)","N/A"
"Zhu, Qiang","SE 115 - Fluid Mechanics/Structural Eng (A)","WI13","153","54","92.5%","94.3%","5.73","B+ (3.44)","B- (2.98)"
"Kuester, Falko","SE 120 - Eng Graph/Comp Aided Struc Des (A)","WI13","123","64","81.3%","59.4%","9.47","B+ (3.65)","A- (3.91)"
"Uang, Chia-Ming","SE 130A - Structural Analysis I (A)","WI13","153","56","96.4%","96.4%","12.57","B (3.02)","B- (3.00)"
"Krysl, Petr","SE 131 - Finite Element Analysis (A)","WI13","136","117","72.4%","80.2%","8.74","B (3.04)","C+ (2.61)"
"Kosmatka, John B","SE 142 - Design of Composite Structures (A)","WI13","36","21","95.0%","95.0%","8.30","B (3.15)","B (3.11)"
"Restrepo, Jose","SE 151A - Design of Reinforced Concrete (A)","WI13","102","60","87.5%","76.8%","11.23","B (3.11)","B (3.10)"
"Kim, Hyonny","SE 171 - Aerospace Structures Repair (A)","WI13","26","23","95.7%","100.0%","7.80","B+ (3.30)","B (3.04)"
"Fox, Patrick Joseph","SE 181 - Geotechnical Engineering (A)","WI13","35","16","100.0%","100.0%","6.10","B+ (3.50)","B (3.03)"
"Kuester, Falko","SE 9 - Algorithims&Programming for SE (A)","WI13","153","73","75.0%","56.9%","6.89","B+ (3.67)","B+ (3.52)"
"Van Den Einde, Yael Dahlia","SE 101A - Mechanics I: Statics (A)","FA12","101","71","95.8%","98.6%","9.06","B (3.15)","B- (2.77)"
"Lubarda, Vlado","SE 101C - Mechanics III: Vibrations (A)","FA12","63","18","81.3%","81.3%","10.63","B (3.27)","C+ (2.55)"
"Van Den Einde, Yael Dahlia","SE 103 - Conceptual Structural Design (A)","FA12","142","125","90.2%","70.7%","9.36","B+ (3.35)","B- (2.91)"
"Murakami, Hidenori","SE 110A - Solid Mechanics I (A)","FA12","32","12","100.0%","72.7%","8.06","B+ (3.55)","B (3.16)"
"Shing, P. Benson","SE 111A - Steel Bridge Design Comp A (A)","FA12","16","8","75.0%","87.5%","4.75","B+ (3.38)","N/A"
"Van Den Einde, Yael Dahlia","SE 112A - Concrete Canoe Design Comp A (A)","FA12","15","7","83.3%","66.7%","4.50","B+ (3.50)","N/A"
"Krysl, Petr","SE 121 - Computatnl&Graphical Tools II (A)","FA12","126","117","59.8%","80.3%","7.26","B (3.26)","B (3.17)"
"Koo, Simon Paul","SE 125 - Stats, Probability&Reliability (B)","FA12","152","62","68.9%","82.0%","6.89","B (3.03)","B- (2.81)"
"Uang, Chia-Ming","SE 150 - Design of Steel Structures (A)","FA12","117","59","98.1%","100.0%","10.24","B (3.02)","B- (2.84)"
"Kosmatka, John B","SE 160B - Aerospace Structural Mechs II (A)","FA12","99","29","96.0%","80.0%","11.22","B (3.00)","B- (2.70)"
"Elgamal, Ahmed","SE 180 - Earthquake Engineering (A)","FA12","74","37","82.4%","88.2%","6.62","B+ (3.35)","B (3.24)"
"Kad, Bimal K.","SE 2 - Structural Materials (A)","FA12","63","37","62.2%","24.3%","8.28","B- (2.86)","B- (2.93)"
"Lanza Di Scalea, Francesco","SE 87 - Freshman Seminar (A)","FA12","10","3","100.0%","100.0%","0.50","N/A","N/A"
"Lubarda, Vlado","SE 101B  - Mechanics II: Dynamics         (A)","S212","12","4","100.0%","100.0%","14.50","B- (2.75)","N/A"
"Lubarda, Vlado","SE 101B  - Mechanics II: Dynamics         (A)","S212","33","10","100.0%","100.0%","11.10","B- (2.80)","C+ (2.61)"
"Lubarda, Vlado","SE 110A  - Solid Mechanics I              (A)","S212","21","6","100.0%","100.0%","11.50","B (3.17)","B- (2.71)"
"Lubarda, Vlado","SE 110A  - Solid Mechanics I              (A)","S212","32","8","100.0%","87.5%","10.00","B+ (3.63)","B- (2.71)"
"Cover, Jennifer Lisa","SE 154   - Design of Timber Structures    (A)","S212","50","7","100.0%","100.0%","11.93","A- (3.71)","B+ (3.38)"
"Lubarda, Vlado","SE 101A  - Mechanics I: Statics           (A)","S112","52","15","93.3%","100.0%","9.17","B+ (3.47)","B- (2.78)"
"Lubarda, Vlado","SE 101A  - Mechanics I: Statics           (A)","S112","26","9","100.0%","100.0%","9.83","B (3.25)","B- (2.78)"
"Koutromanos, Ioannis","SE 130B  - Structural Analysis II         (A)","S112","18","5","100.0%","100.0%","9.30","B (3.20)","N/A"
"Kad, Bimal K.","SE 2   - Structural Materials           (A)","S112","78","30","86.2%","82.8%","10.43","B (3.07)","C+ (2.56)"
"Hoger Conn, Anne","SE 101B  - Mechanics II: Dynamics         (B)","SP12","36","11","81.8%","100.0%","7.95","B (3.00)","B- (2.88)"
"Hoger Conn, Anne","SE 101B  - Mechanics II: Dynamics         (B)","SP12","134","52","98.0%","98.0%","8.88","B+ (3.42)","B- (2.88)"
"Todd, Michael","SE 101C  - Mechanics III: Vibrations      (A)","SP12","54","18","83.3%","82.4%","5.94","B (3.29)","B (3.04)"
"Todd, Michael","SE 101C  - Mechanics III: Vibrations      (A)","SP12","130","55","80.0%","80.0%","8.68","B- (2.80)","B (3.04)"
"Asaro, Robert J","SE 102   - Numricl,Computnl&GraphclTls I  (A)","SP12","138","59","52.5%","42.4%","9.02","B+ (3.46)","B+ (3.69)"
"Nemat-Nasser, Siavouche","SE 110A  - Solid Mechanics I              (A)","SP12","21","7","100.0%","85.7%","6.50","B+ (3.43)","B- (2.82)"
"Nemat-Nasser, Siavouche","SE 110A  - Solid Mechanics I              (A)","SP12","103","46","95.5%","81.8%","6.20","B+ (3.36)","B- (2.82)"
"Zhu, Qiang","SE 110B  - Solid Mechanics II             (B)","SP12","148","63","90.5%","84.1%","7.10","B (3.27)","B (3.18)"
"Bazilevs, Yuri","SE 130B  - Structural Analysis II         (A)","SP12","122","59","81.4%","81.4%","9.57","B (3.03)","B (3.02)"
"Qiao, Yu","SE 140   - Structures & Materials Lab     (A)","SP12","121","44","86.4%","75.0%","9.73","B+ (3.60)","B+ (3.35)"
"Shing, P. Benson","SE 151B  - Design of Prestressed Concrete (A)","SP12","107","35","93.9%","90.9%","11.41","B (3.14)","C (2.28)"
"Restrepo, Jose","SE 152   - Seismic Design of Structures   (A)","SP12","100","31","87.1%","90.0%","11.79","B+ (3.40)","B (3.29)"
"Uang, Chia-Ming","SE 152   - Seismic Design of Structures   (A)","SP12","100","33","90.3%","100.0%","11.98","B+ (3.40)","B (3.29)"
"Kosmatka, John B","SE 160A  - Aerospace Structural Mechs I   (A)","SP12","114","42","90.5%","76.2%","9.74","B (3.28)","B- (2.76)"
"Lanza Di Scalea, Francesco","SE 163   - Nondestructive Evaluation      (A)","SP12","49","42","100.0%","100.0%","5.36","B+ (3.55)","B+ (3.62)"
"Todd, Michael","SE 168   - Structural Sys Test/Model Corr (A)","SP12","9","6","83.3%","100.0%","10.83","A- (3.75)","N/A"
"Qiao, Yu","SE 2   - Structural Materials           (A)","SP12","172","73","50.7%","37.0%","6.22","B (3.08)","B- (2.97)"
"Hoger Conn, Anne","SE 101A  - Mechanics I: Statics           (A)","WI12","136","67","95.5%","97.0%","6.89","B+ (3.57)","C+ (2.42)"
"Hoger Conn, Anne","SE 101A  - Mechanics I: Statics           (A)","WI12","23","5","100.0%","80.0%","6.50","B (3.20)","C+ (2.42)"
"Hoger Conn, Anne","SE 101A  - Mechanics I: Statics           (A)","WI12","20","10","100.0%","100.0%","6.50","B+ (3.56)","C+ (2.42)"
"Hoger Conn, Anne","SE 101A  - Mechanics I: Statics           (B)","WI12","136","67","95.5%","97.0%","6.89","B+ (3.57)","C+ (2.42)"
"Hoger Conn, Anne","SE 101A  - Mechanics I: Statics           (B)","WI12","22","9","88.9%","100.0%","10.72","B (3.13)","C+ (2.42)"
