"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Hill, Kimloan T.V.","LIHL 124F - Int Vietnamese/Vietnamese Spkr (A)","FA16","15","8","100.0%","100.0%","6.21","A- (3.71)","N/A"
"Alicio, Atilio","LIHL 132F - Adv Filipino/Filipino Spkrs (A)","FA16","23","15","100.0%","100.0%","3.30","B+ (3.46)","B+ (3.46)"
"Hill, Kimloan T.V.","LIHL 134F - Adv Vietnamese/Vietnamese Spkr (A)","FA16","13","4","100.0%","100.0%","7.50","A- (3.75)","N/A"
"Guajardo, Gustavo Ariel","LIGN 101 - Introduction/Study of Language (A)","S116","8","8","87.5%","87.5%","6.79","B- (2.86)","N/A"
"Namboodiripad, Savithry","LIGN 8 - Languages & Cultures/America (A)","S116","47","44","81.4%","88.4%","3.88","B+ (3.66)","B+ (3.66)"
"Lepic, Ryan C","LIGN 120 - Morphology (A)","SP16","65","53","90.6%","92.5%","5.18","B (3.13)","B- (2.91)"
"Caponigro, Ivano","LIGN 130 - Semantics (A)","SP16","61","34","94.1%","91.2%","4.50","B (3.29)","B (3.16)"
"Moore, John C.","LIGN 150 - Historical Linguistics (A)","SP16","31","19","100.0%","100.0%","5.72","B+ (3.61)","B (3.26)"
"Caballero, Gabriela Hernandez","LIGN 152 - Indigenous Languages/Americas (A)","SP16","13","3","100.0%","100.0%","8.50","B+ (3.67)","N/A"
"Hwang, So-One Kim","LIGN 170 - Psycholinguistics (A)","SP16","55","44","93.2%","84.1%","3.98","B+ (3.49)","N/A"
"Mayberry, Rachel","LIGN 171 - Child Language Acquisition (A)","SP16","57","52","98.1%","90.4%","4.65","B (3.14)","B (3.27)"
"Kluender, Robert","LIGN 4 - Language as a Cognitive System (A)","SP16","28","24","95.8%","100.0%","4.33","B (3.00)","B- (2.89)"
"Goodall, Grant Todd","LIGN 5 - Linguistics of Invented Lang (A)","SP16","29","20","100.0%","100.0%","2.80","A- (3.70)","B (3.21)"
"Alicio, Atilio","LIHL 112P - Filipino for Filipino Speakers (A)","SP16","21","6","100.0%","100.0%","2.50","B (3.20)","B+ (3.36)"
"Hill, Kimloan T.V.","LIHL 114P - Beginning Vietnamese for Vietn (A)","SP16","18","8","100.0%","100.0%","3.17","B+ (3.40)","N/A"
"Sadegholvad, Elham","LIHL 117P - Persian for Persian Speakers (A)","SP16","13","5","100.0%","100.0%","7.30","B+ (3.50)","N/A"
"Moore, John C.","LIHL 119P - Hindi for Hindi Speakers (A)","SP16","9","5","80.0%","100.0%","4.50","A- (3.80)","N/A"
"Hill, Kimloan T.V.","LIHL 124P - Int Vietnamese/Vietnamese Spkr (A)","SP16","15","5","100.0%","100.0%","1.70","A- (3.75)","N/A"
"Alicio, Atilio","LIHL 132P - Adv Filipino/Filipino Spkrs (A)","SP16","27","11","100.0%","100.0%","2.50","A- (3.88)","B+ (3.53)"
"Hill, Kimloan T.V.","LIHL 134P - Adv Vietnamese/Vietnamese Spkr (A)","SP16","15","10","90.0%","90.0%","4.50","A (4.00)","N/A"
"Lepic, Ryan C","LIGN 101 - Introduction/Study of Language (A)","WI16","65","61","98.3%","100.0%","3.14","B+ (3.65)","B+ (3.48)"
"Bakovic, Eric John","LIGN 111 - Phonology I (A)","WI16","50","44","95.5%","100.0%","5.94","B+ (3.49)","B+ (3.52)"
"Garellek, Marc","LIGN 112 - Speech Sounds&Speech Disorders (A)","WI16","23","22","100.0%","100.0%","3.95","B+ (3.33)","B (3.20)"
"Munoz Sanchez, Alicia","LIGN 119 - 1st&2nd Lang Lrn:Child to Adol (A)","WI16","45","28","92.3%","96.2%","3.65","B+ (3.54)","B+ (3.32)"
"Goodall, Grant Todd","LIGN 121 - Syntax I (A)","WI16","62","45","95.3%","83.7%","5.02","B (3.29)","B (3.06)"
"Kluender, Robert","LIGN 155 - Evolution of Language (A)","WI16","33","29","93.1%","96.6%","6.78","B (3.28)","B (3.08)"
"Kehler, Andrew Scott","LIGN 17 - Making and Breaking Codes (A)","WI16","90","48","95.6%","100.0%","3.55","B+ (3.51)","B (3.07)"
"Rose, Sharon","LIGN 177 - Multilingualism (A)","WI16","42","24","87.0%","100.0%","5.50","B+ (3.43)","B- (2.90)"
"Mayberry, Rachel","LIGN 7 - Sign Language and its Culture (A)","WI16","39","37","78.4%","89.2%","4.21","B- (2.91)","B- (2.81)"
"Alicio, Atilio","LIHL 112W - Filipino for Filipino Speakers (A)","WI16","15","10","100.0%","100.0%","4.06","A- (3.75)","N/A"
"Hill, Kimloan T.V.","LIHL 114W - Beginning Vietnamese for Vietn (A)","WI16","25","14","100.0%","92.9%","3.79","A- (3.82)","B+ (3.47)"
"Hill, Kimloan T.V.","LIHL 114W - Beginning Vietnamese for Vietn (B)","WI16","13","6","100.0%","100.0%","3.17","A- (3.83)","N/A"
"Moore, John C.","LIHL 115W - Korean for Korean Speakers (A)","WI16","19","11","90.9%","90.9%","4.10","A- (3.89)","N/A"
"Sadegholvad, Elham","LIHL 117W - Persian for Persian Speakers (A)","WI16","12","8","100.0%","100.0%","3.75","A (4.00)","N/A"
"Moore, John C.","LIHL 119W - Hindi for Hindi Speakers (A)","WI16","21","12","100.0%","100.0%","3.70","B+ (3.67)","B+ (3.65)"
"Alicio, Atilio","LIHL 132W - Adv Filipino/Filipino Spkrs (A)","WI16","13","6","100.0%","100.0%","2.50","B+ (3.67)","N/A"
"Bakovic, Eric John","LIGN 101 - Introduction/Study of Language (A)","FA15","79","67","95.5%","95.5%","4.95","B+ (3.34)","B (3.23)"
"Seyfarth, Scott James","LIGN 110 - Phonetics (A)","FA15","68","57","96.5%","96.5%","4.46","B+ (3.49)","B+ (3.57)"
"Cohn, Neil Thomas","LIGN 118 - The Language of Comics (A)","FA15","33","23","95.5%","95.5%","5.41","B+ (3.64)","B (3.30)"
"Lott, Margaret S.","LIGN 144 - Discourse Analysis: ASL Poetr (A)","FA15","24","17","100.0%","100.0%","4.63","B+ (3.44)","B (3.29)"
"Kehler, Andrew Scott","LIGN 160 - Pragmatics (A)","FA15","32","23","78.3%","95.7%","4.59","B (3.17)","B- (2.94)"
"Ackerman, Farrell","LIGN 176 - Language/Politics&Advertising (A)","FA15","34","22","95.5%","95.5%","5.50","B+ (3.59)","B (3.26)"
"Kluender, Robert","LIGN 181 - Lang Processing in the Brain (A)","FA15","25","23","91.3%","100.0%","7.11","B (3.13)","B- (2.98)"
"Caballero, Gabriela Hernandez","LIGN 8 - Languages & Cultures/America (A)","FA15","183","104","81.2%","95.0%","3.81","B+ (3.60)","B+ (3.34)"
"Alicio, Atilio","LIHL 112F - Filipino for Filipino Speakers (A)","FA15","28","13","100.0%","100.0%","2.32","B+ (3.60)","B+ (3.37)"
"Hill, Kimloan T.V.","LIHL 114F - Beginning Vietnamese for Vietn (A)","FA15","21","13","100.0%","100.0%","4.81","A- (3.80)","B+ (3.41)"
"Hill, Kimloan T.V.","LIHL 114F - Beginning Vietnamese for Vietn (B)","FA15","12","7","100.0%","100.0%","4.50","B+ (3.67)","N/A"
"Moore, John C.","LIHL 115 - Korean for Korean Speakers (A)","FA15","10","3","66.7%","100.0%","7.17","C (2.00)","N/A"
"Sadegholvad, Elham","LIHL 117 - Persian for Persian Speakers (A)","FA15","12","8","100.0%","100.0%","3.00","A- (3.86)","N/A"
"Timalsina, Gayatri Devi","LIHL 119 - Hindi for Hindi Speakers (A)","FA15","25","10","100.0%","70.0%","2.10","A- (3.75)","A- (3.87)"
"Alicio, Atilio","LIHL 132 - Adv Filipino for Filip Speaker (A)","FA15","16","8","100.0%","100.0%","3.75","B+ (3.50)","N/A"
"Hill, Kimloan T.V.","LIHL 134 - Adv Vietnamese for Viet Speakr (A)","FA15","10","10","100.0%","100.0%","6.10","A- (3.90)","N/A"
"Kim, Boyoung","LIGN 101 - Introduction/Study of Language (A)","S115","26","11","80.0%","60.0%","3.90","A- (3.89)","B+ (3.46)"
"El Cheddadi, Youniss","LIAB 1F - Intermediate Arabic Conversatn (A)","SP15","11","7","100.0%","83.3%","5.50","B+ (3.67)","N/A"
"Schane, Sanford A.","LIGN 105 - Law and Language (A)","SP15","45","21","95.0%","95.0%","3.10","B (3.25)","B (3.16)"
"Baglini, Rebekah Brita","LIGN 120 - Morphology (A)","SP15","72","62","69.4%","58.1%","5.43","B (3.13)","B (3.12)"
"Baglini, Rebekah Brita","LIGN 130 - Semantics (A)","SP15","55","49","89.8%","67.3%","4.67","B+ (3.43)","B+ (3.30)"
"Mayberry, Rachel","LIGN 148 - Psycholinguistics of Sign Lang (A)","SP15","39","36","94.4%","97.2%","5.24","B (3.17)","B+ (3.32)"
"Garellek, Marc","LIGN 175 - Sociolinguistics (A)","SP15","69","62","98.4%","100.0%","3.87","B+ (3.48)","B+ (3.49)"
"Kluender, Robert","LIGN 179 - Second Lang Acquisition Resrc (A)","SP15","28","24","100.0%","100.0%","6.60","B+ (3.46)","B+ (3.52)"
"Caballero, Gabriela Hernandez","LIGN 8 - Languages & Cultures/America (A)","SP15","141","55","85.2%","94.4%","3.78","B+ (3.49)","B+ (3.33)"
"Rose, Sharon","LIGN 87 - Freshman Seminar (A)","SP15","14","7","85.7%","100.0%","1.64","N/A","N/A"
"Alicio, Atilio","LIHL 112 - Filipino for Filipino Speakers (A)","SP15","22","11","90.9%","100.0%","4.86","B+ (3.44)","B (3.29)"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers (A)","SP15","13","5","100.0%","100.0%","4.10","B+ (3.50)","N/A"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers (B)","SP15","13","6","100.0%","100.0%","4.90","B+ (3.60)","N/A"
"Moore, John C.","LIHL 115 - Korean for Korean Speakers (A)","SP15","12","3","100.0%","100.0%","9.17","B+ (3.67)","N/A"
"Sadegholvad, Elham","LIHL 117 - Persian for Persian Speakers (A)","SP15","20","3","100.0%","100.0%","2.50","A (4.00)","B+ (3.52)"
"Timalsina, Gayatri Devi","LIHL 119 - Hindi for Hindi Speakers (A)","SP15","15","4","100.0%","100.0%","1.00","A (4.00)","N/A"
"Alicio, Atilio","LIHL 132 - Adv Filipino for Filip Speaker (A)","SP15","20","10","100.0%","100.0%","4.28","B+ (3.67)","B+ (3.63)"
"Hill, Kimloan T.V.","LIHL 134 - Adv Vietnamese for Viet Speakr (A)","SP15","17","5","100.0%","100.0%","4.00","A (4.00)","N/A"
"Baglini, Rebekah Brita","LIGN 101 - Introduction/Study of Language (A)","WI15","56","38","81.6%","78.9%","5.50","B (3.03)","B (3.24)"
"Bakovic, Eric John","LIGN 111 - Phonology I (A)","WI15","46","29","76.9%","76.9%","5.94","B+ (3.54)","B (3.16)"
"Garellek, Marc","LIGN 112 - Speech Sounds&Speech Disorders (A)","WI15","43","39","94.9%","100.0%","4.87","B+ (3.59)","B+ (3.56)"
"Munoz Sanchez, Alicia","LIGN 119 - 1st&2nd Lang Lrn:Child to Adol (A)","WI15","30","14","92.9%","92.9%","4.04","A- (3.79)","B+ (3.38)"
"Moore, John C.","LIGN 121 - Syntax I (A)","WI15","44","22","81.8%","86.4%","7.77","B (3.18)","B (3.11)"
"Mata, Rodolfo","LIGN 143 - The Structure of Spanish (A)","WI15","31","14","92.9%","100.0%","3.21","B+ (3.64)","B (3.21)"
"Levy, Roger","LIGN 165 - Computational Linguistics (A)","WI15","32","22","85.7%","90.5%","5.10","B+ (3.53)","B+ (3.33)"
"Kehler, Andrew Scott","LIGN 17 - Making and Breaking Codes (A)","WI15","110","51","95.9%","93.9%","3.44","B+ (3.54)","B (3.09)"
"Kluender, Robert","LIGN 4 - Language as a Cognitive System (A)","WI15","31","29","82.8%","100.0%","3.26","B (3.23)","B (3.00)"
"Alicio, Atilio","LIHL 112 - Filipino for Filipino Speakers (A)","WI15","19","7","100.0%","100.0%","4.21","B (3.14)","N/A"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers (A)","WI15","23","15","100.0%","93.3%","3.70","B+ (3.56)","B+ (3.42)"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers (B)","WI15","12","9","100.0%","85.7%","2.21","B+ (3.40)","N/A"
"Moore, John C.","LIHL 115 - Korean for Korean Speakers (A)","WI15","14","9","87.5%","100.0%","3.75","A- (3.71)","N/A"
"Sadegholvad, Elham","LIHL 117 - Persian for Persian Speakers (A)","WI15","12","4","100.0%","100.0%","6.00","A (4.00)","N/A"
"Timalsina, Gayatri Devi","LIHL 119 - Hindi for Hindi Speakers (A)","WI15","16","11","100.0%","100.0%","4.90","A (4.00)","N/A"
"Alicio, Atilio","LIHL 132 - Adv Filipino for Filip Speaker (A)","WI15","17","7","100.0%","100.0%","4.17","B+ (3.60)","N/A"
"Levy, Roger","LIGN 101 - Introduction/Study of Language (A)","FA14","99","53","90.0%","80.0%","5.48","B (3.21)","B (3.19)"
"Baglini, Rebekah Brita","LIGN 108 - Languages of Africa (A)","FA14","30","22","95.2%","100.0%","3.30","B+ (3.60)","B (3.19)"
"Garellek, Marc","LIGN 110 - Phonetics (A)","FA14","72","50","93.8%","97.9%","5.22","B+ (3.37)","B+ (3.46)"
"Lott, Margaret S.","LIGN 146 - Sociolinguistics/Deaf Communit (A)","FA14","23","12","100.0%","100.0%","4.67","A- (3.75)","B+ (3.56)"
"Ackerman, Farrell","LIGN 176 - Language/Politics&Advertising (A)","FA14","45","22","68.4%","84.2%","4.39","B+ (3.63)","B+ (3.60)"
"Mayberry, Rachel","LIGN 7 - Sign Language and its Culture (A)","FA14","64","32","78.1%","78.1%","4.75","B (3.07)","B- (2.95)"
"Alicio, Atilio","LIHL 112 - Filipino for Filipino Speakers (A)","FA14","24","7","100.0%","100.0%","3.70","B+ (3.50)","B+ (3.46)"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers (A)","FA14","17","6","100.0%","100.0%","5.17","B+ (3.50)","N/A"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers (B)","FA14","12","6","100.0%","100.0%","3.70","A- (3.80)","N/A"
"Kang, In Sook","LIHL 115 - Korean for Korean Speakers (A)","FA14","9","5","100.0%","100.0%","4.10","A (4.00)","N/A"
"Sadegholvad, Elham","LIHL 117 - Persian for Persian Speakers (A)","FA14","9","5","100.0%","100.0%","3.30","A (4.00)","N/A"
"Timalsina, Gayatri Devi","LIHL 119 - Hindi for Hindi Speakers (A)","FA14","21","12","100.0%","90.0%","3.61","A- (3.89)","A- (3.74)"
"Alicio, Atilio","LIHL 132 - Adv Filipino for Filip Speaker (A)","FA14","11","4","100.0%","100.0%","3.17","A (4.00)","N/A"
"Hill, Kimloan T.V.","LIHL 134 - Adv Vietnamese for Viet Speakr (A)","FA14","16","4","100.0%","100.0%","4.00","B+ (3.50)","N/A"
"Moore, John C.","LIHL 135 - Adv Korean for Korean Speakers (A)","FA14","10","4","100.0%","100.0%","8.50","A (4.00)","N/A"
"Gillingham, Gwendolyn J","LIGN 101 - Introduction/Study of Language (A)","S114","18","16","93.8%","93.8%","5.00","A- (3.71)","N/A"
"Schane, Sanford A.","LIGN 105 - Law and Language (A)","SP14","44","18","100.0%","100.0%","4.13","B (3.27)","B (3.06)"
"Caballero, Gabriela Hernandez","LIGN 120 - Morphology (A)","SP14","68","56","61.8%","50.9%","5.54","B- (2.98)","C+ (2.62)"
"Caponigro, Ivano","LIGN 130 - Semantics (A)","SP14","79","47","91.5%","95.7%","4.29","B+ (3.62)","B- (2.99)"
"Lieberman, Amy M","LIGN 171 - Child Language Acquisition (A)","SP14","68","35","91.2%","94.1%","5.56","B+ (3.39)","B+ (3.32)"
"Lee, Leslie","LIGN 177 - Multilingualism (A)","SP14","37","28","100.0%","100.0%","3.79","B+ (3.57)","B (3.15)"
"Kluender, Robert","LIGN 180 - Lang Representation in Brain (A)","SP14","27","16","87.5%","87.5%","5.75","B+ (3.40)","B- (2.98)"
"Caballero, Gabriela Hernandez","LIGN 8 - Languages & Cultures/America (A)","SP14","68","29","79.3%","72.4%","4.36","B+ (3.47)","B (3.13)"
"Goodall, Grant Todd","LIGN 87 - Freshman Seminar (A)","SP14","15","9","100.0%","100.0%","0.94","N/A","N/A"
"Alicio, Atilio","LIHL 112 - Filipino for Filipino Speakers (A)","SP14","19","9","100.0%","100.0%","5.00","B+ (3.63)","N/A"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers (A)","SP14","15","9","88.9%","88.9%","5.61","B (3.13)","N/A"
"Kang, In Sook","LIHL 115 - Korean for Korean Speakers (A)","SP14","8","4","100.0%","100.0%","7.50","B+ (3.50)","N/A"
"Sadegholvad, Elham","LIHL 117 - Persian for Persian Speakers (A)","SP14","10","7","100.0%","100.0%","3.64","A (4.00)","N/A"
"Timalsina, Gayatri Devi","LIHL 119 - Hindi for Hindi Speakers (A)","SP14","15","8","100.0%","87.5%","3.50","A- (3.86)","N/A"
"Alicio, Atilio","LIHL 132 - Adv Filipino for Filip Speaker (A)","SP14","16","6","100.0%","100.0%","5.50","B+ (3.60)","N/A"
"Hill, Kimloan T.V.","LIHL 134 - Adv Vietnamese for Viet Speakr (A)","SP14","20","6","100.0%","100.0%","9.17","B+ (3.67)","B+ (3.62)"
"Moore, John C.","LIHL 135 - Adv Korean for Korean Speakers (A)","SP14","17","5","100.0%","100.0%","3.17","A (4.00)","N/A"
"Caponigro, Ivano","LIGN 101 - Introduction/Study of Language (A)","WI14","64","44","95.5%","97.7%","5.10","B+ (3.67)","B (3.29)"
"Bakovic, Eric John","LIGN 111 - Phonology I (A)","WI14","61","59","88.1%","93.2%","6.84","B (3.26)","B+ (3.37)"
"Cohn, Neil Thomas","LIGN 118 - The Language of Comics (A)","WI14","51","34","84.8%","90.9%","4.44","B+ (3.52)","B+ (3.54)"
"Munoz Sanchez, Alicia","LIGN 119 - 1st&2nd Lang Lrn:Child to Adol (A)","WI14","50","25","96.0%","96.0%","3.70","B+ (3.60)","B (3.17)"
"Caponigro, Ivano","LIGN 121 - Syntax I (A)","WI14","88","53","80.4%","90.2%","5.64","B (3.15)","B- (2.90)"
"Kehler, Andrew Scott","LIGN 17 - Making and Breaking Codes (A)","WI14","110","57","96.4%","96.4%","3.39","B+ (3.52)","B (3.00)"
"Morgan, Emily Ida Popper","LIGN 170 - Psycholinguistics (A)","WI14","40","24","83.3%","87.5%","5.83","B (3.29)","B (3.21)"
"Shelby, Karen Lee","LIGN 174 - Gender & Language in Society (A)","WI14","49","42","63.4%","70.7%","3.82","B+ (3.50)","B (3.19)"
"Kluender, Robert","LIGN 4 - Language as a Cognitive System (A)","WI14","40","37","91.9%","100.0%","4.66","B (3.16)","B (3.07)"
"Alicio, Atilio","LIHL 112 - Filipino for Filipino Speakers (A)","WI14","23","9","100.0%","100.0%","4.06","B+ (3.56)","B+ (3.42)"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers (A)","WI14","17","8","100.0%","100.0%","5.25","B+ (3.57)","N/A"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers (B)","WI14","20","9","100.0%","75.0%","5.50","A- (3.80)","B (3.26)"
"Kang, In Sook","LIHL 115 - Korean for Korean Speakers (A)","WI14","8","6","100.0%","83.3%","6.83","B+ (3.50)","N/A"
"Akjeje, Abdelhak","LIHL 116 - Arabic for Arabic Speakers (A)","WI14","11","6","83.3%","100.0%","5.17","A- (3.83)","N/A"
"Moore, John C.","LIHL 119 - Hindi for Hindi Speakers (A)","WI14","14","5","100.0%","100.0%","4.10","A (4.00)","N/A"
"Alicio, Atilio","LIHL 132 - Adv Filipino for Filip Speaker (A)","WI14","12","5","100.0%","100.0%","2.90","A- (3.75)","N/A"
"Salimi, Rana","LIHL 137 - Adv Persian for Persn Speakers (A)","WI14","12","5","100.0%","100.0%","6.10","A (4.00)","N/A"
"Cohn, Neil Thomas","LIGN 101 - Introduction/Study of Language (A)","FA13","104","72","84.7%","87.5%","5.04","B+ (3.36)","B (3.23)"
"Garellek, Marc","LIGN 110 - Phonetics (A)","FA13","62","43","95.3%","97.7%","4.83","B+ (3.44)","B (3.30)"
"Lott, Margaret S.","LIGN 144 - Discourse Analysis: ASL Poetr (A)","FA13","27","10","90.0%","90.0%","2.94","A- (3.80)","B+ (3.41)"
"Kluender, Robert","LIGN 155 - Evolution of Language (A)","FA13","36","28","92.9%","92.9%","6.29","B+ (3.54)","B (3.28)"
"Bakovic, Eric John","LIGN 175 - Sociolinguistics (A)","FA13","70","43","92.9%","97.6%","3.88","A- (3.75)","B+ (3.63)"
"Ackerman, Farrell","LIGN 176 - Language/Politics&Advertising (A)","FA13","57","34","83.9%","87.1%","5.63","B+ (3.39)","B+ (3.65)"
"Mayberry, Rachel","LIGN 7 - Sign Language and its Culture (A)","FA13","84","69","75.0%","80.9%","3.35","B (3.29)","C+ (2.59)"
"Alicio, Atilio","LIHL 112 - Filipino for Filipino Speakers (A)","FA13","20","8","100.0%","100.0%","4.50","B+ (3.43)","B+ (3.38)"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers (A)","FA13","17","6","100.0%","100.0%","6.50","A (4.00)","N/A"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers (B)","FA13","16","3","100.0%","100.0%","6.50","A (4.00)","N/A"
"Moore, John C.","LIHL 115 - Korean for Korean Speakers (A)","FA13","9","6","100.0%","100.0%","6.10","B+ (3.40)","N/A"
"Akjeje, Abdelhak","LIHL 116 - Arabic for Arabic Speakers (A)","FA13","8","4","100.0%","100.0%","3.50","B+ (3.50)","N/A"
"Sadegholvad, Elham","LIHL 117 - Persian for Persian Speakers (A)","FA13","18","10","100.0%","100.0%","4.10","A- (3.89)","N/A"
"Alicio, Atilio","LIHL 132 - Adv Filipino for Filip Speaker (A)","FA13","9","3","100.0%","100.0%","6.50","B+ (3.67)","N/A"
"Hill, Kimloan T.V.","LIHL 134 - Adv Vietnamese for Viet Speakr (A)","FA13","7","7","100.0%","100.0%","6.21","A (4.00)","N/A"
"Barkley, Christopher","LIGN 101 - Introduction/Study of Language (A)","S213","20","8","75.0%","100.0%","6.21","B (3.00)","B (3.17)"
"Moore, John C.","LIGN 147GS - Spanish Dialectology (A)","S113","16","4","66.7%","66.7%","3.17","A (4.00)","N/A"
"Moore, John C.","LIGN 187GS - Art Lang & Culture-Flamenco (A)","S113","16","3","66.7%","66.7%","3.17","B+ (3.67)","N/A"
"El Cheddadi, Youniss","LIAB 1F - Intermediate Arabic Conversatn (A)","SP13","12","3","100.0%","100.0%","3.83","B (3.00)","N/A"
"Schane, Sanford A.","LIGN 105 - Law and Language (A)","SP13","57","31","75.9%","75.9%","4.43","B (3.25)","B- (2.95)"
"Ackerman, Farrell","LIGN 120 - Morphology (A)","SP13","63","23","91.3%","82.6%","4.33","B+ (3.30)","B+ (3.38)"
"Caponigro, Ivano","LIGN 130 - Semantics (A)","SP13","74","41","95.1%","97.6%","4.50","B (3.22)","B (3.20)"
"Mayberry, Rachel","LIGN 148 - Psycholinguistics of Sign Lang (A)","SP13","44","18","88.9%","88.9%","4.83","B+ (3.44)","B (3.27)"
"Moore, John C.","LIGN 150 - Historical Linguistics (A)","SP13","48","27","92.6%","92.6%","5.58","B+ (3.52)","B+ (3.47)"
"Kluender, Robert","LIGN 181 - Lang Processing in the Brain (A)","SP13","35","28","96.4%","100.0%","7.50","B+ (3.43)","B (3.28)"
"Caballero, Gabriela Hernandez","LIGN 8 - Languages & Cultures/America (A)","SP13","76","27","84.6%","88.5%","3.42","B (3.10)","B (3.15)"
"Rose, Sharon","LIGN 87 - Freshman Seminar (A)","SP13","11","5","100.0%","100.0%","1.30","B+ (3.50)","N/A"
"Bakovic, Eric John","LIGN 87 - Freshman Seminar (B)","SP13","11","5","80.0%","100.0%","0.50","A (4.00)","N/A"
"Alicio, Atilio","LIHL 112 - Filipino for Filipino Speakers (A)","SP13","24","5","100.0%","100.0%","3.30","B+ (3.40)","B+ (3.31)"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers (A)","SP13","22","7","100.0%","100.0%","4.50","B (3.25)","B+ (3.59)"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers (B)","SP13","14","9","100.0%","100.0%","4.06","A (4.00)","N/A"
"Sadegholvad, Elham","LIHL 117 - Persian for Persian Speakers (A)","SP13","21","8","100.0%","100.0%","3.00","A (4.00)","B+ (3.69)"
"Hill, Kimloan T.V.","LIHL 134 - Adv Vietnamese for Viet Speakr (A)","SP13","18","7","100.0%","100.0%","5.93","A- (3.80)","N/A"
"Levy, Roger","LIGN 101 - Introduction/Study of Language (A)","WI13","58","27","88.9%","92.6%","5.02","B+ (3.50)","B+ (3.36)"
"Rose, Sharon","LIGN 111 - Phonology I (A)","WI13","50","24","79.2%","95.8%","6.17","B (3.13)","B- (2.84)"
"Munoz Sanchez, Alicia","LIGN 119 - 1st&2nd Lang Lrn:Child to Adol (A)","WI13","67","33","100.0%","96.7%","4.50","A- (3.72)","B+ (3.35)"
"Moore, John C.","LIGN 121 - Syntax I (A)","WI13","67","30","83.3%","96.7%","7.77","B (3.28)","B (3.10)"
"Colavin, Rebecca Irene Victoria","LIGN 141 - Language Structures (A)","WI13","10","6","83.3%","100.0%","5.17","B+ (3.67)","N/A"
"Kehler, Andrew Scott","LIGN 17 - Making and Breaking Codes (A)","WI13","132","59","91.2%","98.2%","3.92","B+ (3.49)","B- (2.98)"
"Levy, Roger","LIGN 170 - Psycholinguistics (A)","WI13","42","25","72.0%","84.0%","4.58","B+ (3.41)","B+ (3.38)"
"Rosenfelt, Lisa Frances","LIGN 174 - Gender & Language in Society (A)","WI13","61","34","85.3%","88.2%","3.15","B+ (3.53)","B+ (3.38)"
"Kluender, Robert","LIGN 4 - Language as a Cognitive System (A)","WI13","37","36","91.4%","97.1%","4.33","B (3.26)","B- (2.71)"
"Alicio, Atilio","LIHL 112 - Filipino for Filipino Speakers (A)","WI13","14","7","100.0%","100.0%","4.21","A (4.00)","N/A"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers (A)","WI13","24","15","100.0%","80.0%","3.83","A- (3.82)","B+ (3.54)"
"Hill, Kimloan T.V.","LIHL 114 - Vietnamese for Vietn Speakers (B)","WI13","20","10","88.9%","88.9%","4.50","A- (3.89)","B+ (3.54)"
"Moore, John C.","LIHL 115 - Korean for Korean Speakers (A)","WI13","5","4","100.0%","100.0%","3.00","A (4.00)","N/A"
"Sadegholvad, Elham","LIHL 117 - Persian for Persian Speakers (A)","WI13","24","12","100.0%","100.0%","3.67","A- (3.82)","A- (3.93)"
"Alicio, Atilio","LIHL 132 - Adv Filipino for Filip Speaker (A)","WI13","11","4","100.0%","100.0%","2.50","B (3.25)","N/A"
"Moore, John C.","LIHL 135 - Adv Korean for Korean Speakers (A)","WI13","11","5","100.0%","100.0%","4.90","A- (3.80)","N/A"
"Riebeling, Elke","LIGM 1D - German Conversation (A)","FA12","13","6","100.0%","100.0%","4.10","A- (3.75)","N/A"
"Riebeling, Elke","LIGM 1D - German Conversation (B)","FA12","11","5","80.0%","100.0%","4.90","A (4.00)","N/A"
"Caponigro, Ivano","LIGN 101 - Introduction/Study of Language (A)","FA12","118","79","94.5%","97.3%","4.55","B (3.26)","B (3.10)"
"Rose, Sharon","LIGN 108 - Languages of Africa (A)","FA12","45","25","78.3%","87.0%","4.33","B+ (3.39)","B (3.14)"
"Bakovic, Eric John","LIGN 110 - Phonetics (A)","FA12","78","51","85.4%","91.7%","4.33","B (3.19)","B (3.09)"
