"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Sartor, Alexandra","CAT 125R - Pblc Rhetoric Prct Comm Online (A)","WI15","148","45","77.3%","79.5%","3.50","A- (3.73)","B+ (3.53)"
"Glaser, Amelia","CAT 2 - Culture, Art & Technology II (A)","WI15","237","129","86.1%","92.6%","4.03","B+ (3.52)","B+ (3.54)"
"Trigilio, Michael","CAT 2 - Culture, Art & Technology II (B)","WI15","333","285","86.0%","90.3%","4.62","B+ (3.42)","B+ (3.48)"
"Thorpe, Charles Robert","CAT 2 - Culture, Art & Technology II (C)","WI15","168","111","79.6%","85.2%","5.76","B (3.17)","B (3.04)"
"Doppelt, Gerald D.","CAT 2 - Culture, Art & Technology II (D)","WI15","162","87","82.4%","91.8%","6.79","B (3.13)","B- (2.90)"
"Algaze, Guillermo","CAT 1 - Culture, Art & Technology I (A)","FA14","181","113","53.8%","64.5%","4.80","B (3.18)","B (3.15)"
"Borgo, David Garcia","CAT 1 - Culture, Art & Technology I (B)","FA14","134","93","81.4%","89.5%","5.21","B (3.20)","B- (2.98)"
"Losh, Elizabeth","CAT 1 - Culture, Art & Technology I (C)","FA14","202","137","70.9%","83.8%","5.43","B (3.12)","B (3.12)"
"Gates, Kelly","CAT 1 - Culture, Art & Technology I (D)","FA14","201","135","74.6%","85.6%","4.36","B+ (3.35)","B (3.28)"
"Westman, Robert S","CAT 1 - Culture, Art & Technology I (E)","FA14","165","91","54.4%","82.4%","5.94","B (3.12)","B (3.10)"
"Stalbaum, Brett","CAT 124 - Sixth College Practicum (A)","FA14","5","4","100.0%","100.0%","5.17","A (4.00)","N/A"
"Forbes, Diane A","CAT 125 - Public Rhetoric & Pract Commun (A)","FA14","122","47","88.4%","95.3%","3.52","A- (3.73)","A- (3.73)"
"Bigham, David Joseph","CAT 125 - Public Rhetoric & Pract Commun (B)","FA14","138","51","72.3%","89.4%","4.20","B+ (3.50)","B+ (3.38)"
"Kim, Eunsong","CAT 124 - Sixth College Practicum (A)","S214","9","3","100.0%","100.0%","9.17","B+ (3.67)","N/A"
"Smith, Ashley Elizabeth","CAT 124 - Sixth College Practicum (A)","S114","10","7","85.7%","100.0%","18.50","A (4.00)","N/A"
"Bigham, David Joseph","CAT 125 - Public Rhetoric & Pract Commun (A)","S114","112","36","88.6%","91.4%","6.16","B+ (3.52)","B+ (3.48)"
"Smith, Ashley Elizabeth","CAT 124 - Sixth College Practicum (A)","SP14","19","7","71.4%","57.1%","10.50","B+ (3.43)","N/A"
"Knight, Tara Landreth","CAT 124 - Sixth College Practicum (B)","SP14","8","7","100.0%","100.0%","11.07","A- (3.83)","N/A"
"Yang, K. Wayne","CAT 124 - Sixth College Practicum (C)","SP14","25","7","100.0%","100.0%","6.10","B+ (3.50)","A- (3.92)"
"Yang, K. Wayne","CAT 124 - Sixth College Practicum (D)","SP14","24","8","100.0%","100.0%","5.64","A (4.00)","A- (3.92)"
"Bigham, David Joseph","CAT 125 - Public Rhetoric & Pract Commun (A)","SP14","82","28","65.4%","96.2%","4.98","B+ (3.61)","B+ (3.52)"
"Forbes, Diane A","CAT 125 - Public Rhetoric & Pract Commun (B)","SP14","111","60","86.2%","87.9%","4.22","B+ (3.53)","B+ (3.42)"
"McCleary, Keith Long","CAT 125 - Public Rhetoric & Pract Commun (C)","SP14","26","9","100.0%","100.0%","5.50","B+ (3.63)","B+ (3.61)"
"Araki-Kawaguchi, Hiroki Michael","CAT 125 - Public Rhetoric & Pract Commun (D)","SP14","23","10","100.0%","100.0%","6.28","A- (3.89)","A- (3.77)"
"Smith, Ashley Elizabeth","CAT 125 - Public Rhetoric & Pract Commun (E)","SP14","80","69","91.2%","95.6%","5.29","B+ (3.42)","B+ (3.34)"
"Patterson, Patrick H.","CAT 3 - Culture, Art & Technology III (A)","SP14","214","110","74.3%","87.6%","3.79","B (3.28)","B+ (3.33)"
"Fowler, James","CAT 3 - Culture, Art & Technology III (B)","SP14","296","101","75.5%","87.8%","3.18","B+ (3.39)","B+ (3.38)"
"Oates, Charles Bruce","CAT 3 - Culture, Art & Technology III (C)","SP14","302","142","83.2%","89.1%","2.65","B+ (3.56)","B+ (3.46)"
"Murray, Kate Elizabeth","CAT 124 - Sixth College Practicum (B)","WI14","11","8","85.7%","100.0%","5.07","A (4.00)","N/A"
"Losh, Elizabeth","CAT 124 - Sixth College Practicum (C)","WI14","5","4","100.0%","100.0%","8.00","A- (3.75)","N/A"
"Losh, Elizabeth","CAT 125 - Public Rhetoric & Pract Commun (A)","WI14","137","55","81.5%","94.4%","4.39","B+ (3.64)","B+ (3.45)"
"Bigham, David Joseph","CAT 125 - Public Rhetoric & Pract Commun (B)","WI14","145","64","66.7%","93.0%","4.29","A- (3.71)","B+ (3.45)"
"Smith, Ashley Elizabeth","CAT 125 - Public Rhetoric & Pract Commun (C)","WI14","91","71","92.8%","97.1%","4.74","A- (3.75)","B+ (3.65)"
"Pressman, Jessica B.","CAT 2 - Culture, Art & Technology II (A)","WI14","183","106","66.0%","88.3%","4.13","B (3.24)","B+ (3.34)"
"Thorpe, Charles Robert","CAT 2 - Culture, Art & Technology II (B)","WI14","311","174","71.7%","75.9%","5.32","B (3.10)","B- (2.88)"
"Cruz, Edwin Teddy","CAT 2 - Culture, Art & Technology II (C)","WI14","102","55","54.7%","67.9%","4.58","B+ (3.30)","B (3.23)"
"Doppelt, Gerald D.","CAT 2 - Culture, Art & Technology II (D)","WI14","221","143","88.7%","92.3%","5.99","B (3.18)","B- (2.94)"
"Algaze, Guillermo","CAT 1 - Culture, Art & Technology I (A)","FA13","323","215","54.0%","50.0%","5.09","B+ (3.35)","B (3.12)"
"Borgo, David Garcia","CAT 1 - Culture, Art & Technology I (B)","FA13","192","139","83.1%","93.4%","5.43","B+ (3.30)","B (3.17)"
"Kwak, Nancy","CAT 1 - Culture, Art & Technology I (C)","FA13","150","94","90.6%","96.5%","4.15","B (3.30)","B+ (3.38)"
"Westman, Robert S","CAT 1 - Culture, Art & Technology I (D)","FA13","205","126","55.9%","66.9%","5.52","B+ (3.40)","B (3.18)"
"Losh, Elizabeth","CAT 124 - Sixth College Practicum (C)","FA13","3","3","100.0%","100.0%","3.83","B+ (3.67)","N/A"
"Sartor, Alexandra","CAT 125 - Public Rhetoric & Pract Commun (A)","FA13","137","73","76.1%","91.5%","4.53","B+ (3.69)","B+ (3.51)"
"Bigham, David Joseph","CAT 125 - Public Rhetoric & Pract Commun (B)","FA13","171","76","77.0%","89.2%","3.98","B+ (3.48)","B+ (3.43)"
"Bigham, David Joseph","CAT 125 - Public Rhetoric & Pract Commun (A)","S113","141","41","82.5%","97.5%","6.65","A- (3.71)","B+ (3.49)"
"Losh, Elizabeth","CAT 124 - Sixth College Practicum (A)","SP13","12","5","100.0%","100.0%","1.30","A- (3.80)","N/A"
"Yang, K. Wayne","CAT 124 - Sixth College Practicum (C)","SP13","30","23","100.0%","100.0%","6.59","A- (3.82)","A- (3.76)"
"Trigilio, Michael","CAT 124 - Sixth College Practicum (D)","SP13","11","6","100.0%","100.0%","4.50","A (4.00)","N/A"
"Forbes, Diane A","CAT 125 - Public Rhetoric & Pract Commun (A)","SP13","201","92","78.7%","92.1%","3.84","B+ (3.62)","B+ (3.55)"
"Bigham, David Joseph","CAT 125 - Public Rhetoric & Pract Commun (B)","SP13","168","66","69.2%","83.1%","3.61","B+ (3.58)","B+ (3.38)"
"McCleary, Keith Long","CAT 125 - Public Rhetoric & Pract Commun (C)","SP13","30","20","100.0%","100.0%","7.10","A- (3.71)","B+ (3.45)"
"Burr, Anthony I","CAT 3 - Culture, Art & Technology III (A)","SP13","192","76","56.6%","71.1%","3.38","B+ (3.44)","B+ (3.43)"
"Hankins, Joseph D.","CAT 3 - Culture, Art & Technology III (B)","SP13","209","89","74.2%","98.9%","4.06","B+ (3.40)","B+ (3.39)"
"Dominguez, Ricardo","CAT 3 - Culture, Art & Technology III (D)","SP13","118","45","53.5%","67.4%","2.73","B+ (3.43)","B (3.28)"
"Fowler, James","CAT 3 - Culture, Art & Technology III (E)","SP13","157","57","76.8%","96.4%","3.15","B+ (3.44)","B+ (3.39)"
"Oates, Charles Bruce","CAT 75 - Experience Art! Seminar Series (A)","SP13","16","4","100.0%","100.0%","1.00","N/A","N/A"
"Curtis, Charles Rector","CAT 75 - Experience Art! Seminar Series (B)","SP13","8","4","100.0%","100.0%","0.50","A (4.00)","N/A"
"Glaser, Amelia","CAT 75 - Experience Art! Seminar Series (C)","SP13","12","5","100.0%","100.0%","1.30","A (4.00)","N/A"
"Slavet, Eliza Farro","CAT 125 - Public Rhetoric & Pract Commun (A)","WI13","172","141","77.4%","83.2%","4.22","B+ (3.56)","B+ (3.46)"
"Losh, Elizabeth","CAT 125 - Public Rhetoric & Pract Commun (B)","WI13","229","91","76.4%","92.1%","4.20","B+ (3.58)","B+ (3.54)"
"Pressman, Jessica B.","CAT 2 - Culture, Art & Technology II (A)","WI13","178","98","75.0%","92.7%","4.52","B (3.29)","B (3.17)"
"Westman, Robert S","CAT 2 - Culture, Art & Technology II (B)","WI13","160","76","50.0%","65.7%","4.76","B+ (3.34)","B (3.18)"
"Thorpe, Charles Robert","CAT 2 - Culture, Art & Technology II (C)","WI13","180","109","81.1%","90.6%","4.88","B (3.19)","B- (2.98)"
"Doppelt, Gerald D.","CAT 2 - Culture, Art & Technology II (D)","WI13","184","111","80.2%","93.7%","6.01","B (3.11)","B- (2.88)"
"Macagno, Eduardo R.","CAT 87 - Freshman Seminar (A)","WI13","9","6","100.0%","100.0%","2.50","N/A","N/A"
"Borgo, David Garcia","CAT 1 - Culture, Art & Technology I (B)","FA12","178","156","82.1%","92.7%","4.53","B+ (3.44)","B+ (3.43)"
"Lampland, Martha","CAT 1 - Culture, Art & Technology I (C)","FA12","141","80","37.7%","49.3%","3.53","B (3.18)","B (3.04)"
"Losh, Elizabeth","CAT 1 - Culture, Art & Technology I (D)","FA12","203","108","77.4%","89.2%","6.08","B (3.25)","B (3.13)"
"Algaze, Guillermo","CAT 1 - Culture, Art & Technology I (E)","FA12","259","141","59.0%","68.0%","5.84","B (3.28)","B (3.15)"
"Losh, Elizabeth","CAT 124 - Sixth College Practicum (D)","FA12","10","6","100.0%","100.0%","2.83","A (4.00)","N/A"
"Graham, Kathryn Lorraine","CAT 125 - Public Rhetoric & Pract Commun (A)","FA12","176","91","78.8%","81.2%","3.16","A- (3.75)","B+ (3.40)"
"Sartor, Alexandra","CAT 125 - Public Rhetoric & Pract Commun (B)","FA12","86","54","67.3%","92.3%","5.66","B+ (3.33)","B+ (3.38)"
"Bigham, David Joseph","CAT 125   - Public Rhetoric & Pract Commun (A)","S112","160","43","81.4%","95.3%","5.31","B+ (3.44)","B+ (3.31)"
"Trigilio, Michael","CAT 124   - Sixth College Practicum        (E)","SP12","10","9","100.0%","100.0%","4.28","A (4.00)","N/A"
"Hineline, Mark Lawrence","CAT 125   - Public Rhetoric & Pract Commun (A)","SP12","191","70","91.4%","97.1%","3.90","B+ (3.70)","B+ (3.46)"
"Forbes, Diane A","CAT 125   - Public Rhetoric & Pract Commun (B)","SP12","175","76","45.3%","66.7%","2.74","B+ (3.54)","B+ (3.57)"
"Macagno, Eduardo R.","CAT 192   - Senior Seminar in CAT          (A)","SP12","14","6","100.0%","100.0%","2.17","A (4.00)","N/A"
"Anderson, Patrick W.","CAT 3   - Culture, Art & Technology III  (A)","SP12","139","65","75.4%","93.8%","4.47","B+ (3.48)","B (3.24)"
"Forbes, Camille","CAT 3   - Culture, Art & Technology III  (B)","SP12","148","78","64.1%","65.4%","3.78","B+ (3.46)","B+ (3.31)"
"Peach, Cheryl","CAT 3   - Culture, Art & Technology III  (C)","SP12","113","47","87.2%","91.5%","4.59","B (3.29)","B (3.20)"
"Yang, K. Wayne","CAT 3   - Culture, Art & Technology III  (D)","SP12","192","82","91.5%","96.3%","4.48","B+ (3.49)","B+ (3.62)"
"Hernandez, Rafael","CAT 124   - Sixth College Practicum        (A)","WI12","13","6","83.3%","83.3%","2.83","A- (3.83)","N/A"
"Losh, Elizabeth","CAT 124   - Sixth College Practicum        (C)","WI12","8","7","100.0%","100.0%","4.21","A- (3.86)","N/A"
"Losh, Elizabeth","CAT 125   - Public Rhetoric & Pract Commun (A)","WI12","239","131","79.8%","92.2%","4.17","B+ (3.64)","B+ (3.49)"
"Slavet, Eliza Farro","CAT 125   - Public Rhetoric & Pract Commun (B)","WI12","148","81","61.7%","82.5%","3.74","B+ (3.57)","B+ (3.40)"
"Cruz, Edwin Teddy","CAT 2   - Culture, Art & Technology II   (A)","WI12","111","41","53.7%","63.4%","4.65","B+ (3.31)","B- (2.99)"
"Kwak, Nancy","CAT 2   - Culture, Art & Technology II   (B)","WI12","137","68","79.4%","92.5%","5.81","B (3.26)","B (3.07)"
"Hineline, Mark Lawrence","CAT 2   - Culture, Art & Technology II   (C)","WI12","120","65","69.2%","90.8%","5.27","B (3.26)","B (3.11)"
"Doppelt, Gerald D.","CAT 2   - Culture, Art & Technology II   (D)","WI12","120","82","85.4%","87.8%","7.13","B (3.28)","B (3.09)"
"Pedersen, David","CAT 2   - Culture, Art & Technology II   (E)","WI12","89","37","62.2%","81.1%","4.39","B (3.16)","B- (2.98)"
"Lampland, Martha","CAT 1   - Culture, Art & Technology I    (A)","FA11","76","47","63.8%","59.6%","5.10","B+ (3.30)","B (3.20)"
"Losh, Elizabeth","CAT 1   - Culture, Art & Technology I    (B)","FA11","149","84","56.0%","69.0%","8.21","B (3.05)","B (3.21)"
"Gates, Kelly","CAT 1   - Culture, Art & Technology I    (C)","FA11","119","73","75.0%","84.7%","5.54","B+ (3.31)","B (3.17)"
"Roxworthy, Emily","CAT 1   - Culture, Art & Technology I    (D)","FA11","120","83","93.8%","93.8%","5.73","B (3.26)","B (3.04)"
"Algaze, Guillermo","CAT 1   - Culture, Art & Technology I    (E)","FA11","119","65","78.5%","78.5%","5.64","B+ (3.31)","B (3.20)"
"Hernandez, Rafael S","CAT 124   - Sixth College Practicum        (B)","FA11","13","5","60.0%","80.0%","2.90","B+ (3.60)","N/A"
"McGraw, Darrin","CAT 125   - Public Rhetoric & Pract Commun (A)","FA11","262","108","35.8%","65.4%","4.70","B (3.28)","B (3.13)"
"Hineline, Mark Lawrence","CAT 125   - Sixth Practicum Writing        (A)","S211","42","22","95.2%","100.0%","7.05","B+ (3.41)","B+ (3.41)"
"Hineline, Mark Lawrence","CAT 124   - Sixth College Practicum        (A)","S111","33","9","88.9%","100.0%","7.61","B+ (3.63)","A- (3.78)"
"Hineline, Mark Lawrence","CAT 125   - Sixth Practicum Writing        (A)","S111","119","40","82.1%","94.9%","4.65","B+ (3.51)","B (3.25)"
"Cole, Michael Scott","CAT 124   - Sixth College Practicum        (A)","SP11","17","6","75.0%","100.0%","5.50","N/A","N/A"
"Hernandez, Rafael","CAT 124   - Sixth College Practicum        (B)","SP11","15","8","87.5%","100.0%","5.00","B+ (3.63)","N/A"
"Ramsey, Claire","CAT 124   - Sixth College Practicum        (E)","SP11","9","5","100.0%","100.0%","3.70","A- (3.75)","N/A"
"Hineline, Mark Lawrence","CAT 125   - Sixth Practicum Writing        (A)","SP11","178","72","57.7%","71.8%","3.86","B+ (3.48)","B+ (3.37)"
"Hineline, Mark Lawrence","CAT 125   - Sixth Practicum Writing        (B)","SP11","194","89","71.9%","85.4%","4.07","B+ (3.40)","B+ (3.37)"
"Forbes, Diane A","CAT 125   - Sixth Practicum Writing        (C)","SP11","77","35","65.7%","82.9%","4.10","B (3.26)","B (3.12)"
"Cole, Michael Scott","CAT 125   - Sixth Practicum Writing        (D)","SP11","6","4","100.0%","100.0%","8.50","A- (3.75)","N/A"
"Tanaka, Stefan A.","CAT 3   - Culture, Art & Technology III  (A)","SP11","83","27","37.0%","59.3%","5.09","B- (2.92)","B- (2.87)"
"Pickowicz, Paul G.","CAT 3   - Culture, Art & Technology III  (B)","SP11","144","66","75.8%","86.4%","7.12","B+ (3.36)","B+ (3.48)"
"Peach, Cheryl","CAT 3   - Culture, Art & Technology III  (C)","SP11","91","55","65.5%","90.9%","4.10","B (3.24)","B (3.07)"
"Yang, K. Wayne","CAT 3   - Culture, Art & Technology III  (D)","SP11","146","71","88.6%","98.6%","4.81","B+ (3.60)","B+ (3.63)"
"Guy, Nancy","CAT 3   - Culture, Art & Technology III  (E)","SP11","177","85","32.5%","33.7%","4.33","B (3.13)","B (3.23)"
"Cole, Michael Scott","CAT 124   - Sixth College Practicum        (A)","WI11","16","9","100.0%","100.0%","5.61","N/A","N/A"
"Hernandez, Rafael","CAT 124   - Sixth College Practicum        (C)","WI11","11","4","100.0%","100.0%","5.50","A- (3.75)","N/A"
"Babendure, Jeremy R.","CAT 124   - Sixth College Practicum        (D)","WI11","12","3","100.0%","100.0%","7.83","B+ (3.67)","N/A"
"Losh, Elizabeth","CAT 125   - Sixth Practicum Writing        (A)","WI11","217","103","42.7%","55.3%","6.07","B+ (3.37)","B (3.21)"
"Cole, Michael Scott","CAT 125   - Sixth Practicum Writing        (B)","WI11","8","4","75.0%","75.0%","11.17","A (4.00)","N/A"
"Hineline, Mark Lawrence","CAT 2   - Culture, Art & Technology II   (A)","WI11","82","49","59.2%","81.3%","5.64","B (3.15)","B- (2.93)"
"Gates, Kelly","CAT 2   - Culture, Art & Technology II   (B)","WI11","150","82","56.1%","86.6%","4.74","B (3.19)","B (3.01)"
"Roxworthy, Emily","CAT 2   - Culture, Art & Technology II   (C)","WI11","159","92","79.1%","94.4%","5.13","B (3.22)","B (3.09)"
"Thorpe, Charles Robert","CAT 2   - Culture, Art & Technology II   (D)","WI11","93","59","89.8%","98.3%","5.91","B (3.17)","B- (2.91)"
"Doppelt, Gerald D.","CAT 2   - Culture, Art & Technology II   (E)","WI11","145","103","91.2%","97.0%","7.40","B (3.14)","B (3.05)"
"Lampland, Martha","CAT 1 - Culture, Art & Technology I    (A)","FA10","141","100","38.4%","37.8%","4.40","B (3.10)","B- (2.97)"
"McGraw, Darrin","CAT 1 - Culture, Art & Technology I    (B)","FA10","150","83","52.4%","79.3%","5.55","B (3.18)","B- (2.94)"
"Gere, Catherina M.","CAT 1 - Culture, Art & Technology I    (C)","FA10","194","127","72.6%","95.1%","4.89","B (3.20)","B (3.07)"
"Algaze, Guillermo","CAT 1 - Culture, Art & Technology I    (D)","FA10","177","121","63.6%","70.3%","6.05","B (3.21)","B (3.05)"
"Cole, Michael Scott","CAT 124 - Sixth College Practicum        (D)","FA10","19","5","100.0%","100.0%","5.00","A (4.00)","N/A"
"GORDON, VIRGINIA LYNN","CAT 124 - Sixth College Practicum        (D)","FA10","19","7","100.0%","100.0%","8.50","A (4.00)","N/A"
"Dubnov, Shlomo","CAT 124 - Sixth College Practicum        (E)","FA10","14","13","69.2%","76.9%","7.12","A (4.00)","N/A"
"Hineline, Mark Lawrence","CAT 125 - Sixth Practicum Writing        (C)","FA10","152","69","75.4%","91.3%","3.35","B+ (3.58)","B+ (3.34)"
"Hineline, Mark Lawrence","CAT 125 - Sixth Practicum Writing        (A)","SU10","115","32","71.9%","96.7%","4.63","B+ (3.56)","N/A"
"Hernandez, Rafael","CAT 124 - Sixth College Practicum        (F)","SP10","18","7","57.1%","100.0%","4.79","A- (3.71)","N/A"
"Dubnov, Shlomo","CAT 124 - Sixth College Practicum        (G)","SP10","15","8","87.5%","75.0%","4.50","A (4.00)","N/A"
"Hineline, Mark Lawrence","CAT 125 - Sixth Practicum Writing        (A)","SP10","369","138","70.1%","86.9%","3.65","B+ (3.53)","B+ (3.46)"
"Cole, Michael Scott","CAT 125 - Sixth Practicum Writing        (B)","SP10","7","3","100.0%","100.0%","5.17","B+ (3.67)","N/A"
"Jaffe, Jules S.","CAT 3 - Culture, Art & Technology III  (A)","SP10","179","97","45.4%","73.2%","3.62","B (3.16)","B (3.05)"
"Carlisle, Steven G","CAT 3 - Culture, Art & Technology III  (B)","SP10","235","108","52.8%","63.2%","6.14","B (3.10)","B- (2.96)"
"Tanaka, Stefan A.","CAT 3 - Culture, Art & Technology III  (C)","SP10","167","76","44.0%","54.1%","4.63","B (3.14)","B- (2.91)"
"Cole, Michael Scott","CAT 124 - Sixth College Practicum        (A)","WI10","12","6","100.0%","100.0%","4.83","N/A","N/A"
"Babendure, Jeremy R.","CAT 124 - Sixth College Practicum        (B)","WI10","13","6","66.7%","83.3%","6.17","A- (3.80)","N/A"
"Lonidier, Fred S.","CAT 124 - Sixth College Practicum        (C)","WI10","18","4","66.7%","33.3%","3.17","B+ (3.50)","N/A"
"Rodriguez, Lesha M","CAT 124 - Sixth College Practicum        (C)","WI10","18","8","62.5%","87.5%","3.75","B+ (3.50)","N/A"
"Hernandez, Rafael S","CAT 124 - Sixth College Practicum        (D)","WI10","20","7","66.7%","83.3%","5.17","A (4.00)","A- (3.95)"
"Dubnov, Shlomo","CAT 124 - Sixth College Practicum        (E)","WI10","9","6","66.7%","66.7%","2.17","A (4.00)","N/A"
"Babendure, Jeremy R.","CAT 124 - Sixth College Practicum        (I)","WI10","15","5","60.0%","60.0%","4.50","A (4.00)","N/A"
"Hineline, Mark Lawrence","CAT 125 - Sixth Practicum Writing        (A)","WI10","183","84","70.2%","81.0%","3.24","B+ (3.61)","B+ (3.45)"
"Cole, Michael Scott","CAT 125 - Sixth Practicum Writing        (B)","WI10","8","3","100.0%","66.7%","7.17","A (4.00)","N/A"
"Trigilio, Michael","CAT 2 - Culture, Art & Technology II   (A)","WI10","191","103","76.5%","92.2%","4.38","B (3.24)","B (3.07)"
"Golan, Tal","CAT 2 - Culture, Art & Technology II   (B)","WI10","206","116","58.8%","72.8%","5.59","B (3.11)","B- (2.97)"
"Doppelt, Gerald D.","CAT 2 - Culture, Art & Technology II   (C)","WI10","190","137","86.1%","98.5%","6.06","B (3.16)","B- (2.92)"
"Carlisle, Steven G","CAT 1 - Culture, Art & Technology I    (A)","FA09","194","126","73.0%","96.0%","4.26","B (3.14)","B- (2.73)"
"Algaze, Guillermo","CAT 1 - Culture, Art & Technology I    (B)","FA09","190","109","64.8%","66.4%","4.41","B+ (3.36)","B (3.08)"
"Carlisle, Steven G","CAT 1 - Culture, Art & Technology I    (C)","FA09","200","124","65.0%","95.9%","4.73","B (3.14)","B- (2.73)"
"Hernandez, Rafael","CAT 124 - Sixth College Practicum        (B)","FA09","6","4","100.0%","100.0%","1.50","A (4.00)","N/A"
"Cole, Michael Scott","CAT 124 - Sixth College Practicum        (C)","FA09","22","20","80.0%","95.0%","5.30","A (4.00)","C (2.00)"
"Lonidier, Fred S.","CAT 124 - Sixth College Practicum        (E)","FA09","18","16","62.5%","46.7%","4.25","B+ (3.69)","N/A"
"Rodriguez, Lesha M","CAT 124 - Sixth College Practicum        (E)","FA09","18","16","62.5%","46.7%","4.25","B+ (3.69)","N/A"
"Babendure, Jeremy R.","CAT 124 - Sixth College Practicum        (F)","FA09","20","9","75.0%","100.0%","5.61","A- (3.86)","B+ (3.57)"
"Dubnov, Shlomo","CAT 124 - Sixth College Practicum        (H)","FA09","12","8","87.5%","87.5%","2.75","A- (3.86)","N/A"
"Hineline, Mark Lawrence","CAT 125 - Sixth Practicum Writing        (A)","FA09","144","90","72.2%","80.0%","3.20","B+ (3.57)","B (3.20)"
"Hineline, Mark Lawrence","CAT 124 - Sixth College Practicum        (A)","SU09","16","6","100.0%","100.0%","8.17","A (4.00)","N/A"
"Hineline, Mark Lawrence","CAT 125 - Sixth Practicum Writing        (A)","SU09","69","33","48.5%","81.8%","3.65","B+ (3.42)","N/A"
"Leitch, David G","CAT 3 - Culture, Art & Technology III  (A)","SU09","10","6","83.3%","100.0%","5.17","B (3.17)","N/A"
"Cole, Michael","CAT 124 - Sixth College Practicum        (A)","SP09","6","11","90.9%","100.0%","3.70","B+ (3.44)","N/A"
"Rana, Brinda Kanti","CAT 124 - Sixth College Practicum        (B)","SP09","9","5","100.0%","100.0%","3.70","B+ (3.67)","N/A"
"Patrick, Ian Thomas","CAT 124 - Sixth College Practicum        (C)","SP09","15","15","93.3%","86.7%","7.30","B+ (3.54)","N/A"
"KACZMARCZYK, ELIZABETH C.","CAT 124 - Sixth College Practicum        (E)","SP09","13","12","100.0%","81.8%","3.83","B+ (3.67)","N/A"
"Anderson, Gary W","CAT 124 - Sixth College Practicum        (F)","SP09","15","13","100.0%","92.3%","3.42","A- (3.89)","N/A"
"Hineline, Mark Lawrence","CAT 125 - Sixth Practicum Writing        (A)","SP09","164","48","33.3%","66.7%","3.42","B+ (3.35)","B (3.17)"
"Leitch, David G","CAT 125 - Sixth Practicum Writing        (B)","SP09","134","56","58.9%","92.9%","3.36","B+ (3.40)","B (3.03)"
"Cole, Michael","CAT 125 - Sixth Practicum Writing        (C)","SP09","12","7","100.0%","100.0%","3.93","N/A","N/A"
"Carlisle, Steven G","CAT 2 - Culture, Art & Technology II   (A)","SP09","34","23","86.4%","100.0%","4.76","B (3.14)","B- (2.94)"
"Knight, Tara Landreth","CAT 3 - Culture, Art & Technology III  (B)","SP09","178","95","81.1%","87.4%","4.02","B (3.01)","B (3.16)"
"Gere, Catherina M.","CAT 3 - Culture, Art & Technology III  (D)","SP09","209","80","70.9%","98.7%","4.23","B (3.07)","B- (2.89)"
"Knight, Tara Landreth","CAT 124 - Sixth College Practicum        (B)","WI09","13","12","91.7%","100.0%","11.83","A- (3.70)","N/A"
"Cole, Michael","CAT 124 - Sixth College Practicum        (C)","WI09","23","22","95.5%","100.0%","4.50","A (4.00)","N/A"
"McGraw, Darrin","CAT 124 - Sixth College Practicum        (I)","WI09","12","9","100.0%","100.0%","11.17","B+ (3.50)","N/A"
"Hineline, Mark Lawrence","CAT 124 - Sixth College Practicum        (J)","WI09","10","7","100.0%","100.0%","1.93","A- (3.83)","N/A"
"Montoya, Ivonne Patricia","CAT 124 - Sixth College Practicum        (N)","WI09","14","12","100.0%","100.0%","3.59","A- (3.70)","N/A"
"Golan, Tal","CAT 2 - Culture, Art & Technology II   (B)","WI09","136","83","48.8%","62.0%","4.45","B (3.15)","C+ (2.69)"
"Doppelt, Gerald D.","CAT 2 - Culture, Art & Technology II   (C)","WI09","191","144","75.5%","93.0%","5.37","B (3.02)","B- (2.79)"
"Tanaka, Stefan A.","CAT 2 - Culture, Art & Technology II   (D)","WI09","77","37","54.1%","78.4%","4.39","B (3.14)","B- (2.97)"
"John, Peter Conway","CAT 1 - Culture, Art & Technology I    (A)","FA08","179","124","66.1%","90.1%","5.30","B (3.07)","B- (2.96)"
"Muniz, Adolfo A","CAT 1 - Culture, Art & Technology I    (B)","FA08","133","108","57.0%","74.8%","4.13","B (3.24)","B- (2.94)"
"Strauss, Linda Marlene","CAT 1 - Culture, Art & Technology I    (C)","FA08","124","83","60.2%","64.2%","5.70","B- (2.84)","C+ (2.67)"
"Carlisle, Steven G","CAT 1 - Culture, Art & Technology I    (D)","FA08","184","103","67.7%","97.0%","5.54","B- (2.91)","C+ (2.62)"
"KACZMARCZYK, ELIZABETH C.","CAT 124 - Sixth College Practicum        (A)","FA08","13","13","92.3%","100.0%","4.04","A- (3.75)","N/A"
"Knight, Tara Landreth","CAT 124 - Sixth College Practicum        (B)","FA08","12","12","91.7%","100.0%","11.50","B+ (3.43)","N/A"
"Anderson, Gary W","CAT 124 - Sixth College Practicum        (E)","FA08","10","10","88.9%","77.8%","3.30","A- (3.86)","N/A"
"Williams, Ebonee P.","CAT 124 - Sixth College Practicum        (F)","FA08","9","7","100.0%","100.0%","13.36","A (4.00)","N/A"
"Rana, Brinda Kanti","CAT 124 - Sixth College Practicum        (G)","FA08","8","7","100.0%","100.0%","6.50","A (4.00)","N/A"
