"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Teranes, Jane","SIO 90 - Undergraduate Seminar (A)","SP17","43","17","100.0%","100.0%","0.63","A (4.00)","N/A"
"Pommier, Anne A.","SIO 1 - The Planets (A)","WI17","128","93","71.7%","72.8%","5.15","B (3.24)","B (3.27)"
"Stegman, David","SIO 1 - The Planets (A)","WI17","124","94","71.0%","83.9%","5.20","B (3.24)","B (3.27)"
"Kastner, Miriam","SIO 102 - Introduction to Geochemistry (A)","WI17","40","21","85.0%","70.0%","5.50","B+ (3.35)","B (3.14)"
"Constable, Steven C","SIO 103 - Introduction to Geophysics (A)","WI17","30","14","53.8%","46.2%","8.04","B- (2.85)","B- (2.84)"
"Masters, Thomas G","SIO 103 - Introduction to Geophysics (A)","WI17","31","14","53.8%","76.9%","8.04","B- (2.85)","B- (2.84)"
"Minster, Jean Bernard H.","SIO 110 - Intro GIS & GPS for Scientists (A)","WI17","31","10","100.0%","100.0%","5.25","B+ (3.63)","B+ (3.56)"
"Fricker, Helen A.","SIO 115 - Ice and the Climate System (A)","WI17","14","14","100.0%","100.0%","3.07","B+ (3.40)","N/A"
"Andersson, Andreas Jerry","SIO 119 - Physics and Chem of the Oceans (A)","WI17","40","38","94.7%","100.0%","4.73","B (3.29)","B (3.28)"
"Gille, Sarah T","SIO 119 - Physics and Chem of the Oceans (A)","WI17","40","38","94.7%","97.4%","4.73","B (3.29)","B (3.28)"
"Cook, Geoffrey W","SIO 120 - Introduction to Mineralogy (A)","WI17","22","12","100.0%","100.0%","5.23","A- (3.91)","A- (3.74)"
"Palenik, Brian","SIO 126 - Marine Microbiology (A)","WI17","46","23","95.5%","77.3%","5.55","B (3.00)","B- (2.99)"
"Fenical, William H.","SIO 129 - Marine Chemical Ecology (A)","WI17","5","5","100.0%","100.0%","3.00","A (4.00)","N/A"
"McDonald, Christian M","SIO 130 - Scientific Diving (A)","WI17","8","3","100.0%","100.0%","1.83","B+ (3.50)","N/A"
"Landry, Michael Raymond","SIO 134 - Intro/Biological Oceanography (A)","WI17","136","117","82.1%","82.9%","4.98","B (3.13)","C+ (2.64)"
"Andersson, Andreas Jerry","SIO 143 - Ocean Acidification (A)","WI17","16","14","100.0%","100.0%","3.88","B+ (3.46)","N/A"
"Castillo, Paterno R.","SIO 144 - Intro to Isotope Geochemistry (A)","WI17","6","4","100.0%","75.0%","4.00","B (3.00)","N/A"
"Severinghaus, Jeffrey P.","SIO 144 - Intro to Isotope Geochemistry (A)","WI17","6","4","100.0%","100.0%","4.00","B (3.00)","N/A"
"Brown, Kevin Michael","SIO 162 - Structural Geology (A)","WI17","13","6","100.0%","100.0%","5.50","A- (3.83)","N/A"
"Evan, Amato Tomas","SIO 172 - Physics of the Atmosphere (A)","WI17","10","6","100.0%","100.0%","7.17","B+ (3.67)","N/A"
"Paulenich, Cari Lynn","SIO 180 - Communicating Science/Inf Aud (A)","WI17","21","9","100.0%","100.0%","2.25","A- (3.88)","A- (3.87)"
"Taniguchi, Darcy Anne Akiko","SIO 180 - Communicating Science/Inf Aud (A)","WI17","21","9","100.0%","85.7%","1.93","A- (3.86)","A- (3.87)"
"Rouse, Gregory W.","SIO 184 - Marine Invertebrates (A)","WI17","36","36","100.0%","100.0%","4.56","B+ (3.33)","B+ (3.44)"
"Brahamsha, Bianca M.","SIO 185 - Marine Microbiology Laboratory (A)","WI17","13","8","100.0%","100.0%","8.00","B (3.13)","N/A"
"Hastings, Philip A.","SIO 188 - Biology of Fishes (A)","WI17","31","27","96.2%","100.0%","5.30","B (3.29)","B (3.20)"
"Norris, Joel Roland","SIO 20 - The Atmosphere (A)","WI17","130","53","64.0%","92.0%","4.90","B+ (3.32)","B- (2.97)"
"Xie, Shang-Ping","SIO 20 - The Atmosphere (A)","WI17","133","52","64.7%","47.1%","4.81","B+ (3.36)","B- (2.97)"
"Teranes, Jane","SIO 25 - Climate Change and Society (A)","WI17","114","50","91.7%","93.8%","4.00","B+ (3.59)","B (3.20)"
"Aburto Oropeza, Marco Octavio","SIO 3 - Life in the Oceans (A)","WI17","62","24","86.4%","86.4%","3.13","A- (3.78)","A- (3.76)"
"Driscoll, Neal W.","SIO 35 - Water (A)","WI17","196","77","93.1%","98.6%","2.73","B+ (3.60)","B+ (3.31)"
"Cook, Geoffrey W","SIO 87 - Freshman Seminar (A)","WI17","15","8","100.0%","100.0%","0.75","A (4.00)","N/A"
"Day, James M.D.","SIO 100 - Introduction to Field Methods (A)","FA16","26","19","94.7%","94.7%","5.87","B+ (3.53)","B+ (3.62)"
"Aluwihare, Lihini","SIO 101 - California Coast Oceanography (A)","FA16","29","12","54.5%","90.9%","6.50","B+ (3.36)","B (3.27)"
"Brown, Kevin Michael","SIO 106 - Introduction to Hydrogeology (A)","FA16","19","7","85.7%","71.4%","8.21","B- (2.71)","N/A"
"Hilton, David Raymond","SIO 106 - Introduction to Hydrogeology (A)","FA16","19","8","87.5%","87.5%","8.00","B- (2.88)","N/A"
"Teranes, Jane","SIO 108 - Intro to Paleoclimatology (A)","FA16","20","10","100.0%","100.0%","4.10","B+ (3.60)","B (3.13)"
"Keeling, Ralph F.","SIO 117 - Physical Basis of Global Warmg (A)","FA16","24","18","100.0%","100.0%","4.28","A- (3.72)","B (3.29)"
"Peach, Cheryl","SIO 12 - History of Earth & Evolution (A)","FA16","136","67","93.9%","95.5%","3.48","B+ (3.68)","B+ (3.49)"
"Allen, Andrew Ellis","SIO 123 - Microbial Env Systems Biology (A)","FA16","24","18","100.0%","100.0%","4.25","A- (3.75)","A- (3.85)"
"Burton, Ronald S.","SIO 132 - Introduction to Marine Biology (A)","FA16","154","89","85.7%","90.5%","4.96","B (3.11)","B- (2.83)"
"Hechinger, Ryan F.","SIO 132 - Introduction to Marine Biology (A)","FA16","161","91","85.9%","89.4%","4.90","B (3.13)","B- (2.83)"
"Laske, Gabi","SIO 15 - Natural Disasters (A)","FA16","329","128","95.2%","96.0%","3.68","A- (3.79)","B+ (3.65)"
"Cook, Geoffrey W","SIO 170 - Introduction to Volcanology (B)","FA16","25","20","100.0%","100.0%","1.87","A- (3.72)","B+ (3.67)"
"Hamdoun, Amr","SIO 189 - Pollution, Environmnt & Health (A)","FA16","126","62","94.9%","98.3%","4.25","B+ (3.31)","B (3.18)"
"Hughes, Chambers Connor","SIO 192 - Senior Seminar/SIOceanogrphy (A)","FA16","5","3","100.0%","100.0%","2.50","N/A","N/A"
"Castillo, Paterno R.","SIO 30 - The Oceans (A)","FA16","135","66","83.1%","81.4%","3.67","B+ (3.33)","B+ (3.30)"
"Holland, Nicholas D.","SIO 30 - The Oceans (A)","FA16","138","64","83.1%","84.7%","3.67","B+ (3.33)","B+ (3.30)"
"Barbeau, Katherine","SIO 40 - Life and Climate on Earth (A)","FA16","142","130","98.5%","96.9%","3.70","B+ (3.65)","B+ (3.55)"
"Cook, Geoffrey W","SIO 50 - Intro/Earth&Environmental Sci (A)","FA16","33","18","100.0%","100.0%","5.39","A- (3.81)","B+ (3.47)"
"Norris, Joel Roland","SIO 87 - Freshman Seminar (A)","FA16","16","9","77.8%","100.0%","0.94","N/A","N/A"
"Cook, Geoffrey W","SIO 87 - Freshman Seminar (B)","FA16","20","12","100.0%","100.0%","1.50","A (4.00)","N/A"
"Deheyn, Dimitri Dominique","SIO 90 - Undergraduate Seminar (A)","FA16","69","37","97.1%","97.1%","1.62","A (4.00)","N/A"
"Lerch, Sarah Joanne Lux","SIO 132 - Introduction to Marine Biology (A)","S216","37","29","96.6%","93.1%","5.33","B+ (3.43)","B- (2.96)"
"Eddebbar, Yassir Art","SIO 25 - Climate Change and Society (A)","S216","39","31","96.6%","100.0%","6.50","B+ (3.46)","B (3.20)"
"Leslie, Matthew S","SIO 133 - Marine Mammal Biology (A)","S116","30","13","100.0%","100.0%","4.50","B+ (3.33)","B+ (3.39)"
"Cook, Geoffrey W","SIO 50 - Intro/Earth&Environmental Sci (A)","S116","16","7","100.0%","100.0%","3.93","B+ (3.57)","N/A"
"Sclater, John G.","SIO 10 - The Earth (A)","SP16","115","35","79.4%","88.2%","4.44","B+ (3.32)","B+ (3.35)"
"Driscoll, Neal W.","SIO 105 - Sedimentology & Stratigraphy (A)","SP16","24","10","100.0%","100.0%","2.72","A (4.00)","A- (3.92)"
"Key, Kerry William","SIO 113 - Intro to Computationl Erth Sci (A)","SP16","30","14","100.0%","100.0%","6.07","B+ (3.69)","A- (3.72)"
"Werner, Bradley T.","SIO 114 - Science/Analysis of Env Justic (A)","SP16","15","4","100.0%","100.0%","5.83","C+ (2.67)","N/A"
"Taylor, Jennifer Rebecca","SIO 125 - Biomechanics of Marine Life (A)","SP16","17","8","100.0%","100.0%","5.93","A- (3.71)","N/A"
"Burton, Ronald S.","SIO 127 - Marine Molecular Ecology (A)","SP16","29","20","85.0%","85.0%","3.90","B (3.11)","B (3.20)"
"Bartlett, Douglas H","SIO 128 - Microbial Life in Extreme Env. (A)","SP16","63","26","91.7%","95.8%","4.33","B+ (3.55)","B- (2.95)"
"Ballance, Lisa Taylor","SIO 133 - Marine Mammal Biology (A)","SP16","106","62","94.7%","94.7%","4.04","B (3.29)","B+ (3.31)"
"Hildebrand, John A","SIO 133 - Marine Mammal Biology (A)","SP16","102","58","94.3%","94.3%","4.05","B (3.27)","B+ (3.31)"
"Fricker, Helen A.","SIO 135 - Satellite Remote Sensing (A)","SP16","16","4","100.0%","75.0%","5.17","A- (3.75)","N/A"
"Sandwell, David T","SIO 135 - Satellite Remote Sensing (A)","SP16","15","5","100.0%","100.0%","5.50","A- (3.80)","N/A"
"Brahamsha, Bianca M.","SIO 136 - Marine Biology Laboratory (A)","SP16","19","19","100.0%","94.7%","5.45","B+ (3.58)","N/A"
"Semmens, Brice Xavier","SIO 136 - Marine Biology Laboratory (A)","SP16","19","19","100.0%","94.7%","5.45","B+ (3.58)","N/A"
"Sirovic, Ana","SIO 136 - Marine Biology Laboratory (A)","SP16","19","19","100.0%","94.7%","5.45","B+ (3.58)","N/A"
"Wegner, Nicholas Craig","SIO 136 - Marine Biology Laboratory (A)","SP16","19","19","100.0%","94.7%","5.45","B+ (3.58)","N/A"
"Brahamsha, Bianca M.","SIO 136 - Marine Biology Laboratory (B)","SP16","28","25","100.0%","100.0%","5.54","B+ (3.56)","B+ (3.37)"
"Semmens, Brice Xavier","SIO 136 - Marine Biology Laboratory (B)","SP16","28","26","100.0%","96.0%","5.81","B+ (3.58)","B+ (3.37)"
"Sirovic, Ana","SIO 136 - Marine Biology Laboratory (B)","SP16","28","26","100.0%","96.0%","5.81","B+ (3.58)","B+ (3.37)"
"Wegner, Nicholas Craig","SIO 136 - Marine Biology Laboratory (B)","SP16","28","26","100.0%","100.0%","5.81","B+ (3.58)","B+ (3.37)"
"Charles, Christopher D.","SIO 138 - The Coral Reef Environment (A)","SP16","54","29","92.6%","92.6%","4.06","B+ (3.33)","B (3.13)"
"Leichter, James J.","SIO 138 - The Coral Reef Environment (A)","SP16","54","29","92.6%","100.0%","4.06","B+ (3.33)","B (3.13)"
"Smith, Jennifer","SIO 138 - The Coral Reef Environment (A)","SP16","52","29","92.6%","100.0%","4.06","B+ (3.33)","B (3.13)"
"Deheyn, Dimitri Dominique","SIO 139 - Current Research in Marine Bio (A)","SP16","46","30","100.0%","100.0%","0.79","A (4.00)","N/A"
"Dickson, Andrew Gilmore","SIO 141 - Chem Prin of Marine Systems (A)","SP16","24","10","66.7%","66.7%","5.17","B (3.00)","B- (2.92)"
"Day, James M.D.","SIO 152 - Petrology and Petrography (A)","SP16","18","9","75.0%","100.0%","15.00","B (3.29)","N/A"
"Hilton, David Raymond","SIO 155 - Whole Earth Geochemistry (A)","SP16","12","4","50.0%","100.0%","5.50","A- (3.75)","N/A"
"Fialko, Yuri A.","SIO 160 - Introduction to Tectonics (A)","SP16","22","15","73.3%","66.7%","5.30","B (3.15)","B+ (3.54)"
"Tresguerres, Martin","SIO 181 - Marine Biochemistry (A)","SP16","47","30","93.3%","100.0%","4.36","B+ (3.43)","B (3.12)"
"Cook, Geoffrey W","SIO 50 - Intro/Earth&Environmental Sci (A)","SP16","35","21","100.0%","100.0%","3.07","A- (3.90)","A- (3.71)"
"Cook, Geoffrey W","SIO 87 - Freshman Seminar (A)","SP16","10","6","100.0%","100.0%","0.50","A (4.00)","N/A"
"Teranes, Jane","SIO 90 - Undergraduate Seminar (A)","SP16","33","15","100.0%","85.7%","0.50","A (4.00)","N/A"
"Stegman, David","SIO 1 - The Planets (A)","WI16","123","97","92.8%","87.6%","3.13","B+ (3.41)","B+ (3.51)"
"Sclater, John G.","SIO 10 - The Earth (A)","WI16","108","39","78.9%","84.2%","3.47","B+ (3.68)","B+ (3.35)"
"Kastner, Miriam","SIO 102 - Introduction to Geochemistry (A)","WI16","37","19","89.5%","84.2%","6.71","B+ (3.42)","B- (2.93)"
"Teranes, Jane","SIO 108 - Intro to Paleoclimatology (A)","WI16","9","9","100.0%","100.0%","5.25","B (3.22)","N/A"
"Minster, Jean Bernard H.","SIO 110 - Intro GIS & GPS for Scientists (A)","WI16","31","15","93.3%","80.0%","2.63","A- (3.86)","A- (3.89)"
"Salmon, Richard L.","SIO 111 - Introduction to Ocean Waves (A)","WI16","12","3","100.0%","100.0%","5.83","B (3.00)","N/A"
"Fricker, Helen A.","SIO 115 - Ice and the Climate System (A)","WI16","15","14","92.9%","85.7%","4.36","A- (3.75)","N/A"
"Andersson, Andreas Jerry","SIO 119 - Physics and Chem of the Oceans (A)","WI16","14","13","100.0%","100.0%","5.73","B+ (3.62)","N/A"
"Gille, Sarah T","SIO 119 - Physics and Chem of the Oceans (A)","WI16","14","13","100.0%","100.0%","5.73","B+ (3.62)","N/A"
"Cook, Geoffrey W","SIO 120 - Introduction to Mineralogy (A)","WI16","19","17","100.0%","100.0%","4.38","A- (3.71)","N/A"
"Cook, Geoffrey W","SIO 120 - Introduction to Mineralogy (B)","WI16","12","9","100.0%","100.0%","4.00","A- (3.88)","N/A"
"Palenik, Brian","SIO 126 - Marine Microbiology (A)","WI16","29","17","81.3%","81.3%","4.00","B (3.27)","B- (2.97)"
"Brahamsha, Bianca M.","SIO 126L - Marine Microbiology Laboratory (A)","WI16","4","3","100.0%","100.0%","5.83","B+ (3.33)","N/A"
"Landry, Michael Raymond","SIO 134 - Intro/Biological Oceanography (A)","WI16","110","92","94.5%","81.3%","4.63","B+ (3.33)","B- (2.79)"
"Rouse, Gregory W.","SIO 147 - Applications of Phylogenetics (A)","WI16","21","20","90.0%","100.0%","3.90","B+ (3.31)","B (3.13)"
"Brown, Kevin Michael","SIO 162 - Structural Geology (A)","WI16","15","7","83.3%","100.0%","4.17","B+ (3.33)","N/A"
"Evan, Amato Tomas","SIO 172 - Physics of the Atmosphere (A)","WI16","12","9","88.9%","77.8%","4.28","B (3.11)","N/A"
"Peach, Cheryl","SIO 180 - Communicating Science/Inf Aud (A)","WI16","22","9","77.8%","77.8%","3.61","A (4.00)","A- (3.90)"
"Smith, Jennifer","SIO 183 - Phycology: Marine Plant Biolgy (A)","WI16","25","12","91.7%","100.0%","6.17","B+ (3.50)","B+ (3.35)"
"Gershunov, Alexander","SIO 20 - The Atmosphere (A)","WI16","102","42","68.3%","78.0%","2.85","B (3.15)","B+ (3.44)"
"Aburto Oropeza, Marco Octavio","SIO 3 - Life in the Oceans (A)","WI16","42","14","92.3%","69.2%","4.50","B+ (3.44)","B+ (3.53)"
"Driscoll, Neal W.","SIO 35 - Water (A)","WI16","163","71","92.8%","97.1%","2.68","B+ (3.62)","B+ (3.46)"
"Cook, Geoffrey W","SIO 45 - Volcanoes (A)","WI16","151","72","97.1%","100.0%","2.56","A- (3.93)","B+ (3.63)"
"Cook, Geoffrey W","SIO 87 - Freshman Seminar (A)","WI16","16","11","100.0%","100.0%","0.50","A (4.00)","N/A"
"Aburto Oropeza, Marco Octavio","SIO 87 - Freshman Seminar (B)","WI16","18","10","100.0%","100.0%","0.50","N/A","N/A"
"Day, James M.D.","SIO 100 - Introduction to Field Methods (A)","FA15","25","9","77.8%","88.9%","9.39","A- (3.88)","B+ (3.35)"
"Tauxe, Lisa","SIO 100 - Introduction to Field Methods (A)","FA15","25","9","77.8%","100.0%","9.61","A- (3.88)","B+ (3.35)"
"Aluwihare, Lihini","SIO 101 - California Coast Oceanography (A)","FA15","26","13","100.0%","92.3%","6.50","B (3.23)","B- (2.91)"
"Landry, Michael Raymond","SIO 101 - California Coast Oceanography (A)","FA15","28","13","100.0%","100.0%","6.50","B (3.23)","B- (2.91)"
"Constable, Steven C","SIO 103 - Introduction to Geophysics (A)","FA15","28","7","57.1%","57.1%","6.50","C (2.17)","B- (2.75)"
"Masters, Thomas G","SIO 103 - Introduction to Geophysics (A)","FA15","26","9","62.5%","62.5%","6.75","C (2.14)","B- (2.75)"
"Norris, Richard D.","SIO 104 - Paleobiology & History of Life (A)","FA15","27","15","93.3%","100.0%","7.43","B+ (3.64)","B (3.18)"
"Brown, Kevin Michael","SIO 106 - Introduction to Hydrogeology (A)","FA15","21","5","80.0%","60.0%","5.70","B (3.00)","B (3.14)"
"Hilton, David Raymond","SIO 106 - Introduction to Hydrogeology (A)","FA15","20","5","80.0%","100.0%","5.70","B (3.00)","B (3.14)"
"Keeling, Ralph F.","SIO 117 - Physical Basis of Global Warmg (A)","FA15","19","4","100.0%","100.0%","3.00","B+ (3.50)","N/A"
"Peach, Cheryl","SIO 12 - History of Earth & Evolution (A)","FA15","127","60","100.0%","98.3%","2.95","A- (3.73)","B+ (3.67)"
"Allen, Andrew Ellis","SIO 123 - Microbial Env Systems Biology (A)","FA15","15","14","100.0%","100.0%","3.73","A- (3.92)","N/A"
"Burton, Ronald S.","SIO 132 - Introduction to Marine Biology (A)","FA15","144","65","95.0%","94.9%","4.74","B+ (3.33)","B- (2.84)"
"Hastings, Philip A.","SIO 132 - Introduction to Marine Biology (A)","FA15","141","65","95.0%","88.1%","4.74","B+ (3.33)","B- (2.84)"
"Laske, Gabi","SIO 15 - Natural Disasters (A)","FA15","387","128","94.2%","95.0%","3.88","A- (3.82)","B+ (3.55)"
"Cook, Geoffrey W","SIO 170 - Introduction to Volcanology (B)","FA15","13","10","100.0%","100.0%","2.72","B+ (3.63)","N/A"
"Cook, Geoffrey W","SIO 170L - Volcanology Field Experience (A)","FA15","23","19","100.0%","100.0%","6.50","A- (3.88)","A (4.00)"
"Day, James M.D.","SIO 170L - Volcanology Field Experience (A)","FA15","23","19","100.0%","100.0%","6.50","A- (3.88)","A (4.00)"
"Hamdoun, Amr","SIO 189 - Pollution, Environmnt & Health (A)","FA15","107","42","95.0%","100.0%","5.01","B (3.24)","B- (2.90)"
"Teranes, Jane","SIO 25 - Climate Change and Society (A)","FA15","59","32","96.8%","100.0%","4.90","B+ (3.54)","B (3.29)"
"Castillo, Paterno R.","SIO 30 - The Oceans (A)","FA15","114","47","72.7%","59.1%","3.62","B (3.19)","B- (2.95)"
"Holland, Nicholas D.","SIO 30 - The Oceans (A)","FA15","119","47","70.5%","93.2%","3.67","B (3.19)","B- (2.95)"
"Mackinnon, Jennifer A.","SIO 30 - The Oceans (A)","FA15","119","47","72.7%","90.9%","3.62","B (3.19)","B- (2.95)"
"Barbeau, Katherine","SIO 40 - Life and Climate on Earth (A)","FA15","138","122","95.0%","96.7%","3.72","B+ (3.67)","B+ (3.69)"
"Cook, Geoffrey W","SIO 50 - Intro/Earth&Environmental Sci (A)","FA15","37","22","100.0%","100.0%","4.10","A- (3.74)","B+ (3.48)"
"Talley, Lynne D","SIO 87 - Freshman Seminar (A)","FA15","10","9","100.0%","100.0%","0.72","N/A","N/A"
"Cook, Geoffrey W","SIO 87 - Freshman Seminar (B)","FA15","18","13","92.3%","100.0%","0.67","A (4.00)","N/A"
"Norris, Joel Roland","SIO 87 - Freshman Seminar (C)","FA15","8","5","80.0%","100.0%","0.50","N/A","N/A"
"Deheyn, Dimitri Dominique","SIO 90 - Undergraduate Seminar (A)","FA15","51","29","100.0%","100.0%","1.40","A (4.00)","N/A"
"Cook, Geoffrey W","SIO 45 - Volcanoes (A)","S115","59","30","100.0%","100.0%","3.10","A- (3.89)","A- (3.80)"
"Sclater, John G.","SIO 10 - The Earth (A)","SP15","131","47","86.4%","84.1%","2.70","B+ (3.56)","B+ (3.35)"
"Driscoll, Neal W.","SIO 105 - Sedimentology & Stratigraphy (A)","SP15","25","13","100.0%","100.0%","3.83","A (4.00)","A- (3.80)"
"Taylor, Jennifer Rebecca","SIO 125 - Biomechanics of Marine Life (A)","SP15","15","10","80.0%","100.0%","3.50","B+ (3.50)","N/A"
"Burton, Ronald S.","SIO 127 - Marine Molecular Ecology (A)","SP15","14","6","100.0%","100.0%","5.50","B+ (3.33)","N/A"
"Bartlett, Douglas H","SIO 128 - Microbial Life in Extreme Env. (A)","SP15","19","12","100.0%","100.0%","4.17","A- (3.73)","N/A"
"Ballance, Lisa Taylor","SIO 133 - Marine Mammal Biology (A)","SP15","78","35","97.1%","91.2%","4.32","B+ (3.40)","B+ (3.51)"
"Hildebrand, John A","SIO 133 - Marine Mammal Biology (A)","SP15","78","36","97.2%","94.3%","4.26","B+ (3.39)","B+ (3.51)"
"Fricker, Helen A.","SIO 135 - Satellite Remote Sensing (A)","SP15","16","10","90.0%","90.0%","6.10","B+ (3.50)","N/A"
"Sandwell, David T","SIO 135 - Satellite Remote Sensing (A)","SP15","16","10","90.0%","100.0%","6.10","B+ (3.50)","N/A"
"Davis, Aubrey K","SIO 136 - Marine Biology Laboratory (A)","SP15","25","23","87.0%","78.3%","5.63","B+ (3.48)","B (3.26)"
"Semmens, Brice Xavier","SIO 136 - Marine Biology Laboratory (A)","SP15","25","22","86.4%","95.5%","5.77","B+ (3.50)","B (3.26)"
"Sirovic, Ana","SIO 136 - Marine Biology Laboratory (A)","SP15","25","22","86.4%","90.9%","5.77","B+ (3.50)","B (3.26)"
"Davis, Aubrey K","SIO 136 - Marine Biology Laboratory (B)","SP15","20","19","100.0%","89.5%","6.29","B+ (3.58)","B (3.26)"
"Semmens, Brice Xavier","SIO 136 - Marine Biology Laboratory (B)","SP15","20","18","100.0%","94.4%","6.39","B+ (3.61)","B (3.26)"
"Sirovic, Ana","SIO 136 - Marine Biology Laboratory (B)","SP15","20","18","100.0%","94.4%","6.39","B+ (3.61)","B (3.26)"
"Charles, Christopher D.","SIO 138 - The Coral Reef Environment (A)","SP15","62","30","89.7%","82.8%","3.91","B+ (3.38)","B- (2.85)"
"Leichter, James J.","SIO 138 - The Coral Reef Environment (A)","SP15","62","30","89.7%","100.0%","3.91","B+ (3.38)","B- (2.85)"
"Smith, Jennifer","SIO 138 - The Coral Reef Environment (A)","SP15","62","30","89.7%","100.0%","3.91","B+ (3.38)","B- (2.85)"
"Deheyn, Dimitri Dominique","SIO 139 - Current Research in Marine Bio (A)","SP15","39","24","95.8%","95.8%","0.50","B (3.00)","N/A"
"Day, James M.D.","SIO 152 - Petrology and Petrography (A)","SP15","14","7","85.7%","100.0%","11.36","B (3.29)","N/A"
"Hilton, David Raymond","SIO 155 - Whole Earth Geochemistry (A)","SP15","7","3","100.0%","100.0%","7.17","B+ (3.33)","N/A"
"Fialko, Yuri A.","SIO 160 - Introduction to Tectonics (A)","SP15","19","5","60.0%","80.0%","4.10","B (3.00)","N/A"
"Gee, Jeffrey S","SIO 16R - Geology of the National Parks (A)","SP15","36","11","60.0%","60.0%","5.00","B (3.17)","C+ (2.69)"
"Norris, Joel Roland","SIO 173 - Dynamics of Atmos & Climate (A)","SP15","3","3","100.0%","100.0%","4.50","B+ (3.33)","N/A"
"Xie, Shang-Ping","SIO 173 - Dynamics of Atmos & Climate (A)","SP15","3","3","100.0%","100.0%","4.50","B+ (3.33)","N/A"
"Hildebrand, Mark M","SIO 181 - Marine Biochemistry (A)","SP15","54","31","93.3%","66.7%","4.57","B (3.14)","B (3.05)"
"Tresguerres, Martin","SIO 181 - Marine Biochemistry (A)","SP15","54","31","93.3%","93.3%","4.57","B (3.14)","B (3.05)"
"Cook, Geoffrey W","SIO 50 - Intro/Earth&Environmental Sci (A)","SP15","37","21","95.0%","100.0%","4.29","A- (3.83)","B+ (3.52)"
"Feddersen, Falk","SIO 87 - Freshman Seminar (B)","SP15","18","8","100.0%","100.0%","0.50","A (4.00)","N/A"
"Cook, Geoffrey W","SIO 87 - Freshman Seminar (C)","SP15","11","10","100.0%","100.0%","0.50","N/A","N/A"
"Teranes, Jane","SIO 90 - Undergraduate Seminar (A)","SP15","39","19","100.0%","100.0%","0.50","A (4.00)","N/A"
"Stegman, David","SIO 1 - The Planets (A)","WI15","125","90","86.4%","84.1%","4.31","B+ (3.35)","B (3.24)"
"Sclater, John G.","SIO 10 - The Earth (A)","WI15","79","38","86.1%","86.1%","4.04","A- (3.76)","B (3.18)"
"Kastner, Miriam","SIO 102 - Introduction to Geochemistry (A)","WI15","31","13","91.7%","75.0%","5.50","B+ (3.36)","B (3.17)"
"Minster, Jean Bernard H.","SIO 110 - Intro GIS & GPS for Scientists (A)","WI15","30","10","100.0%","80.0%","3.30","A- (3.70)","A- (3.70)"
"Fricker, Helen A.","SIO 115 - Ice and the Climate System (A)","WI15","13","6","100.0%","100.0%","4.17","B (3.17)","N/A"
"Andersson, Andreas Jerry","SIO 119 - Physics and Chem of the Oceans (A)","WI15","18","18","83.3%","100.0%","4.94","B (3.11)","N/A"
"Gille, Sarah T","SIO 119 - Physics and Chem of the Oceans (A)","WI15","18","18","83.3%","77.8%","4.94","B (3.11)","N/A"
"Cook, Geoffrey W","SIO 120 - Introduction to Mineralogy (A)","WI15","21","13","100.0%","100.0%","5.27","B+ (3.67)","B+ (3.38)"
"Palenik, Brian","SIO 126 - Marine Microbiology (A)","WI15","25","22","71.4%","71.4%","5.64","B+ (3.33)","B (3.18)"
"Brahamsha, Bianca M.","SIO 126L - Marine Microbiology Laboratory (A)","WI15","7","5","100.0%","100.0%","6.50","B+ (3.40)","N/A"
"McDonald, Christian M","SIO 130 - Scientific Diving (A)","WI15","11","7","100.0%","100.0%","2.17","A (4.00)","N/A"
"Walsh, Richard C","SIO 130 - Scientific Diving (A)","WI15","11","7","100.0%","100.0%","2.17","A (4.00)","N/A"
"Landry, Michael Raymond","SIO 134 - Intro/Biological Oceanography (A)","WI15","117","100","89.9%","87.9%","4.69","B (3.29)","B (3.05)"
"Andersson, Andreas Jerry","SIO 143 - Ocean Acidification (A)","WI15","16","13","92.3%","100.0%","5.88","B (3.25)","N/A"
"Brown, Kevin Michael","SIO 162 - Structural Geology (A)","WI15","11","3","100.0%","100.0%","5.17","B+ (3.50)","N/A"
"Evan, Amato Tomas","SIO 172 - Physics of the Atmosphere (A)","WI15","3","3","100.0%","100.0%","2.50","B+ (3.50)","N/A"
"Haymet, Anthony","SIO 180 - Communicating Science/Inf Aud (A)","WI15","6","5","100.0%","60.0%","1.30","A (4.00)","N/A"
"Constable, Steven C","SIO 182 - Envr & Exploration Geophysics (A)","WI15","10","3","100.0%","66.7%","7.17","A (4.00)","N/A"
"Rouse, Gregory W.","SIO 184 - Marine Invertebrates (A)","WI15","31","29","93.1%","100.0%","4.43","B+ (3.38)","B (3.12)"
"Teranes, Jane","SIO 190 - Special Topic/Earth/Ocean/Atmo (A)","WI15","7","6","100.0%","100.0%","7.50","A- (3.83)","N/A"
"Gershunov, Alexander","SIO 20 - The Atmosphere (A)","WI15","95","41","71.8%","66.7%","4.04","B (3.20)","B (3.28)"
"Aburto Oropeza, Marco Octavio","SIO 3 - Life in the Oceans (A)","WI15","27","9","55.6%","66.7%","4.94","B (3.29)","B (3.24)"
