"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Zhiri, Oumelbanine","LTFR 116 - Themes/Intellect&Literary Hist (A)","WI20","9","3","100.0%","100.0%","6.50","A (4.00)","N/A"
"Ploye, Catherine","LTFR 142 - Topics/Literary Genres French (A)","WI20","16","5","100.0%","100.0%","5.30","A- (3.80)","N/A"
"Ploye, Catherine","LTFR 2B - Intermediate French II (A)","WI20","12","6","60.0%","100.0%","4.10","A (4.00)","N/A"
"Ploye, Catherine","LTFR 2C - Intermediate French III (A)","WI20","12","8","100.0%","100.0%","6.00","B (3.14)","N/A"
"Myerston Santana, Jacobo","LTGK 105 - Topics in Greek Literature (A)","WI20","8","3","100.0%","100.0%","6.50","A (4.00)","N/A"
"Myerston Santana, Jacobo","LTGK 2 - Intermediate Greek I (A)","WI20","13","8","100.0%","100.0%","6.00","A- (3.71)","N/A"
"Fischer-Grunski, Eva K","LTGM 2B - Intermediate German II (A)","WI20","12","8","100.0%","100.0%","4.50","A (4.00)","N/A"
"De Marchi Gherini, Adriana","LTIT 2B - Intermediate Italian II (A)","WI20","14","7","100.0%","100.0%","2.50","A (4.00)","N/A"
"Lee, Jin-Kyung","LTKO 100 - Adv Readngs/Korean Lit&Culture (A)","WI20","13","3","100.0%","100.0%","5.50","A (4.00)","N/A"
"Lee, Jeyseon","LTKO 2B - Intermediate Korean: Second Yr (B)","WI20","17","6","83.3%","100.0%","4.83","A (4.00)","N/A"
"Murray, Kourtney Kristine","LTLA 103 - Latin Drama (A)","WI20","13","6","100.0%","100.0%","4.83","A (4.00)","N/A"
"Murray, Kourtney Kristine","LTLA 2 - Intermediate Latin I (A)","WI20","36","13","100.0%","100.0%","6.17","A- (3.78)","A- (3.83)"
"Wells, Patricia Rebecca","LTRU 1B - First-Year Russian (A)","WI20","25","17","100.0%","100.0%","3.75","A- (3.85)","A- (3.89)"
"Wells, Patricia Rebecca","LTRU 2B - Second Year Russian (A)","WI20","14","4","100.0%","100.0%","5.50","B+ (3.67)","N/A"
"Arcos Herrera, Carol","LTSP 134 - Literatre of the Southern Cone (A)","WI20","13","6","100.0%","100.0%","7.83","A- (3.83)","N/A"
"Parra, Max","LTSP 135B - Modern Mexican Literature (A)","WI20","21","7","100.0%","100.0%","7.36","B+ (3.43)","B+ (3.43)"
"Chacon, Gloria Elizabeth","LTSP 172 - Indigenista Themes/Latin-Amer (A)","WI20","11","9","100.0%","100.0%","5.39","A- (3.75)","N/A"
"Blanco, John D","LTSP 174 - Topics in Culture and Politics (A)","WI20","13","6","100.0%","83.3%","3.83","B+ (3.33)","N/A"
"Jed, Stephanie H","LTTH 115 - Introduction/Critical Theory (A)","WI20","42","15","100.0%","100.0%","4.35","A- (3.77)","A- (3.94)"
"duBois, Page Ann","LTWL 100 - Mythology (A)","WI20","86","30","100.0%","93.3%","3.30","B+ (3.48)","B+ (3.33)"
"Lerer, Seth","LTWL 114 - Children's Literature (A)","WI20","135","63","98.3%","100.0%","2.80","A- (3.81)","A- (3.96)"
"Mendoza, Andrea","LTWL 155 - Gender Studies (A)","WI20","19","6","100.0%","100.0%","5.17","A (4.00)","N/A"
"duBois, Page Ann","LTWL 155 - Gender Studies (B)","WI20","12","4","100.0%","100.0%","4.50","B+ (3.50)","N/A"
"Jed, Stephanie H","LTWL 177 - Literature and Aging (A)","WI20","68","25","95.5%","95.5%","2.79","A (4.00)","A- (3.97)"
"Cohen, Alain J. J.","LTWL 184 - Film Studies&Lit:Analysis/Txt (A)","WI20","25","8","75.0%","100.0%","5.75","B (3.29)","B+ (3.69)"
"Lampert-Weissig, Lisa","LTWL 87 - Freshman Seminar (A)","WI20","13","5","100.0%","100.0%","1.70","N/A","N/A"
"Wilkinson, Marco","LTWR 100 - Short Fiction Workshop (A)","WI20","23","10","100.0%","100.0%","4.94","A- (3.88)","A- (3.82)"
"Darini, Bruna Maria","LTWR 102 - Poetry Workshop (A)","WI20","23","6","100.0%","83.3%","3.17","A (4.00)","A- (3.96)"
"Jemc, Jaclyn","LTWR 110 - Screen Writing (A)","WI20","25","12","91.7%","100.0%","4.50","B+ (3.58)","B (3.29)"
"Springer, Anna Joy","LTWR 114 - Graphic Texts Workshop (A)","WI20","20","10","70.0%","70.0%","7.90","A- (3.70)","A- (3.97)"
"Ali, Mohammad Kazim","LTWR 115 - Experimental Writing Workshop (A)","WI20","21","7","83.3%","83.3%","3.64","A- (3.86)","B+ (3.54)"
"Wilkinson, Marco","LTWR 126 - Creative Nonfiction Workshop (A)","WI20","22","7","100.0%","100.0%","6.21","A- (3.71)","B+ (3.70)"
"Darini, Bruna Maria","LTWR 140 - History of Writing (A)","WI20","21","4","100.0%","100.0%","3.50","B+ (3.67)","A- (3.94)"
"Ali, Mohammad Kazim","LTWR 143 - Stylistics and Grammar (A)","WI20","26","6","83.3%","100.0%","4.17","B+ (3.50)","B+ (3.56)"
"Jemc, Jaclyn","LTWR 8A - Writing Fiction (A)","WI20","80","36","100.0%","100.0%","4.03","B+ (3.67)","B+ (3.55)"
"Doller, Ben","LTWR 8C - Writing Non-Fiction (A)","WI20","65","24","90.5%","85.7%","2.77","A- (3.95)","A- (3.89)"
"Parra, Max","LTAM 110 - Latin American Lit/Translation (A)","FA19","40","21","85.0%","75.0%","5.70","B+ (3.50)","B+ (3.35)"
"Liao, Ping H","LTCH 101 - Readings/Contemp Chinese Lit (A)","FA19","80","24","95.7%","100.0%","5.54","A- (3.86)","B+ (3.52)"
"Nguyen, Hoang Tan","LTCS 110 - Popular Culture (A)","FA19","40","17","86.7%","86.7%","4.50","B+ (3.57)","B+ (3.46)"
"Lopez, Felipe","LTCS 150 - Topics in Cultural Studies (A)","FA19","8","4","100.0%","100.0%","9.00","A- (3.75)","N/A"
"Heinrich, Larissa","LTCS 170 - Visual Culture (A)","FA19","19","10","100.0%","100.0%","4.50","A- (3.90)","N/A"
"Nguyen, Hoang Tan","LTCS 87 - Freshman Seminar (A)","FA19","9","7","100.0%","100.0%","2.21","A (4.00)","N/A"
"Liao, Ping H","LTEA 110C - Contemp Chin Fiction/Translatn (A)","FA19","78","22","81.0%","76.2%","4.60","A- (3.74)","B+ (3.39)"
"Heinrich, Larissa","LTEA 120C - Hong Kong Films (A)","FA19","265","117","69.2%","70.8%","6.44","A- (3.73)","B+ (3.60)"
"Nicolazzo, Sarah E.","LTEN 140 - British Novel: 1790-1830 (A)","FA19","33","16","93.8%","87.5%","5.38","B+ (3.44)","B+ (3.47)"
"Walkiewicz, Kathryn A","LTEN 148 - Genres/English&American Lit (A)","FA19","40","13","100.0%","100.0%","4.35","A- (3.75)","A- (3.77)"
"Lampert-Weissig, Lisa","LTEN 149 - Topics: English-Language Lit (A)","FA19","13","5","80.0%","80.0%","4.90","B+ (3.60)","N/A"
"Walkiewicz, Kathryn A","LTEN 154 - The American Renaissance (A)","FA19","24","8","87.5%","100.0%","6.00","B+ (3.50)","B+ (3.60)"
"Wesling, Megan E.","LTEN 159 - Contemporary American Lit (A)","FA19","28","17","100.0%","100.0%","4.38","A- (3.71)","B+ (3.46)"
"Jed, Stephanie H","LTEN 159 - Contemporary American Lit (B)","FA19","35","11","90.9%","100.0%","2.68","A- (3.91)","A- (3.91)"
"Blanco, John D","LTEN 181 - Asian American Literature (A)","FA19","43","24","78.3%","82.6%","4.25","A- (3.78)","B+ (3.61)"
"Suzuki, Erin M.","LTEN 189 - 20th Century Postcolonial Lits (A)","FA19","22","10","90.0%","90.0%","4.70","B+ (3.40)","B+ (3.43)"
"Lampert-Weissig, Lisa","LTEN 21 - Intro/Lit/Brit Isles: pre-1660 (A)","FA19","58","31","92.9%","92.6%","4.86","B (3.30)","B+ (3.35)"
"Suzuki, Erin M.","LTEN 28 - Intr/Asian-American Literature (A)","FA19","189","140","92.4%","99.2%","3.84","B+ (3.45)","B+ (3.49)"
"Forbes, Camille","LTEN 87 - Freshman Seminar (A)","FA19","15","8","57.1%","57.1%","0.50","A (4.00)","N/A"
"Jed, Stephanie H","LTEU 140 - Italian Literature in Transltn (A)","FA19","40","14","92.9%","100.0%","3.64","A (4.00)","A (4.00)"
"Wesling, Megan E.","LTEU 141 - French Literature/Translation (A)","FA19","30","14","100.0%","100.0%","5.50","B+ (3.57)","B+ (3.61)"
"Zhiri, Oumelbanine","LTFR 115 - Themes/Intellect&Literary Hist (A)","FA19","8","3","100.0%","100.0%","3.17","B+ (3.67)","N/A"
"Ploye, Catherine","LTFR 2B - Intermediate French II (A)","FA19","11","9","100.0%","100.0%","5.39","B+ (3.57)","N/A"
"Ploye, Catherine","LTFR 50 - Intermed French IV/Text Analy (A)","FA19","11","7","100.0%","100.0%","3.93","A- (3.86)","N/A"
"Myerston Santana, Jacobo","LTGK 1 - Beginning Greek (A)","FA19","22","12","91.7%","91.7%","7.50","B+ (3.30)","B+ (3.57)"
"duBois, Page Ann","LTGK 104 - Greek Prose (A)","FA19","14","6","100.0%","100.0%","8.90","B+ (3.67)","N/A"
"Kontje, Todd Curtis","LTGM 100 - GrmnStudiesI:Aesthetic Culture (A)","FA19","7","6","100.0%","100.0%","3.17","A- (3.80)","N/A"
"Fischer-Grunski, Eva K","LTGM 2A - Intermediate German I (A)","FA19","20","11","100.0%","90.0%","4.90","B+ (3.60)","B+ (3.55)"
"De Marchi Gherini, Adriana","LTIT 2A - Intermediate Italian I (A)","FA19","24","13","100.0%","90.9%","2.50","B+ (3.44)","A- (3.98)"
"Lee, Jeyseon","LTKO 149 - Reading Korean Lang Hist&Stru (A)","FA19","10","4","66.7%","100.0%","7.83","B (3.00)","N/A"
"Lee, Jeyseon","LTKO 3 - Advanced Korean/Third Year (A)","FA19","13","6","83.3%","100.0%","3.50","B (3.00)","N/A"
"Murray, Kourtney Kristine","LTLA 1 - Beginning Latin (B)","FA19","38","13","92.3%","100.0%","5.12","B+ (3.55)","B+ (3.50)"
"Murray, Kourtney Kristine","LTLA 100 - Introductn/Latin Literature I (A)","FA19","34","14","100.0%","100.0%","4.21","B+ (3.67)","B+ (3.65)"
"Wells, Patricia Rebecca","LTRU 104B - Advanced Practicum in Russian (A)","FA19","11","4","100.0%","100.0%","3.50","A (4.00)","N/A"
"Severina, Yelena","LTRU 150 - Russian Culture (A)","FA19","6","3","100.0%","100.0%","1.83","A (4.00)","N/A"
"Wells, Patricia Rebecca","LTRU 1A - First-Year Russian (A)","FA19","32","17","100.0%","100.0%","4.25","B+ (3.57)","A- (3.75)"
"Wells, Patricia Rebecca","LTRU 2A - Second Year Russian (A)","FA19","14","6","100.0%","100.0%","5.50","A- (3.80)","N/A"
"Parra, Max","LTSP 130B - Develop/Latin Amer Literature (A)","FA19","16","9","100.0%","100.0%","9.00","B (3.13)","N/A"
"Kokotovic, Milos","LTSP 136 - Andean Literature (A)","FA19","10","4","100.0%","100.0%","5.50","B+ (3.50)","N/A"
"Kokotovic, Milos","LTSP 142 - Latin American Short Story (A)","FA19","27","17","100.0%","100.0%","4.63","B+ (3.67)","B+ (3.54)"
"Nguyen, Hoang Tan","LTWL 116 - Adolescent Literature (A)","FA19","57","30","89.7%","96.4%","4.09","A- (3.82)","B+ (3.61)"
"Lee, Jin-Kyung","LTWL 150 - Modernity and Literature (A)","FA19","9","3","100.0%","100.0%","5.17","A (4.00)","N/A"
"Johnson, Sara E.","LTWL 176 - Literature and Ideas (A)","FA19","11","10","100.0%","100.0%","4.10","B+ (3.50)","N/A"
"Cohen, Alain J. J.","LTWL 183 - Film Studies&Lit:Director Work (A)","FA19","29","9","88.9%","88.9%","4.94","B+ (3.63)","B+ (3.43)"
"Kontje, Todd Curtis","LTWL 194 - Capstone Course for Lit Majors (A)","FA19","10","4","100.0%","100.0%","7.00","A- (3.75)","N/A"
"Lampert-Weissig, Lisa","LTWL 87 - Freshman Seminar (A)","FA19","18","10","88.9%","88.9%","0.94","A (4.00)","N/A"
"Wilkinson, Marco","LTWR 100 - Short Fiction Workshop (A)","FA19","24","18","87.5%","93.3%","3.21","A- (3.71)","A- (3.82)"
"Wilkinson, Marco","LTWR 113 - Intercultural Writing Workshop (A)","FA19","19","11","100.0%","100.0%","3.70","A- (3.70)","N/A"
"Banales, Melissa","LTWR 115 - Experimental Writing Workshop (A)","FA19","17","5","100.0%","100.0%","5.30","A (4.00)","N/A"
"Banales, Melissa","LTWR 119 - Writing for Performance Wrkshp (A)","FA19","22","9","100.0%","100.0%","4.06","A- (3.78)","A- (3.95)"
"Wilkinson, Marco","LTWR 120 - Personal Narrative Workshop (A)","FA19","23","19","100.0%","100.0%","2.92","A- (3.74)","A- (3.96)"
"Darini, Bruna Maria","LTWR 129 - Distributing Literature Wrkshp (A)","FA19","18","6","100.0%","100.0%","2.83","A (4.00)","N/A"
"Banales, Melissa","LTWR 143 - Stylistics and Grammar (A)","FA19","25","11","100.0%","100.0%","3.05","A- (3.91)","A- (3.80)"
"Hoang, Lily Kim","LTWR 194 - Capstone Course for Writing (A)","FA19","24","9","100.0%","100.0%","7.61","A (4.00)","B+ (3.61)"
"Hoang, Lily Kim","LTWR 8A - Writing Fiction (A)","FA19","101","43","92.9%","85.7%","3.79","A- (3.88)","A- (3.79)"
"Ali, Mohammad Kazim","LTWR 8B - Writing Poetry (A)","FA19","74","22","100.0%","95.2%","3.36","A- (3.90)","A- (3.87)"
"Hayes, Zachary Richard","LTAM 110 - Latin American Lit/Translation (A)","S219","23","6","80.0%","80.0%","4.90","B+ (3.60)","A- (3.93)"
"Wang, Pai","LTCS 110 - Popular Culture (A)","S219","17","12","100.0%","100.0%","3.90","B+ (3.67)","N/A"
"Nguyen, Hoang Tan","LTCS 119 - Asian American Film and Media (A)","S219","22","7","66.7%","66.7%","12.17","A- (3.80)","B+ (3.55)"
"Cortes, Mayra Alejandra","LTEN 149 - Topics: English-Language Lit (A)","S219","6","3","100.0%","100.0%","9.17","B+ (3.67)","N/A"
"Jed, Stephanie H","LTCS 165 - Spec Topics: Politics of Food (A)","S119","33","18","100.0%","100.0%","8.15","A- (3.88)","A (4.00)"
"Abuelhiga, Soraya Jill","LTCS 173 - Topics/Violence&Visual Culture (A)","S119","16","5","100.0%","100.0%","4.00","A- (3.75)","N/A"
"Boettcher, Carolin","LTEN 120 - Topics: The 18th Century (A)","S119","15","11","100.0%","100.0%","6.86","B+ (3.57)","N/A"
"Cortes, Luis Alberto","LTEN 157 - Captivity & Prison Narratives (A)","S119","14","7","100.0%","100.0%","5.93","B+ (3.57)","N/A"
"Springer, Anna Joy","LTWR 114 - Graphic Texts Workshop (A)","S119","11","3","100.0%","100.0%","15.83","A (4.00)","N/A"
"Kokotovic, Milos","LTAM 110 - Latin American Lit/Translation (A)","SP19","63","22","94.4%","100.0%","8.28","B+ (3.44)","B+ (3.33)"
"Liao, Ping H","LTCH 101 - Readings/Contemp Chinese Lit (A)","SP19","136","41","81.1%","80.6%","4.61","B+ (3.55)","B+ (3.36)"
"Nguyen, Hoang Tan","LTCS 130 - Gender,Race/Ethn,Class&Culture (A)","SP19","44","12","91.7%","90.9%","3.67","A- (3.91)","B+ (3.56)"
"Nguyen, Hoang Tan","LTCS 87 - Freshman Seminar (A)","SP19","8","5","100.0%","100.0%","1.30","N/A","N/A"
"Liao, Ping H","LTEA 110A - Classicl Chinese Fict/Transltn (A)","SP19","123","37","64.7%","55.9%","5.15","B+ (3.36)","B- (2.97)"
"Heinrich, Larissa","LTEA 120C - Hong Kong Films (A)","SP19","402","132","90.2%","93.4%","4.89","A- (3.76)","B+ (3.53)"
"Lee, Jin-Kyung","LTEA 143 - Gndr&Sexuality/Kor'n Lit&Cult. (A)","SP19","139","48","97.8%","93.5%","4.95","A- (3.95)","A- (3.77)"
"Loose, Margaret","LTEN 124 - Topics: The 19th Century (A)","SP19","31","29","96.6%","100.0%","5.26","B+ (3.55)","B+ (3.54)"
"Loose, Margaret","LTEN 142 - British Novel: 1830-1890 (A)","SP19","32","28","100.0%","100.0%","6.79","B+ (3.48)","A- (3.87)"
"Nicolazzo, Sarah E.","LTEN 149 - Topics: English-Language Lit (A)","SP19","30","9","100.0%","100.0%","3.83","A- (3.83)","B+ (3.47)"
"Walkiewicz, Kathryn A","LTEN 154 - The American Renaissance (A)","SP19","55","17","100.0%","100.0%","5.21","B+ (3.69)","B+ (3.65)"
"Cancel, Robert","LTEN 159 - Contemporary American Lit (A)","SP19","22","5","66.7%","66.7%","3.17","B+ (3.67)","B (3.17)"
"Vijay, Ameeth Varma","LTEN 189 - 20th Century Postcolonial Lits (A)","SP19","19","14","100.0%","92.9%","5.50","B (3.07)","N/A"
"Loose, Margaret","LTEN 192 - Senior Seminar in English Lit (A)","SP19","17","9","100.0%","100.0%","1.25","A (4.00)","N/A"
"Vijay, Ameeth Varma","LTEN 23 - Lit/British Isles:1832-Present (A)","SP19","63","35","85.7%","78.6%","5.05","B (3.28)","B+ (3.47)"
"Childs, Dennis R.","LTEN 27 - Intro/Afro-American Literature (A)","SP19","82","38","91.2%","91.2%","4.89","B+ (3.41)","B+ (3.30)"
"Jed, Stephanie H","LTEU 140 - Italian Literature in Transltn (A)","SP19","68","17","100.0%","100.0%","4.62","A- (3.88)","A- (3.88)"
"Zhiri, Oumelbanine","LTFR 125 - Twentieth Century (A)","SP19","13","4","75.0%","75.0%","6.50","B+ (3.67)","N/A"
"Ploye, Catherine","LTFR 2A - Intermediate French I (A)","SP19","12","4","100.0%","100.0%","4.50","B+ (3.33)","N/A"
"Ploye, Catherine","LTFR 2C - Intermediate French III (A)","SP19","19","9","100.0%","100.0%","5.75","B+ (3.50)","N/A"
"Ploye, Catherine","LTFR 50 - Intermed French IV/Text Analy (A)","SP19","10","5","100.0%","100.0%","5.50","A- (3.75)","N/A"
"Petkas, Alexander J","LTGK 3 - Intermediate Greek II (A)","SP19","11","3","100.0%","100.0%","5.17","A (4.00)","N/A"
"O'Brien, William Arctander","LTGM 132 - German Poetry (A)","SP19","12","5","100.0%","100.0%","3.00","B+ (3.50)","N/A"
"Fischer-Grunski, Eva K","LTGM 2C - Intermediate German III (A)","SP19","11","5","100.0%","100.0%","2.50","B+ (3.50)","N/A"
"De Marchi Gherini, Adriana","LTIT 50 - Advanced Italian (A)","SP19","12","5","100.0%","100.0%","2.10","A (4.00)","N/A"
"Lee, Jin-Kyung","LTKO 100 - Adv Readngs/Korean Lit&Culture (A)","SP19","23","5","100.0%","100.0%","5.30","A- (3.80)","A- (3.82)"
"Lee, Jeyseon","LTKO 1C - Beginning Korean:First Yr. III (R)","SP19","24","14","92.9%","92.9%","4.65","A- (3.70)","B+ (3.61)"
"Lee, Jeyseon","LTKO 2C - Intermediate Korean: Second Yr (A)","SP19","30","8","100.0%","100.0%","5.36","B+ (3.67)","B+ (3.63)"
"Wirshbo, Eliot","LTLA 104 - Latin Prose (A)","SP19","14","4","100.0%","100.0%","6.00","A- (3.75)","N/A"
"Wirshbo, Eliot","LTLA 3 - Intermediate Latin II (A)","SP19","13","5","100.0%","80.0%","6.90","A (4.00)","N/A"
"Murray, Kourtney Kristine","LTLA 3 - Intermediate Latin II (B)","SP19","30","9","100.0%","100.0%","4.50","B (3.14)","B (3.03)"
"Wells, Patricia Rebecca","LTRU 104A - Advanced Practicum in Russian (A)","SP19","26","9","100.0%","100.0%","3.75","B+ (3.63)","A (4.00)"
"Wells, Patricia Rebecca","LTRU 1C - First Year Russian (A)","SP19","21","5","100.0%","100.0%","7.70","A- (3.75)","A- (3.75)"
"Kokotovic, Milos","LTSP 138 - Central American Literature (A)","SP19","32","15","100.0%","100.0%","6.81","B+ (3.67)","B+ (3.53)"
"Martin-Cabrera, Luis","LTSP 171 - Peninsular&orLatAmer Lit & Soc (A)","SP19","22","7","100.0%","85.7%","4.79","A- (3.86)","A (4.00)"
"Sanchez, Rosaura","LTSP 175 - Gender, Sexuality & Culture (A)","SP19","19","6","100.0%","100.0%","5.70","A- (3.80)","N/A"
"Pita, Beatrice M","LTSP 2E - Adv Read & Comp-Bilingual Spkr (A)","SP19","25","18","100.0%","100.0%","5.94","B+ (3.53)","B+ (3.57)"
"duBois, Page Ann","LTWL 106 - Classical Tradition (A)","SP19","49","22","90.5%","89.5%","3.36","A- (3.84)","B+ (3.50)"
"Kalleres, Dayna","LTWL 138 - Critical Religion Studies (A)","SP19","19","6","100.0%","100.0%","3.83","B+ (3.67)","N/A"
"De Marchi Gherini, Adriana","LTWL 160 - Women and Literature (A)","SP19","37","16","100.0%","100.0%","3.63","B+ (3.63)","A- (3.92)"
"Cohen, Alain J. J.","LTWL 184 - Film Studies&Lit:Analysis/Txt (A)","SP19","45","9","100.0%","87.5%","7.25","B (3.29)","B+ (3.37)"
"Lerer, Seth","LTWL 194A - Honors Practicum (A)","SP19","20","4","100.0%","100.0%","4.50","A (4.00)","N/A"
"Wirshbo, Eliot","LTWL 19C - Intro/Ancient Greeks & Romans (A)","SP19","21","10","88.9%","100.0%","6.06","B (3.13)","B- (2.88)"
"Forbes, Camille","LTWR 100 - Short Fiction Workshop (A)","SP19","19","19","94.7%","94.4%","3.28","A- (3.76)","N/A"
"Ali, Mohammad Kazim","LTWR 100 - Short Fiction Workshop (B)","SP19","23","7","85.7%","85.7%","4.21","B+ (3.50)","B+ (3.56)"
"Som, Brandon D","LTWR 102 - Poetry Workshop (A)","SP19","23","15","100.0%","100.0%","5.42","A- (3.85)","A- (3.90)"
"Ali, Mohammad Kazim","LTWR 115 - Experimental Writing Workshop (A)","SP19","21","10","55.6%","66.7%","3.90","A- (3.90)","A- (3.76)"
"Forbes, Camille","LTWR 126 - Creative Nonfiction Workshop (A)","SP19","23","19","89.5%","100.0%","3.66","B+ (3.68)","B+ (3.43)"
"Som, Brandon D","LTWR 148 - Theory for Writers (A)","SP19","23","17","100.0%","100.0%","4.50","A- (3.75)","B+ (3.70)"
"Doller, Ben","LTWR 8B - Writing Poetry (A)","SP19","100","47","97.7%","97.7%","2.68","A- (3.83)","A- (3.87)"
"Hoang, Lily Kim","LTWR 8C - Writing Non-Fiction (A)","SP19","61","41","100.0%","100.0%","3.09","A- (3.72)","B+ (3.54)"
"Heinrich, Larissa","LTCH 101 - Readings/Contemp Chinese Lit (A)","WI19","138","49","91.3%","95.6%","6.59","A- (3.87)","B+ (3.67)"
"el Tayeb, Fatima","LTCS 108 - Gender, Race, & Artificial Int (A)","WI19","10","5","50.0%","75.0%","4.50","B (3.25)","N/A"
"Nicolazzo, Sarah E.","LTCS 131 - Topics/Queer Cultures (A)","WI19","13","3","100.0%","100.0%","6.50","B+ (3.50)","N/A"
"Icreverzi, Kimberly Heathe","LTCS 150 - Topics in Cultural Studies (A)","WI19","19","10","70.0%","70.0%","7.10","B (3.29)","N/A"
"Liao, Ping H","LTCS 52 - Topics in Cultural Studies (A)","WI19","74","33","85.7%","88.9%","3.10","A- (3.73)","B (3.29)"
"Liao, Ping H","LTEA 120B - Taiwan Films (A)","WI19","181","62","83.1%","84.2%","4.09","A- (3.76)","B+ (3.41)"
"Icreverzi, Kimberly Heathe","LTEA 132 - Later Japanese Lit/Translatn (A)","WI19","38","16","81.3%","87.5%","7.13","B (3.15)","B+ (3.32)"
"Lee, Jin-Kyung","LTEA 142 - Korean Film, Lit & Pop Culture (A)","WI19","180","60","91.1%","92.7%","3.68","A- (3.87)","A- (3.91)"
"Lampert-Weissig, Lisa","LTEN 107 - Chaucer (A)","WI19","14","12","100.0%","100.0%","4.67","B+ (3.58)","N/A"
"Vitkus, Daniel J.","LTEN 110 - Topics: The Renaissance (A)","WI19","14","4","100.0%","100.0%","5.83","B+ (3.33)","N/A"
"Loose, Margaret","LTEN 127 - Victorian Poetry (A)","WI19","20","16","100.0%","100.0%","4.75","B+ (3.57)","B+ (3.54)"
"Walkiewicz, Kathryn A","LTEN 149 - Topics: English-Language Lit (A)","WI19","28","13","100.0%","100.0%","5.00","A- (3.85)","A- (3.79)"
"Walkiewicz, Kathryn A","LTEN 153 - Revolutnry War/Early Natnl Prd (A)","WI19","19","3","100.0%","100.0%","5.50","A (4.00)","N/A"
"Nguyen, Hoang Tan","LTEN 178 - Comparative Ethnic Literature (A)","WI19","22","8","100.0%","85.7%","5.00","A- (3.75)","B+ (3.58)"
"Nicolazzo, Sarah E.","LTEN 22 - Intro/Lit/Brtish Is:1660-1832 (A)","WI19","59","36","100.0%","93.8%","4.86","B (3.24)","B (3.25)"
"Wesling, Megan E.","LTEN 26 - Intro/Lit/US: 1865 - Present (A)","WI19","52","35","87.9%","84.8%","6.32","B (3.29)","B+ (3.42)"
"Sanchez, Rosaura","LTEN 29 - Intro/Chicano/Latino Lit. (A)","WI19","92","71","93.7%","90.3%","3.76","B+ (3.55)","B (3.21)"
"Jed, Stephanie H","LTEU 105 - Medieval Studies (A)","WI19","46","13","100.0%","91.7%","2.65","A (4.00)","A- (3.97)"
"De Marchi Gherini, Adriana","LTEU 140 - Italian Literature in Transltn (A)","WI19","35","15","93.3%","100.0%","4.63","B+ (3.67)","A- (3.92)"
"Ploye, Catherine","LTFR 116 - Themes/Intellect&Literary Hist (A)","WI19","24","9","100.0%","100.0%","4.06","B+ (3.67)","A- (3.77)"
"Ploye, Catherine","LTFR 2C - Intermediate French III (A)","WI19","13","4","75.0%","75.0%","5.00","B+ (3.33)","N/A"
"Myerston Santana, Jacobo","LTGK 105 - Topics in Greek Literature (A)","WI19","12","7","100.0%","100.0%","4.50","A (4.00)","N/A"
"Petkas, Alexander J","LTGK 2 - Intermediate Greek I (A)","WI19","11","7","83.3%","100.0%","6.50","A (4.00)","N/A"
"Fischer-Grunski, Eva K","LTGM 2B - Intermediate German II (A)","WI19","13","6","100.0%","100.0%","5.70","B+ (3.50)","N/A"
"De Marchi Gherini, Adriana","LTIT 2B - Intermediate Italian II (A)","WI19","11","4","100.0%","100.0%","3.50","A (4.00)","N/A"
"Lee, Jin-Kyung","LTKO 100 - Adv Readngs/Korean Lit&Culture (A)","WI19","29","9","75.0%","75.0%","8.00","A- (3.75)","A- (3.78)"
"Lee, Jeyseon","LTKO 3 - Advanced Korean/Third Year (A)","WI19","7","3","100.0%","100.0%","5.83","A (4.00)","N/A"
"Petkas, Alexander J","LTLA 105 - Topics in Latin Literature (A)","WI19","14","6","100.0%","100.0%","6.10","B+ (3.50)","N/A"
"Wirshbo, Eliot","LTLA 2 - Intermediate Latin I (A)","WI19","15","8","100.0%","85.7%","7.50","B (3.29)","N/A"
"Murray, Kourtney Kristine","LTLA 2 - Intermediate Latin I (B)","WI19","30","14","100.0%","92.3%","6.35","B+ (3.42)","B+ (3.42)"
"Wells, Patricia Rebecca","LTRU 104C - Advanced Practicum in Russian (A)","WI19","13","6","100.0%","100.0%","3.83","A (4.00)","N/A"
"Wells, Patricia Rebecca","LTRU 1B - First-Year Russian (A)","WI19","27","12","100.0%","100.0%","6.00","A- (3.78)","B+ (3.36)"
"Sanchez, Rosaura","LTSP 135A - Mexican Literature before 1910 (A)","WI19","16","4","100.0%","100.0%","11.83","A (4.00)","N/A"
"Kokotovic, Milos","LTSP 138 - Central American Literature (A)","WI19","21","10","100.0%","100.0%","10.00","B+ (3.50)","B+ (3.39)"
"Chacon, Gloria Elizabeth","LTSP 140 - Latin American Novel (A)","WI19","13","9","100.0%","100.0%","6.72","B+ (3.67)","N/A"
"Chacon, Gloria Elizabeth","LTSP 172 - Indigenista Themes/Latin-Amer (A)","WI19","10","10","100.0%","100.0%","8.70","A- (3.70)","N/A"
"Pita, Beatrice M","LTSP 2D - Int/Adv Spanish-Bilingual Spkr (A)","WI19","25","18","94.4%","100.0%","4.50","B+ (3.53)","B+ (3.43)"
"Vitkus, Daniel J.","LTTH 115 - Introduction/Critical Theory (A)","WI19","19","6","83.3%","83.3%","6.50","B (3.00)","N/A"
